Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 8456.98 100 123787
1 7803.2 105 119478
2 8428.71 107 120649
3 10765.3 101 120438
4 7390.43 99 121150
5 13644.8 113 122143
6 6412.42 106 122922
7 9646.7 89 122393
8 11287.7 116 125071
9 11536 98 122559
10 7555.78 99 122018
11 5972.06 100 125430
12 11273 102 122146
13 9336.42 93 121470
14 10186.5 103 124948
15 14313.1 102 121974
16 9466.19 108 121982
17 15637.1 99 124607
18 9592.04 98 122879
19 6491.98 101 123076
20 7024.02 103 125075
21 8318.86 108 122251
22 14309.2 95 121629
23 6939.4 116 125264
24 13221.2 88 121907
25 9018.99 96 121884
26 8297.32 103 125257
27 7900.47 104 122588
28 7383.45 95 121990
29 9088.4 91 125205
30 9610.62 109 122255
31 9927.59 106 122740
32 8324.76 98 124780
33 9921.39 95 121342
34 14049 94 121534
35 13726.9 103 118519
36 6404.83 86 116037
37 5941.75 98 123005
38 9019.08 86 120490
39 19325.5 92 118364
40 19074 100 123015
41 7340.84 98 120384
42 10321 105 118709
43 9348.03 92 122657
44 12218.3 106 120176
45 9329.31 98 118395
46 11598.3 96 123181
47 9162.75 101 121032
48 8132.99 100 118688
49 10606.6 101 122179
50 5640.71 110 120895
51 10873.3 109 118464
52 8665.95 107 123472
53 19145.5 108 120698
54 8050.86 108 119358
55 15423.7 93 122667
56 4456.15 100 120993
57 12956.2 103 118026
58 5474.78 88 122714
59 7023.88 109 120990
60 13457.5 91 117925
61 12339.4 100 122894
62 9034.21 111 120824
63 25187.9 104 117903
64 16152.9 110 122374
65 7096.29 86 119881
66 7667.11 107 122562
67 9043.96 98 119430
68 15500.5 98 116333
69 7831.48 107 124360
70 17290.5 102 121504
71 14032.2 104 121826
72 11930.2 95 118389
73 12301 107 115947
74 5335.84 91 122136
75 6768 98 120372
76 4717.08 102 118095
77 11270 101 122481
78 13285.4 96 120759
79 8436.53 90 118941
80 9313.24 95 122612
81 8529.04 93 122068
82 6881.98 89 121466
83 5642.82 96 119017
84 8113.47 93 115703
85 13621.6 99 122922
86 6110.01 97 120644
87 10250.7 108 118392
88 5398.48 97 123162
89 10070.5 96 121920
90 8254.04 98 121814
91 5743.19 106 118439
92 6168.39 101 116227
93 5722.75 94 122469
94 12174.3 104 120623
95 6138.03 106 118480
96 5434.43 100 123432
97 11880.8 105 122333
98 8336.04 99 118153
99 7559.49 100 123807
100 12720 92 120624
101 11775.1 94 118858
102 11402.4 92 123129
103 9728.74 102 121192
104 6838.04 97 118204
105 13419 97 123587
106 9028.82 97 122006
107 6842.84 89 121328
108 10060.7 98 118466
109 6648.66 111 117167
110 15514.1 99 122685
111 13938.3 100 120599
112 9349.02 97 118758
113 6993.51 111 123948
114 10946.6 102 121574
115 6791.55 92 118490
116 7257.81 100 123761
117 11850.6 100 121317
118 8080.38 95 118872
119 8806.03 97 123095
120 10700.6 108 122670
121 7911.6 102 121862
122 8789.76 91 117919
123 10251.9 102 115944
124 10281.5 88 122607
125 12930.7 98 120160
126 11471.7 118 118870
127 8312.11 98 122805
128 22021.9 97 120517
129 9060.21 103 121452
130 10692.9 97 124822
131 9096.07 97 121597
132 14568.4 101 123896
133 12403.8 90 121148
134 6987.13 106 124282
135 9779.25 117 121466
136 7340.34 103 123528
137 4975.56 106 121239
138 15111.1 94 123304
139 15385.6 100 121731
140 8574.87 101 123142
141 8064.57 90 120947
142 7136.12 105 123283
143 10457.8 97 121932
144 6957.88 93 123177
145 16020.3 105 120607
146 12050 101 123575
147 4813.03 107 121584
148 8681.89 107 123342
149 15883.8 101 121033
150 8936.16 100 123508
151 12787.1 101 121347
152 12771.9 101 123366
153 8580.02 96 121571
154 20064.9 96 122731
155 6609.94 106 121473
156 16037 87 123278
157 10856.1 102 121168
158 9783.41 109 123610
159 11630.1 96 121572
160 7705.04 94 123786
161 8282.73 102 121221
162 9504.76 104 123478
163 9009.72 98 121280
164 7954.45 110 124189
165 15403.7 106 121355
166 14284.6 100 123626
167 8812.01 105 121404
168 8009.31 105 124622
169 7663.23 98 121481
170 9000.31 90 123667
171 9176.49 95 121349
172 9620.29 83 125637
173 13640.6 102 120794
174 18823.6 115 123766
175 5371.25 99 121592
176 6661.96 108 123865
177 8099.34 111 121446
178 11443.2 109 123800
179 15985.6 100 120939
180 16380.8 97 122720
181 11591.3 122 121860
182 13073.7 93 122969
183 6340.15 108 121410
184 8088.33 94 123328
185 6019.45 112 121687
186 11311.4 105 123814
187 9157.34 101 121261
188 13428.6 90 122860
189 11945.8 105 121095
190 16516.4 91 122709
191 9651.94 107 122072
192 10290.2 100 123179
193 7871.97 100 120897
194 4683.85 94 123972
195 18588.6 112 121416
196 12478.5 116 123875
197 8277.01 120 121539
198 7980.57 111 123485
199 5479.39 107 122109
200 12447.9 96 123529
201 6690.76 111 121067
202 8287.26 99 123738
203 7783.83 91 121477
204 14579.4 105 122853
205 10078.9 106 120899
206 16269.1 102 123728
207 10232.2 96 121477
208 4263.24 95 124105
209 14573.9 105 121020
210 24219.6 97 123400
211 12916.7 105 120894
212 5201.18 109 124485
213 4442.04 95 122009
214 9269.13 104 123530
215 11011.8 109 120990
216 14993.9 104 123716
217 9055.6 98 121557
218 15322.3 101 123519
219 11735.6 94 120812
220 5983.9 96 123508
221 14043.5 102 120785
222 4788.61 81 124226
223 9868.62 94 121413
224 9074.32 110 123939
225 8764.2 92 121762
226 11591.2 107 123426
227 11336.2 101 121588
228 7663.3 101 122885
229 24194.1 99 120878
230 7078.68 106 123673
231 6270.54 103 121094
232 10215.8 94 123678
233 4730.79 97 120854
234 7676.83 93 123575
235 12280.2 91 122111
236 7078.65 102 123906
237 9013.63 97 121066
238 6871.36 92 123039
239 14478.3 92 120662
240 19815.6 100 122996
