Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 399.22 83 6360
1 467.064 92 5991
2 498.463 82 6065
3 632.446 72 5784
4 515.917 76 5843
5 1059.25 71 5858
6 516.549 84 5893
7 621.544 75 5852
8 759.479 81 5808
9 1702.3 81 5866
10 468.304 81 5849
11 690.704 76 5903
12 625.133 64 5878
13 1183.97 73 5881
14 617.182 79 5888
15 624.48 74 5941
16 730.681 73 6012
17 1439.68 76 6256
18 444.873 72 6115
19 841.781 83 6054
20 839.738 82 5826
21 924.097 72 6096
22 560.22 81 6043
23 765.502 76 6089
24 976.453 75 5876
25 919.369 67 6050
26 384.724 81 6017
27 487.081 75 5964
28 641.93 75 6114
29 485.115 84 5791
30 919.963 81 6012
31 427.2 75 5945
32 1253.58 70 5993
33 689.12 75 6003
34 901.502 79 5760
35 733.507 81 5906
36 822.288 77 5900
37 647.609 74 5909
38 333 81 5879
39 1193.94 74 6059
40 369.934 73 6056
41 1119.41 84 5965
42 863.987 78 6016
43 792.5 76 5997
44 563.593 78 5974
45 678.798 66 6063
46 450.529 77 5901
47 950.847 81 5932
48 959.359 79 6013
49 440.771 72 6064
50 497.4 73 5984
51 1092.77 74 6104
52 940.946 67 5977
53 678.192 68 5957
54 334.419 76 5966
55 412.096 72 5945
56 716.637 77 5866
57 877.441 64 5928
58 641.813 70 6079
59 540.487 70 6088
60 872.37 75 6123
61 603.664 73 5995
62 666.593 84 5955
63 872.926 79 6080
64 613.452 77 6090
65 466.522 74 5985
66 535.815 76 5921
67 632.687 83 5938
68 722.3 66 5884
69 496.328 85 5882
70 869.017 84 5902
71 906.582 74 5949
72 1028.07 81 5873
73 728.232 83 5968
74 532.811 81 5935
75 564.208 81 5876
76 624.885 71 5912
77 779.949 83 5891
78 437.326 76 6026
79 1284.92 80 6035
80 508.468 82 5968
81 592.318 74 6002
82 572.597 75 6109
83 733.226 83 6018
84 455.852 73 6114
85 811.182 83 6090
86 760.996 73 6125
87 745.035 74 6031
88 986.969 80 5937
89 617.018 75 5903
90 717.434 81 5845
91 808.725 75 6042
92 606.178 75 6016
93 493.791 75 6016
94 763.554 68 5986
95 1427.9 87 5987
