Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 289.63 61917 76482
1 228.089 61956 74653
2 236.382 61897 77915
3 321.426 61905 77047
4 215.814 61934 76510
5 152.104 61963 76438
6 220.714 62043 78040
7 215.673 61923 76737
8 271.367 61971 76401
9 321.174 62038 76150
10 209.638 61966 76919
11 171.738 61943 77668
12 227.931 61997 75566
13 131.599 61922 75056
14 263.506 61876 76629
15 182.567 61930 78253
16 243.887 61962 74557
17 183.461 61989 76581
18 284.213 62008 76742
19 230.405 61946 75993
20 348.781 61984 75138
21 274.158 61998 71557
22 153.773 61866 77747
23 233.912 61931 76714
24 240.526 61997 75371
25 225.942 61905 75385
26 164.964 61989 77793
27 163.277 61893 76272
28 173.138 61964 77541
29 158.551 61883 76570
30 215.623 61946 77964
31 292.199 61983 76155
32 220.296 61949 76985
33 132.789 61933 78207
34 197.319 61909 75471
35 238.342 61986 77015
36 156.148 61942 78306
37 188.196 61927 71640
38 182.59 61887 76589
39 134.184 61960 77573
40 165.278 61919 75693
41 178.644 61877 71639
42 266.752 61883 77559
43 196.961 61937 76904
44 223.535 61932 77612
45 155.711 61958 74895
46 301.606 62002 76823
47 179.784 61957 75498
48 114.955 61922 72342
49 164.351 62009 75241
50 227.321 62044 76649
51 222.781 61951 76577
52 334.516 61952 76926
53 369.951 61895 76672
54 111.146 62020 77026
55 185.708 62016 77441
56 221.055 61906 74924
57 239.25 61979 76890
58 201.699 61919 75247
59 285.14 62015 77558
60 273.186 61863 75994
61 311.814 61891 76009
62 177.726 61938 75588
63 726.176 61934 74383
64 125.287 61950 71582
65 315.674 61959 75098
66 267.332 61935 77135
67 195.566 61936 74975
68 359.368 61960 74060
69 287.949 61958 71530
70 193.64 61929 77241
71 159.865 61920 73499
72 286.19 61976 77626
73 260.119 61918 75343
74 321.483 61940 76942
75 270.861 61996 74540
76 122.233 61890 75161
77 203.713 62073 77267
78 114.491 61881 75237
79 285.266 61963 77134
80 178.988 61942 75256
81 209.945 61882 78539
82 253.842 61978 75212
83 239.534 61945 74542
84 176.191 61902 74571
85 173.072 61980 77389
86 378.413 61929 75337
87 153.548 61908 75626
88 239.44 61988 77613
89 174.4 61933 77181
90 164.522 61971 78555
91 184.263 61917 75601
92 151.63 61941 73093
93 99.7662 61920 75523
94 317.709 61939 76542
95 199.397 61867 78808
96 173.248 61876 72748
97 232.266 61929 78527
98 189.242 61947 76750
99 187.334 61946 75905
100 362.46 61942 76445
101 132.555 61959 73672
102 239.398 61839 78378
103 234.871 61971 74415
104 152.745 62004 75376
105 263.789 61946 76234
106 166.206 61952 77036
107 248.872 61927 75680
108 395.642 61942 77058
