Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 38.8435 0 105
1 21.6512 0 104
2 82.7276 0 110
3 103.429 0 103
4 35.0846 0 88
5 81.6477 0 91
6 20.0904 0 91
7 48.7122 0 102
8 19.5523 0 91
9 22.0578 0 103
10 42.5669 0 90
11 43.7263 0 91
12 31.8876 0 90
13 14.188 0 103
14 50.6303 0 90
15 31.4523 0 90
16 15.678 0 90
17 23.51 0 89
18 29.3427 0 100
19 31.0827 0 89
20 70.276 0 89
21 69.387 0 112
22 22.6683 0 89
23 34.0871 0 84
24 51.7566 0 90
25 34.7753 0 102
26 26.6816 0 89
27 31.1163 0 89
28 49.333 0 89
29 46.9655 0 90
30 39.7527 0 89
31 35.635 0 102
32 121.745 0 104
33 23.0222 0 90
34 31.2375 0 105
35 55.0632 0 103
36 36.9875 0 90
37 29.9654 0 97
38 108.614 0 89
39 40.0715 0 103
40 36.2373 0 102
41 42.8925 0 102
42 52.9856 0 101
43 91.234 0 90
44 23.0543 0 89
45 27.4413 0 102
46 96.6067 0 89
47 30.2003 0 91
48 90.6219 0 99
49 28.3908 0 91
50 35.5686 0 89
51 16.244 0 101
52 41.9494 0 89
53 36.5308 0 103
54 18.2208 0 100
55 31.3806 0 91
56 42.6454 0 89
57 42.7673 0 103
58 72.2779 0 89
59 61.3788 0 90
60 11.4263 0 102
61 23.6476 0 90
62 14.7186 0 89
63 39.2755 0 103
64 34.1008 0 89
65 27.3333 0 91
66 30.2611 0 84
67 28.9845 0 109
68 146.827 0 89
69 22.9121 0 101
70 56.9656 0 90
71 69.4121 0 89
72 15.6657 0 88
73 46.578 0 107
74 37.5971 0 102
75 25.9991 0 96
76 32.1371 0 102
77 48.1793 0 89
78 39.446 0 102
79 32.4896 0 99
80 23.2875 0 91
81 57.0596 0 89
82 33.6327 0 101
83 25.4012 0 89
84 16.2236 0 103
85 107.33 0 112
86 43.6542 0 90
87 36.0676 0 87
88 53.2346 0 90
89 30.8754 0 104
90 54.0619 0 101
91 25.7751 0 90
92 35.5259 0 90
93 95.0047 0 102
94 10.5465 0 89
95 77.7748 0 102
96 19.2086 0 101
97 35.4166 0 91
98 36.1633 0 105
99 67.4686 0 103
100 33.8341 0 89
101 30.4107 0 102
102 50.9163 0 91
103 18.2048 0 89
104 22.2314 0 90
105 27.5319 0 101
106 19.2131 0 107
107 50.0547 0 102
108 30.674 0 90
109 35.0708 0 89
110 91.3205 0 91
111 62.4311 0 89
112 34.4539 0 90
113 23.3882 0 102
114 36.8709 0 112
115 46.0193 0 89
116 52.1303 0 102
117 36.577 0 99
118 17.8343 0 89
119 72.282 0 89
120 24.7382 0 102
121 88.2256 0 101
122 31.0572 0 114
123 33.2103 0 89
124 40.7114 0 90
125 62.7129 0 89
126 55.126 0 91
127 29.4379 0 89
128 28.5892 0 89
129 26.1106 0 100
130 28.9035 0 96
131 119.935 0 103
132 47.6032 0 89
133 76.2739 0 89
134 79.9909 0 89
135 44.4302 0 89
136 48.5213 0 102
137 21.0184 0 112
138 33.3747 0 84
139 88.2462 0 89
140 35.7184 0 89
141 49.8049 0 115
142 55.3937 0 100
143 14.255 0 89
144 16.6833 0 89
145 15.5619 0 89
146 23.6302 0 89
147 32.6208 0 89
148 20.2569 0 101
149 33.7743 0 101
150 68.4121 0 102
151 29.5362 0 99
