Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 291.496 38441 71716
1 188.078 38317 66995
2 491.665 38317 69319
3 340.416 38395 68837
4 478.635 38565 68668
5 391.447 38329 71572
6 334.768 38395 69353
7 243.318 38244 71533
8 205.532 38376 71953
9 260.089 38399 71416
10 213.281 38409 67563
11 729.713 38483 70658
12 282.733 38430 73402
13 242.737 38425 74284
14 244.481 38336 68088
15 446.723 38303 72670
16 246.733 38374 67013
17 237.881 38304 71486
18 321.323 38340 73066
19 218.241 38534 68063
20 258.44 38421 73316
21 172.873 38336 68261
22 204.687 38313 72060
23 333.839 38456 71798
24 346.189 38295 66658
25 348.648 38425 72081
26 237.157 38418 66593
27 200.558 38407 71704
28 186.348 38335 68368
29 284.333 38575 73421
30 221.875 38324 69002
31 206.449 38351 72293
32 248.145 38477 67633
33 237.981 38386 73018
34 237.812 38376 71501
35 400.091 38221 66136
36 569.458 38453 71847
37 333.342 38390 70375
38 294.438 38313 74858
39 178.182 38469 67805
40 194.897 38323 71926
41 837.77 38419 71247
42 377.789 38337 70281
43 307.972 38497 67968
44 157.962 38457 71147
45 271.83 38421 72341
46 314.599 38312 71659
47 360.622 38339 68704
48 330.087 38307 71838
49 210.91 38428 72192
50 293.064 38412 67113
51 191.231 38335 71327
52 219.874 38294 67659
53 295.739 38442 71494
54 389.151 38507 66221
55 305.467 38408 72339
56 254.958 38310 73870
57 292.201 38397 72135
58 249.276 38376 72697
59 443.124 38368 66161
60 348.836 38269 70897
61 375.186 38173 66216
62 278.958 38295 71867
63 423.009 38292 68773
64 357.364 38373 70534
65 232.947 38383 67692
66 313.699 38309 71235
67 255.721 38475 71603
68 217.134 38286 71331
69 227.241 38365 66706
70 206.529 38386 72200
71 213.436 38337 72536
72 464.587 38268 71865
73 223.883 38434 71256
74 380.281 38524 71919
75 334.096 38507 67144
76 396.423 38504 73087
77 188.317 38480 69607
78 419.729 38383 71278
79 346.466 38353 67080
80 383.321 38287 72159
81 187.407 38439 68037
82 297.527 38381 71128
83 445.818 38491 66566
84 508.201 38419 71785
85 258.835 38397 70787
86 241.878 38410 67478
87 285.596 38425 71993
88 424.756 38316 70356
89 230.455 38300 67158
90 171.85 38319 70756
91 373.837 38410 72010
92 230.198 38295 68493
93 257.773 38233 72094
94 234.061 38474 72345
95 371.06 38314 66849
96 245.746 38414 71352
97 246.647 38323 67194
98 294.195 38333 71248
99 232.024 38583 66920
100 367.471 38394 72350
101 287.545 38589 72123
102 349.501 38429 71027
103 426.238 38407 73018
104 240.627 38406 69962
105 294.456 38377 66670
106 255.51 38358 71813
107 377.715 38434 69896
108 275.571 38316 70038
109 253.777 38308 72999
110 192.851 38528 73040
111 234.362 38332 67571
112 337.806 38434 72115
113 481.652 38488 70766
114 400.208 38336 66586
115 319.098 38534 69052
116 282.522 38390 70676
117 251.066 38600 73842
118 161.676 38367 71441
119 728.394 38307 66746
120 308.522 38455 69609
121 472.366 38366 71166
122 420.723 38290 67000
123 341.798 38425 72358
124 862.468 38389 71467
125 286.351 38374 71386
126 395.371 38410 73986
127 310.576 38518 72465
128 236.379 38245 72583
129 135.826 38533 66654
130 229.795 38482 72868
131 255.214 38378 72603
132 454.196 38406 71519
133 238.591 38464 67165
134 514.672 38390 70561
135 278.199 38393 66422
136 719.873 38439 68724
137 291.931 38384 71861
138 361.178 38421 67829
139 211.921 38391 72396
140 232.953 38201 71001
141 349.85 38289 67586
142 248.46 38381 72174
143 269.823 38281 71239
144 311.327 38218 66314
145 295.39 38366 72527
146 358.084 38414 71985
147 315.056 38391 71653
148 209.51 38399 66660
149 204.781 38484 71193
