Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 349.951 65511 75773
1 217.956 65509 76699
2 200.408 65514 76280
3 150.044 65501 76140
4 471.536 65509 73857
5 215.992 65509 77197
6 349.645 65504 74258
7 159.705 65506 77280
8 119.795 65514 74830
9 147.318 65505 77687
10 131.536 65506 75553
11 238.894 65506 76177
12 183.444 65507 74167
13 313.356 65509 77404
14 233.549 65511 75350
15 238.535 65507 76702
16 297.247 65515 74891
17 264.033 65509 74632
18 244.875 65511 75128
19 271.142 65510 75109
20 335.9 65508 75009
21 135.54 65509 75814
22 169.104 65510 75711
23 175.77 65508 75042
24 152.539 65512 76153
25 150.961 65512 74874
26 359.104 65511 75496
27 166.613 65513 75920
28 673.762 65512 74738
29 230.037 65507 75016
30 152.179 65516 75852
31 351.525 65510 74208
32 171.118 65515 74677
33 194.047 65515 75893
34 309.43 65510 74643
35 270.256 65511 73760
36 153.088 65504 74252
37 152.828 65514 73783
38 195.874 65507 73956
39 169.46 65510 73589
40 195.282 65513 74601
41 200.9 65506 75397
42 237.168 65510 74738
43 176.588 65506 74109
44 226.544 65505 74615
45 155.165 65513 74606
46 223.609 65506 74049
47 149.038 65507 75998
48 223.776 65507 72634
49 174.718 65511 73734
50 258.587 65511 74126
51 142.189 65511 73916
52 194.814 65508 73597
53 173.543 65516 73569
54 257.461 65511 73969
55 213.411 65510 74246
56 459.668 65510 73314
57 173.598 65507 74490
58 220.725 65511 75720
59 135.404 65512 73565
60 183.428 65514 74160
61 169.81 65512 73679
62 163.866 65516 73699
63 265.369 65507 74190
64 243.421 65509 73357
65 298.956 65512 75800
66 207.335 65510 77549
67 209.738 65507 75177
68 169.596 65514 74275
69 164.873 65511 76862
70 264.767 65512 78169
71 387.744 65509 75342
72 378.952 65513 77214
73 273.822 65513 77157
74 231.566 65508 74518
75 383.37 65503 77998
76 302.697 65502 77695
77 141.674 65511 75723
78 134.952 65512 74734
79 200.784 65508 76266
80 154.676 65504 77852
81 116.119 65508 76452
82 248.543 65514 75626
83 147.969 65507 75569
84 157.572 65513 74876
85 214.971 65503 77626
86 172.515 65507 78920
87 153.044 65510 76760
88 295.088 65505 74589
89 416.801 65511 76571
