Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 590.062 521750 1048878
1 1139.18 521866 1030049
2 482.395 521770 1003954
3 642.15 521800 990941
4 275.921 521845 1007715
5 451.956 521769 1030905
6 500.229 521794 1004321
7 683.021 521760 1001671
8 851.487 521833 986788
9 581.969 521759 991651
10 899.041 521837 996162
11 608.487 521715 1030073
12 474.836 521793 1010439
13 433.656 521860 975882
14 610.665 521796 959239
15 491.346 521819 1020159
16 406.869 521852 998700
17 794.241 521815 981193
18 686.971 521863 974048
19 511.679 521757 1018240
20 1009.14 521739 986848
21 849.476 521792 963570
22 412 521813 971249
23 738.163 521785 990416
24 971.302 521819 987816
25 464.844 521789 973402
26 546.961 521838 1004688
27 770.096 521760 1013261
28 625.619 521784 980221
29 435.033 521916 957621
30 780.634 521741 1001952
31 490.311 521826 995062
32 528.366 521743 1011110
33 949.586 521810 982246
34 522.869 521829 1010846
35 679.742 521770 1004736
36 392.74 521741 1002515
37 568.776 521841 972319
38 836.797 521768 942575
39 694.678 521798 998643
40 455.488 521774 970133
41 495.642 521745 991232
42 427.832 521790 1016822
43 806.833 521867 1000417
44 567.639 521837 1010117
45 709.633 521811 977072
46 740.817 521762 950254
47 326.109 521860 983503
48 664.661 521798 978870
49 497.644 521791 1022355
50 1031.45 521871 1000133
51 525.958 521834 989870
52 807.184 521734 979205
53 558.81 521820 988572
54 490.24 521720 998805
55 396.404 521747 985111
56 494.884 521842 989891
57 1030.24 521795 996558
58 760.496 521775 954999
59 429.26 521789 987980
60 839.976 521775 1005036
61 497.135 521819 1002099
62 732.964 521800 985856
63 527.619 521846 986632
64 855.252 521824 980166
65 829.979 521832 972614
66 434.908 521786 960375
67 705.057 521795 958848
68 460.412 521851 1003392
69 736.721 521751 958773
70 780.135 521895 954209
71 519.275 521738 979360
72 442.714 521757 962855
73 461.218 521781 980421
74 931.59 521776 963474
75 1541.05 521817 960013
76 778.002 521796 981352
77 486.205 521843 970870
78 402.781 521792 978685
79 738.512 521839 995223
80 508.806 521819 981112
81 676.206 521835 956313
82 514.11 521751 973894
83 827.625 521754 960395
84 582.272 521743 955648
85 522.4 521828 1013143
86 654.097 521763 955182
87 626.47 521802 973411
88 446.515 521765 970056
89 511.38 521797 969336
90 636.323 521825 974115
91 516.838 521799 954773
92 940.01 521839 960160
93 607.935 521818 964908
94 973.323 521784 956238
95 584.65 521845 988218
96 648.672 521828 962854
97 705.777 521833 946001
98 494.055 521785 955822
99 404.491 521749 986461
100 380.165 521818 993682
101 972.007 521806 973164
102 810.241 521766 976169
103 365.39 521777 953651
104 495.312 521744 970463
105 397.43 521721 951311
106 506.829 521817 976156
107 698.59 521826 959398
108 649.622 521771 982509
109 624.466 521832 963965
110 579.92 521781 966070
111 529.823 521796 976269
112 978.707 521826 971241
113 727.084 521829 963999
114 478.288 521780 977838
115 578.857 521821 971441
116 705.074 521761 977388
117 560.497 521765 964232
118 442.004 521772 992048
119 598.787 521715 958073
120 345.103 521724 965109
121 377.133 521805 956316
122 1015.28 521852 954025
123 401.047 521797 943247
124 427.649 521813 985508
125 716.043 521757 948742
126 632.822 521842 960594
127 544.957 521706 951733
128 413.635 521817 940356
129 659.911 521816 988081
130 959.518 521827 976218
131 536.232 521781 988429
132 639.018 521811 1026350
133 671.176 521843 995452
134 341.538 521803 1011716
135 1052.13 521770 1003364
136 761.939 521803 955399
137 289.509 521806 994061
138 632.913 521800 1029450
139 490.843 521853 934018
140 486.752 521798 997335
141 429.23 521783 992641
142 906.798 521814 944911
143 1038.38 521777 965126
144 596.806 521789 981149
145 734.571 521786 944396
146 415.715 521802 955643
147 551.855 521811 995833
148 889.422 521820 948779
149 485.314 521739 977402
150 978.243 521830 943644
151 605.348 521821 968615
152 544.523 521766 983066
153 880.432 521752 993883
154 1162.99 521757 1000663
155 636.189 521800 959089
156 339.084 521829 996376
157 790.164 521790 1016480
158 772.329 521790 982750
159 477.538 521834 1015361
160 459.801 521820 961001
161 975.461 521777 952321
162 457.856 521779 993475
163 300.029 521841 992323
164 745.795 521780 977791
165 408.406 521845 1009019
166 1804.53 521881 973600
167 681.718 521756 995287
168 859.915 521754 1000069
169 581.915 521826 937096
170 787.198 521834 940527
171 428.893 521809 984661
172 582.878 521849 975683
173 517.357 521821 977132
174 349.543 521806 1014858
175 540.818 521830 1011105
176 559.872 521765 1016026
177 789.594 521740 992571
178 705.795 521824 997483
179 883.714 521760 1001042
180 700.204 521818 1000197
181 725.872 521732 957440
182 560.882 521784 979929
183 469.553 521799 986951
184 911.072 521821 991907
185 510.736 521793 946950
186 337.39 521787 939920
187 682.172 521803 960691
188 1091.51 521778 977653
189 389.734 521788 952002
190 614.986 521779 982187
191 726.966 521849 1002133
192 928.136 521753 1031542
193 490.668 521788 987052
194 497.068 521795 992051
195 538.236 521763 1012664
196 729.364 521827 990072
197 942.285 521825 966663
198 515.555 521814 998500
199 613.737 521742 1004459
200 422.851 521751 1012435
201 629.267 521723 998555
202 617.149 521840 983936
203 501.257 521834 958015
204 619.243 521771 1028713
205 612.45 521767 957497
206 572.937 521790 938853
207 388.545 521789 989220
208 443.037 521774 1009043
209 456.53 521848 991631
