Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 2029.57 147 12720
1 1202.54 145 12300
2 2018.9 152 12521
3 726.733 155 12046
4 1366.11 155 12083
5 1207.06 149 12018
6 1044.92 155 12078
7 717.895 145 11960
8 777.546 161 12191
9 806.654 156 12126
10 824.18 163 12025
11 1309.78 139 12043
12 959.459 150 12050
13 585.302 157 12010
14 1103.51 173 11942
15 1592 141 12130
16 1339.69 155 12106
17 807.126 142 12122
18 823.699 155 12149
19 814.785 159 12222
20 1425.95 149 12071
21 1308.92 149 12289
22 1512.81 153 12155
23 866.532 155 12216
24 1193.27 149 12067
25 1289.82 144 12146
26 1174.42 165 12051
27 1016.99 150 12123
28 1071.22 155 12140
29 969.484 150 12080
30 968.579 151 12044
31 588.615 155 12044
32 966.76 148 12082
33 781.191 162 12130
34 1155.68 158 12150
35 971.544 149 12149
36 1484.91 141 12059
37 1088.27 164 12178
38 1171.08 162 12295
39 1307.74 151 12134
40 595.348 165 12152
41 465.666 148 12159
42 1510.37 158 12105
43 940.509 148 12031
44 880.173 153 12127
45 1239.69 153 12041
46 1030.78 142 12000
47 1072.18 152 12160
48 560.069 159 12134
49 1476.79 160 12104
50 877.756 148 11996
51 2702.62 144 12096
52 1344.32 160 12180
53 577.298 170 11972
54 1034.06 153 12040
55 633.598 147 12339
56 2446.95 164 12212
57 1337.62 166 11853
58 1160.6 138 12011
59 763.196 168 12040
60 750.308 133 12102
61 1715.76 165 12300
62 565.038 159 12380
63 777.293 140 11982
64 1099.4 155 12170
65 743.73 151 12315
66 891.782 155 12319
67 981.062 163 12247
68 646.71 149 12125
69 1088.69 142 12136
70 794.556 175 12098
71 1400.97 147 12254
72 1133.2 140 12202
73 688.821 138 12003
74 1516.27 155 12158
75 645.067 138 11982
76 1564.29 160 12051
77 971.446 142 12146
78 960.036 146 12217
79 826.185 154 12054
80 1121.09 172 12009
81 5306.09 148 12271
82 753.407 155 12298
83 848.817 161 12169
84 1461.56 142 12143
85 486.896 164 12375
86 516.745 165 12254
