Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 2974.31 14 12597
1 1583.74 14 11624
2 1756.82 16 11550
3 6149.73 11 11391
4 4096.88 12 11550
5 5344.14 15 11868
6 2296.91 10 12019
7 2277.49 8 12038
8 3056.26 9 11743
9 3841.93 14 12026
10 4461.85 12 11911
11 2143.75 12 12003
12 2113.77 6 11747
13 2283.97 17 12010
14 4415.78 10 11724
15 3444.62 8 11946
16 2204.38 10 11859
17 1873.35 12 11967
18 1434.01 10 11745
19 3185.54 14 12047
20 3536.09 6 11633
21 1891.52 11 11866
22 4237.44 9 11817
23 4199.99 9 11916
24 2821.09 11 11780
25 1787.99 20 12155
26 2114.44 7 11679
27 1845.76 13 12043
28 4385.04 10 11835
29 3294.42 7 12007
30 1649.27 11 11886
31 6734.45 10 11976
32 3347.83 9 11780
33 2653.87 16 12018
34 2208.6 12 11798
35 3043.36 8 12035
36 6194.76 8 11692
37 5662.12 18 11998
38 3921.74 11 11732
39 3147.88 12 11967
40 4778.35 14 11784
41 3373.28 14 12070
42 2875.67 11 11752
43 2267.74 13 12080
44 1913.9 14 11960
45 3529.44 8 12007
46 2926.85 15 11776
47 3919.01 12 12031
48 1878.23 13 11839
49 2235.57 10 11985
50 6351.48 12 11788
51 2934.79 10 11990
52 3824.17 7 11659
53 4791.54 12 11940
54 1894.14 12 11861
55 2607.23 12 11969
56 2340.77 9 11826
57 1561.58 13 11965
58 6522.42 8 11940
59 4479.44 7 11951
60 2153.17 10 11703
61 2179.77 6 11841
62 2406.15 6 11757
63 2078.99 7 11841
64 2282.2 10 11838
65 2845.28 11 11979
66 1621.09 13 11915
67 2909.25 11 11981
68 3818.99 11 11885
69 6685.77 11 12058
70 3231.25 15 11804
71 1604.79 17 12013
72 1449.31 10 11706
73 2493.06 13 11953
74 4649.64 10 11828
75 3970.31 10 11966
76 3293 8 11657
77 3555.59 12 12102
78 1991.17 12 11895
79 2057.25 9 11954
80 2445.45 12 11812
81 2656.22 11 12082
82 2400.86 11 11761
83 2696.94 11 11876
84 1827.14 11 11790
85 2346.02 11 11957
86 2207.53 14 11984
87 2548.57 11 12060
88 2885.38 13 11973
89 3204.41 12 12094
90 3731.02 8 11865
91 1861.65 11 12012
92 3921.95 12 11935
93 1886.9 10 11917
94 6566.42 11 11841
95 5357.45 10 11922
96 1239.56 11 11892
97 1498.37 15 11929
98 2683.22 15 11756
99 3206.33 11 12086
100 4035.62 14 11761
101 2626.27 13 12118
102 4720.51 14 11831
103 5183.32 12 11777
104 3185.93 12 11922
105 1864.95 11 12158
106 3472.56 14 11887
107 2969.33 8 12052
108 3403.47 9 11779
109 4536.61 9 12153
110 2658.72 12 11718
111 1785.85 8 12020
112 4678.06 9 11737
113 2602.63 11 11878
114 1683.01 11 11879
115 1929.06 12 12028
116 2325.98 14 11739
117 1556.37 10 12131
118 1530.02 11 11839
119 1498.99 10 12021
120 2138.38 11 11738
121 2500.65 13 12095
122 2788.52 12 11752
123 1925.81 15 11898
124 2637.6 7 11713
125 2573.91 11 11970
126 3782.09 7 11636
127 2666.72 10 12057
128 2882.95 13 11894
129 2386.99 12 12092
130 2765.25 11 11937
131 2588.82 11 12049
132 2161.36 12 11789
133 2639.46 9 11831
134 2060.71 11 11760
135 2613.5 12 11973
136 1344.4 8 11891
137 2870.9 12 12073
138 2503.09 9 11781
139 4315.41 13 12060
140 2358.16 12 11913
141 5673.75 11 11943
142 2050.46 14 11843
143 1491.61 13 12097
144 3589.02 12 11830
145 3025.5 9 11937
146 2556.7 17 11794
147 2887.53 13 12029
148 5534.71 13 11870
149 1755.85 10 12025
150 3941.13 11 11817
151 4025.02 11 11995
152 2410.77 14 11898
153 3630.24 8 11965
154 3224.23 9 11718
155 2990.45 11 11952
156 4555.53 11 11981
157 3482.98 12 12067
158 1967.67 13 11844
159 3675.16 10 11985
160 1407.78 13 11807
161 3518.86 17 12099
162 4381.61 8 11737
163 3250.12 17 12034
164 4103.17 9 11923
165 1077.33 15 12002
166 1895.89 12 11894
167 3184.41 11 11971
168 7161.58 11 11761
169 1351.49 12 11975
170 2780 14 11877
171 2539.05 17 12131
172 3536.46 11 11932
