Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 1712.39 304 25978
1 3040.12 308 25493
2 1290.9 317 25961
3 1370.98 299 25030
4 1217.53 311 25052
5 2722.08 299 24799
6 2026.31 333 25186
7 1168.93 301 24917
8 1055.94 311 24968
9 1639.65 310 25028
10 959.43 307 25038
11 2671.73 301 25134
12 818.331 295 24835
13 1699.27 320 24913
14 1064.23 325 24930
15 1440.03 316 25136
16 1503.1 290 24955
17 1125.1 300 25094
18 2500.25 300 25358
19 2465.43 322 25440
20 959.907 315 25727
21 1958.66 297 25293
22 1378.87 308 25432
23 973.64 303 25453
24 1037.83 321 25506
25 1147.68 307 25365
26 1748.11 292 25382
27 1191.29 328 25454
28 1134.51 278 25477
29 997.368 323 25477
30 1075.49 326 25641
31 871.134 314 25476
32 2257.81 319 25807
33 1214.04 315 25908
34 947.978 334 25293
35 1374.72 308 25475
36 1927.58 295 25227
37 1891.82 317 25697
38 1619.31 303 24803
39 1115.62 303 25401
40 1490.04 326 25862
41 1280.04 318 25306
42 1825.65 311 25419
43 1187.91 290 25265
44 1573.3 302 25773
45 1319.05 307 24940
46 2104.73 304 24949
47 966.906 319 25728
48 987.163 298 25275
49 1531.19 304 25566
50 2105.91 319 25418
51 2693.63 319 25775
52 1692.49 307 25303
53 859.367 290 25479
54 1594.21 303 25342
55 1914.51 312 25674
56 1124.24 294 24858
57 1729.12 311 24984
58 731.24 320 25864
59 1879.76 303 25308
60 1886.35 304 25452
61 2125.58 315 25353
62 1964.97 314 25706
63 1396.58 287 25319
64 1319.99 295 25451
65 3821.48 317 25160
66 1232.79 309 25586
67 1103.28 315 25301
68 3390.91 312 25136
69 1665.25 313 25512
70 829.684 318 25611
71 1291.16 299 25154
72 2574.69 316 25444
73 1437.18 303 25025
74 979.794 314 25257
75 2056.88 322 25508
76 1197.81 299 25237
77 1623.06 317 25317
78 901.456 261 25420
79 2952.35 316 25268
80 1593.02 284 25248
81 2107.46 298 25452
82 1567.46 308 25209
83 1076.84 298 25274
84 878.618 323 25461
85 1751.76 307 25370
86 1062.13 332 25314
87 1068.33 273 25478
88 1131.91 316 25232
89 1637.74 320 25393
90 1678.17 284 25353
91 2216.51 316 25221
92 1025.7 304 25267
93 678.625 317 25581
94 1491.13 296 25305
95 1419.51 297 25349
96 2576.95 288 25982
97 852.617 274 25196
98 1370.13 319 25374
99 4174.88 310 25391
100 1163.52 327 25291
101 1962.1 307 25235
102 910.311 291 25931
103 1043.51 304 25290
104 1320.52 304 25306
105 1312.39 300 25286
106 1467.43 311 25283
107 2842.92 305 25502
108 1508.8 305 25283
109 1697.12 314 25312
110 1109.54 317 25447
111 1039 324 25299
112 1835.51 293 25235
113 1508.7 305 25502
114 1037.17 315 25406
115 2089.22 321 25460
116 1629.74 307 25740
117 1234.77 323 25287
118 1658.33 305 25218
119 1329.3 325 25515
120 2159.15 303 25272
121 1304.25 300 25311
122 1106.22 308 25581
123 839.531 314 25344
124 1306.95 320 25577
125 1214.1 317 25444
126 966.371 281 25217
127 1235.76 317 25274
128 854.634 301 25464
129 1747 323 25245
130 2585.32 318 25348
131 2051.32 296 25397
132 2652.84 298 25488
133 1355.34 303 25390
134 1307.13 314 25274
135 2718.72 327 25307
136 1150.64 294 25598
137 1609.45 308 25280
138 1220.02 301 25298
139 1332.8 314 25574
140 1124.63 323 25270
141 1281.58 312 25290
142 863.056 306 25531
143 1843.14 308 25088
144 1631.15 291 25442
145 1066.94 300 25506
146 914.562 296 25306
147 1963 316 25629
148 1189.17 308 25567
149 955.382 307 25232
150 919.106 301 25216
151 1321.69 296 25477
152 836.403 298 25177
153 2010.91 318 25485
154 1179.25 278 25804
155 840.919 305 25134
156 1402.98 327 25343
157 1848.27 312 25468
158 1991.46 319 25272
159 1478.23 271 25124
160 1128.85 305 25444
161 1506.89 307 25218
162 1144.35 305 25280
163 1766.94 288 25533
164 903.812 326 25188
165 1118.98 319 25316
166 1091.02 300 25469
167 1536.82 307 24881
168 1043.1 297 25679
169 1026.53 306 25483
170 1528.36 318 25185
171 2177.36 313 25446
172 1404.81 300 25144
173 933.14 322 25340
174 1634.19 304 25497
175 1229.41 295 25196
176 2495.29 285 25175
177 1049.64 299 25455
178 1706.51 304 25117
179 1080.12 313 25381
180 1591.27 310 25519
181 3534.64 309 25201
182 3511.57 297 25175
183 2221.58 313 25517
184 1673.15 305 25178
185 1697.65 297 25225
186 1110.52 331 25580
187 1727.46 307 25221
188 1476.76 324 25431
189 1923.18 312 25641
190 2000.33 308 25342
191 1223.64 304 25344
192 1680.64 317 25505
193 1363.2 316 25192
194 1023.54 314 25318
195 1824.99 300 25661
196 1601.01 296 25085
197 2468.26 324 25329
198 1792.82 323 25712
199 1081.47 327 25337
200 2097.88 322 25314
201 1472.92 327 25551
202 1011.25 312 25216
203 1208.05 313 25319
204 1566.78 322 25576
205 2798.9 289 25133
