Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 9.14647 74 117
1 10.5497 71 132
2 11.4319 69 126
3 7.31313 76 137
4 10.2357 68 125
5 16.9565 73 126
6 12.6787 73 114
7 11.3574 73 138
8 12.6219 79 128
9 10.9097 71 115
10 14.1013 77 127
11 15.3467 73 125
12 11.7201 73 115
13 8.13271 76 128
14 9.27504 72 126
15 9.2737 79 116
16 10.5463 71 148
17 7.80513 76 125
18 15.0892 72 124
19 9.35782 78 118
20 6.47424 66 130
21 11.8122 75 124
22 7.68221 80 115
23 9.88237 78 141
24 12.8189 72 120
25 11.7853 74 115
26 10.791 75 112
27 8.51051 76 110
28 8.11101 75 114
29 11.9087 73 138
30 14.0059 72 123
31 11.6604 72 114
32 10.0064 74 123
33 7.07066 74 126
34 14.1185 68 113
35 23.689 82 123
36 19.9098 73 136
37 8.92036 71 114
38 13.8533 72 123
39 11.0092 77 123
40 12.3 73 116
41 5.9238 76 122
42 4.04417 81 138
43 8.12694 69 113
44 16.5491 76 124
45 9.87975 77 123
46 10.5639 69 114
47 6.87164 73 137
48 12.3214 66 122
49 9.20107 73 114
50 10.4641 70 110
51 8.58345 77 124
52 7.70332 75 114
53 10.8498 70 137
54 17.1974 78 138
55 21.3492 80 116
56 7.07576 80 113
57 8.76418 70 123
58 20.3773 70 115
59 8.81992 69 137
60 5.91924 71 128
61 6.49077 74 114
62 5.45525 84 128
63 9.31464 72 139
64 7.92116 75 127
65 6.74266 73 138
66 6.02895 74 114
67 14.0695 72 137
68 8.00294 78 114
69 15.5753 80 125
70 11.4584 77 131
71 9.77824 74 115
72 12.6493 75 127
73 11.5729 70 137
74 14.179 84 130
75 12.0537 76 129
76 21.5863 66 113
77 15.452 84 137
78 8.00365 71 114
79 8.0244 76 138
80 11.0485 70 124
81 23.4897 73 125
82 17.0042 70 133
83 14.0472 68 139
84 14.0088 73 125
85 8.08527 70 127
86 6.67888 79 127
87 12.6661 85 126
88 6.35748 74 115
89 7.09612 70 123
90 8.77159 72 124
91 12.9604 76 116
92 10.5969 82 117
93 11.8468 77 127
94 9.49391 75 129
95 13.4143 77 115
96 19.1348 74 126
97 10.7172 74 127
98 8.9249 74 115
99 9.68242 69 135
100 10.8055 73 125
101 7.20349 71 124
102 9.63167 77 127
103 12.7553 80 128
104 8.04335 74 130
105 20.1347 74 126
106 9.37874 81 127
107 9.16173 69 115
108 6.66241 77 116
109 12.0631 74 138
110 8.99333 74 113
111 12.4132 68 125
112 9.07491 79 129
113 6.85533 73 115
114 10.5115 72 114
115 20.2817 79 124
116 12.5621 73 125
117 5.82509 76 142
118 16.8671 71 125
119 9.23366 71 126
120 11.5587 76 127
121 7.55757 78 113
122 6.08977 81 116
