Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 567.388 37 2777
1 694.123 30 2941
2 679.328 33 3009
3 317.175 35 2977
4 323.285 43 2807
5 704.564 31 2796
6 611.135 43 2889
7 549.581 35 2790
8 711.191 37 2748
9 574.06 44 2786
10 318.032 37 2774
11 393.148 41 2773
12 767.883 38 2854
13 452.064 32 2868
14 456.499 43 2895
15 336.699 50 2877
16 1034.68 34 2791
17 447.853 33 2829
18 290.366 35 2829
19 337.997 31 2875
20 804.816 33 2892
21 325.792 41 2852
22 508.709 38 2834
23 266.046 38 2813
24 461.689 38 2839
25 1152.14 31 2985
26 550.11 39 2795
27 345.137 31 2795
28 377.009 38 2833
29 427.853 46 2865
30 386.037 41 2859
31 411.65 40 2798
32 839.277 34 2928
33 1269.88 36 2927
34 654.025 36 2833
35 329.506 38 2851
36 430.706 35 2919
37 564.43 36 2876
38 526.042 43 2841
39 587.964 40 2935
40 443.007 38 2916
41 897.993 35 2891
42 320.503 32 2926
43 366.208 38 2841
44 577.665 33 2846
45 840.515 32 2945
46 605.344 32 2924
47 407.842 30 2805
48 334.53 35 2908
49 448.962 40 2920
50 367.881 37 2816
51 393.868 31 2805
52 611.291 38 2832
53 495.075 35 2849
54 1054.87 33 2838
55 810.251 41 2883
56 781.77 36 2917
57 542.416 34 2866
58 329.249 32 2853
59 506.102 37 2801
60 445.804 41 2884
61 464.758 34 2874
62 611.93 38 2846
63 526.987 46 2839
64 527.163 34 2870
65 645.628 38 2864
66 349.913 40 2907
67 533.977 43 2885
68 379.172 41 2960
69 858.99 38 2858
70 377.767 42 2912
71 561.56 34 2926
72 432.64 39 2911
73 356.729 38 2908
74 324.607 40 2918
75 383.844 34 3024
76 649.913 32 3009
77 287.365 35 2912
78 557.819 40 2899
79 373.379 44 3000
80 464.836 44 2985
81 430.889 42 3037
82 525.232 28 3000
83 423.034 36 2990
84 630.884 36 2850
85 467.494 38 2979
86 440.681 41 2779
87 579.623 39 2828
88 520.75 38 2894
89 554.716 34 2966
90 1141.61 46 2791
91 403.238 38 2971
92 630.038 40 2988
93 600.453 49 2967
94 978.531 47 2939
95 348.085 33 2962
96 391.29 39 2919
97 421.362 31 2967
98 473.195 39 3013
99 321.462 34 3021
100 361.141 37 2990
101 257.078 36 2998
102 480.281 34 2948
103 346.802 41 3001
104 367.496 40 2982
105 520.918 34 3027
106 332.78 40 2989
107 334.914 46 3011
108 373.981 34 2946
109 1187.36 43 2937
110 467.4 44 2844
111 477.218 37 2906
112 412.333 36 2899
113 642.525 39 2879
114 380.928 36 2829
115 558.223 40 2816
116 1016.34 36 2809
117 716.71 35 2834
118 407.492 45 2843
119 348.755 32 2949
120 535.646 38 2908
121 589.02 31 2988
122 443.782 32 2955
123 480.917 46 3014
124 372.32 37 2900
125 447.98 33 2940
126 881.183 35 2995
127 465.85 43 2998
128 756.374 36 2897
129 831.651 37 2872
130 759.873 32 2875
131 276.817 44 2940
132 299.652 37 2945
133 270.957 36 2790
134 291.292 38 2865
135 585.536 33 2919
136 173.355 40 2784
137 990.402 38 2835
138 686.433 37 2887
139 613.168 38 2744
140 441.633 35 2838
141 348.139 37 2917
142 566.875 42 2794
143 488.478 35 2843
144 340.788 39 2924
145 554.896 42 2749
146 1140.13 35 2859
147 343.492 42 2923
148 378.196 43 2846
149 541.947 36 2851
150 443.542 37 2976
151 468.646 38 2765
152 426.185 34 2894
153 439.401 31 2906
154 470.486 34 2838
155 1120.13 34 2889
156 230.342 41 2894
157 527.639 33 2811
158 459.144 31 2928
159 253.438 44 2884
160 1040.23 30 2777
161 581.196 43 2886
162 327.024 42 2923
163 344.655 41 2774
164 181.119 42 2843
165 320.927 33 2893
166 498.601 36 2846
167 468.747 36 2844
168 270.209 40 2999
169 403.886 40 2853
170 1210.95 41 3055
171 413.948 41 2978
172 302.785 41 2802
173 299.475 40 2859
174 335.038 37 2994
175 498.424 41 2814
176 837.6 38 2886
177 424.473 40 2919
178 638.232 43 2772
179 751.481 32 2855
180 477.899 41 2874
181 193.667 36 2749
182 379.721 35 2839
183 665.19 47 2883
184 293.094 45 2816
185 362.425 37 2902
186 411.693 30 2997
187 305.276 49 2890
188 226.135 34 2909
189 511.575 35 2895
190 407.523 36 2789
191 225.787 39 2968
192 744.189 34 2950
193 431.169 42 2860
194 470.372 37 2851
195 415.107 38 2877
196 498.328 34 2809
197 579.882 38 2939
198 231.211 32 2948
199 1451.3 39 2752
200 376.65 47 2858
201 288.88 42 2883
202 313.15 37 2764
203 907.136 38 2869
204 536.635 38 2973
205 408.516 39 2941
206 230.008 38 2823
207 231.591 36 2878
208 498.494 41 2792
209 554.427 45 2909
210 451.121 49 2943
211 384.676 40 2823
212 386.118 35 2942
213 473.531 34 3014
214 625.912 28 2835
215 1220.3 36 2875
216 317.421 42 2897
217 406.876 52 2846
218 260.212 39 2975
219 432.364 39 2929
220 286.451 40 2743
221 342.175 36 2870
222 275.344 34 2943
223 1533.92 31 2795
224 547.521 40 2865
225 316.389 36 2864
226 177.277 33 2788
227 279.454 36 2869
228 471.423 36 2906
229 542.296 36 2788
230 295.476 34 2904
231 492.799 35 2891
232 232.959 36 2867
233 590.457 44 2968
234 269.658 43 2970
235 387.23 40 2791
236 554.077 33 2925
237 463.271 33 2949
238 754.028 33 2773
239 222.414 40 2836
240 358.59 36 2911
241 402.092 35 2756
242 307.298 39 2862
243 355.97 39 2877
244 629.742 33 2751
245 398.523 39 2829
246 407.465 40 2870
247 388.321 44 2868
248 667.902 38 2862
249 204.312 43 2881
250 427.565 34 2784
251 298.939 48 2958
252 265.027 35 2892
253 521.914 36 2785
254 403.689 41 2963
255 608.976 37 2967
256 799.996 39 2863
257 302.293 43 2986
258 550.243 30 2864
259 658.336 36 2854
260 506.752 40 2871
261 453.648 32 2807
262 554.502 33 2875
263 388.045 36 2910
264 313.199 38 2861
265 392.597 36 2895
266 542.376 44 2926
267 540.919 32 2785
268 346.943 40 2866
269 752.004 40 2869
270 325.042 36 2851
271 555.614 41 2972
272 382.918 36 2949
273 674.963 39 2779
274 741.494 34 2875
275 400.89 46 2911
276 324.437 34 2829
277 327.73 36 2944
278 432.125 37 2943
279 1216.32 35 2845
280 676.487 36 2887
281 313.065 50 2973
282 411.682 36 2778
283 331.974 43 2953
284 303.229 37 2906
285 304.412 35 2795
286 200.722 35 2910
287 221.274 46 2952
288 553.512 28 2808
289 500.006 40 2901
290 536.225 38 2973
291 282.104 37 2844
292 345.474 36 2923
293 480.115 46 2908
294 545.165 37 2854
295 828.464 37 2934
296 1197.01 47 3007
297 213.562 40 2784
298 461.409 36 2949
299 319.523 32 2970
300 388.198 35 2976
301 459.361 38 2835
302 508.599 42 2898
303 355.695 33 2995
304 345.506 41 2904
305 427.091 35 2871
306 572.423 41 2987
307 596.949 39 2863
308 637.039 38 2934
309 469.472 32 2898
310 394.337 42 2837
311 494.424 32 2888
312 450.613 36 2922
313 1039.53 37 2833
314 537.463 29 2949
315 547.757 33 2986
316 337.015 39 2881
317 515.657 35 2872
318 602.973 49 3003
319 343.655 42 2879
320 286.118 39 2969
321 595.325 31 3050
322 700.58 37 3081
323 538.672 36 2995
324 392.489 29 3003
325 1324.54 34 2922
326 392.971 38 2873
327 757.144 33 2941
328 196.575 39 2892
329 466.706 36 2822
330 499.866 32 2964
331 602.074 42 2946
332 292.855 42 2867
333 505.026 44 3007
334 394.283 42 2981
335 343.151 44 2837
336 741.351 36 2864
337 443.13 29 3015
338 268.679 33 2890
339 310.16 44 2993
340 333.559 40 3011
341 519.049 49 2910
342 261.924 42 2966
343 667.154 34 3025
344 357.137 33 2801
345 419.487 30 2925
346 736.177 42 3008
347 643.28 25 2886
348 343.064 35 2855
349 413.406 38 3000
350 622.689 35 2871
351 316.933 33 2947
352 448.316 36 2902
353 1361 38 2804
354 229.943 42 2902
355 520.381 35 2914
356 312.956 36 2876
357 376.324 41 3001
358 508.749 34 2973
359 455.054 41 2898
360 233.535 40 2940
361 449.502 40 2976
362 484.442 40 2892
363 384.545 40 2976
364 324.757 36 2994
365 414.224 41 2875
366 822.173 30 2895
367 208.924 38 2937
368 568.788 43 2794
369 808.324 29 2976
370 274.342 31 2962
371 420.852 34 2838
372 596.506 35 2887
373 552.943 37 2819
374 507.717 38 2824
375 453.055 37 2823
376 446.536 35 2906
377 328.609 37 2861
378 411.541 39 2840
379 483.086 28 2827
380 720.18 47 2881
381 818.017 39 2869
382 413.923 42 2926
383 395.958 38 2893
384 476.481 37 2843
385 222.032 38 2878
386 539.694 32 2893
387 384.005 38 2899
388 455.271 29 2914
389 271.846 38 2898
390 636.303 39 2895
391 481.248 34 2858
392 639.958 44 2877
393 251.281 38 2859
394 849.247 38 2764
395 437.7 39 2776
396 386.181 44 2799
397 245.373 30 2781
398 462.414 29 2870
399 698.27 37 2853
400 421.098 39 2878
401 397.918 44 2875
402 356.434 42 2873
403 360.234 42 2789
404 260.08 43 2945
405 410.818 38 2918
406 741.726 39 2878
407 661.988 41 2776
408 410.178 32 2963
409 642.038 34 2784
410 492.062 29 2789
411 692.442 30 2746
412 551.808 39 2879
413 512.001 40 2877
414 456.848 33 2803
415 360.382 43 2774
416 489.571 36 2787
417 390.019 31 2799
418 588.768 31 2908
419 604.519 40 2879
420 295.213 39 2912
421 723.234 38 2818
422 172.224 43 2790
423 489.389 41 2895
424 394.64 43 2855
425 616.759 34 2799
426 639.568 35 2924
427 621.458 36 2988
428 253.46 38 2829
429 690.884 39 2946
430 318.552 39 2960
431 368.125 42 2774
432 379.752 39 2973
433 1079.03 38 2978
434 509.395 32 2907
435 339.819 29 2959
436 426.731 37 2996
437 217.156 34 2772
438 699.909 39 2881
439 242.384 49 2894
440 812.554 36 2771
441 427.268 42 2876
442 251.253 38 2995
443 567.393 40 2857
444 689.122 41 2937
445 1511.23 46 2998
446 951.492 36 2745
447 258.159 40 2982
448 252.187 44 2979
449 450.121 30 2887
450 760.146 35 2829
451 447.717 34 2993
452 406.674 35 2736
453 476.008 34 2895
454 317.313 39 2912
455 1065.87 42 2870
456 1156.76 35 2948
457 484.193 35 2871
458 401.727 39 2788
459 380.528 37 2846
460 577.93 41 2921
461 902.033 38 2774
462 525.67 36 2958
463 538.375 40 2983
464 347.537 40 2756
465 478.935 42 2879
466 447.811 37 2996
467 325.634 34 2900
468 764.768 42 2897
469 548.673 36 2969
470 442.387 39 2858
471 314.907 34 2962
472 318.392 34 2966
473 206.878 39 2877
474 300.863 33 2786
475 239.004 35 2987
476 551.735 34 3000
477 636.263 37 2879
478 582.507 35 2970
479 323.667 36 2979
480 323.894 36 2773
481 764.776 36 2852
482 374.093 41 2872
483 644.594 34 2777
484 575.433 33 2874
485 380.634 34 3031
486 298.055 40 2877
487 465.773 40 2978
488 353.99 39 3021
489 315.297 43 2774
490 350.26 29 2966
491 319.424 41 2963
492 291.656 34 2875
493 687.448 41 2873
494 240.858 36 2996
495 398.283 40 2866
496 982.478 38 2858
497 345.808 39 2907
498 235.858 44 2872
499 546.349 38 2861
500 298.482 35 2881
501 701.571 35 2755
502 722.808 39 2843
503 643.309 38 2852
504 499.837 41 2766
505 243.038 35 2965
506 950.411 35 3004
507 432.026 33 2787
