Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 1339.82 27207 346027
1 1068.17 27099 423654
2 1300.16 27339 348344
3 1387.82 27404 341092
4 1169 27094 332333
5 1758.82 27286 362265
6 905.95 27001 359025
7 1728.3 27364 340721
8 814.462 27167 335759
9 1304.72 27037 353933
10 2181.46 27194 379604
11 1026.36 27089 344702
12 1303.85 27258 331971
13 1491.99 27155 349649
14 1055.33 27449 359638
15 1388.62 27336 345728
16 860.727 27235 366056
17 1193.01 27145 341212
18 1085 27296 344497
19 950.748 27151 338418
20 1720.77 27192 375247
21 2017.51 27338 362006
22 965.652 27339 530547
23 896.706 27372 326715
24 1304.44 27478 358913
25 1227.71 27254 346288
26 914.534 27367 346936
27 3044.47 27231 344616
28 1749.7 27346 339623
29 1636.75 27336 339468
30 1373.93 27037 362110
31 1991.06 27225 343270
32 1289.63 27495 344849
33 2317.01 27208 345762
34 1543.55 27076 336520
35 1743.34 27505 434670
36 1355.26 27182 525798
37 1057.4 27213 324882
38 1466.95 27158 327133
39 1378.08 27233 465159
40 823.191 27316 374553
41 1285.09 27382 443448
42 958.708 27452 377410
43 1136.14 27442 328053
44 1071.98 27491 348371
45 855.829 27291 317657
46 1588.25 27406 346854
47 2008.91 27182 339527
48 941.461 27163 329547
49 1586.65 27129 345650
50 596.248 27230 330366
51 1069.03 27079 349897
52 927.52 27233 326823
53 818.537 27294 349526
54 2223.52 27447 343084
55 2025.44 27344 333486
56 1177.54 27154 355453
57 2590.09 27294 348234
58 1773.8 27104 356674
59 985.446 27252 351650
60 1107.37 27202 338604
61 1135.1 27056 348082
62 1136.16 27215 347210
63 912.133 27364 328643
64 1126.47 27177 350152
65 981.622 27138 331326
66 1781.43 27300 445375
67 864.651 27247 336956
68 931.688 27084 352585
69 2676.62 27325 324872
70 837.156 27211 348324
71 1489.45 27229 327875
72 1114.42 27386 354588
73 1375.9 27209 339125
74 1730.39 27239 340612
75 1203.4 27247 335695
76 1641.18 27392 342921
77 1909.98 27160 342535
78 964.037 27190 341080
79 2026.69 27510 355771
80 1962.72 27225 350496
81 962.095 27351 328826
82 715.049 27238 352099
83 2140.22 27228 322054
84 1651.41 27192 352645
85 1933.08 27226 342521
86 1760.28 27337 348642
87 1612.23 27374 340613
88 1070.49 27124 343254
89 1186.6 27234 343113
90 1184.36 27381 339451
91 1689.48 27162 358730
92 957.372 27234 463438
93 1048.12 27325 323053
94 1422.48 27118 384212
95 1518.54 27334 521765
96 1491.68 27171 355575
97 1482.91 27395 334263
98 1016.81 27327 354308
99 1325.98 27216 358592
100 2413.95 27317 328823
101 1032.48 27212 356579
102 1867.55 27211 327379
