Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 3264.06 627 56327
1 2064.63 635 55605
2 2157.11 601 53547
3 2614.62 631 53679
4 1748.83 613 54101
5 2502.61 585 53878
6 1971.21 613 54584
7 4027.86 613 54254
8 3168.23 623 54604
9 4856.14 603 55964
10 2139.63 600 55456
11 3236.13 592 55209
12 2535.02 593 55347
13 2153.5 648 55213
14 1311.77 614 55841
15 2331.92 642 55889
16 1751.4 628 55880
17 1837.43 622 55183
18 1560.2 622 56221
19 1205.36 607 55167
20 2523.39 612 56120
21 3147.24 582 55208
22 2499.86 585 56046
23 2258.91 601 55584
24 2659.49 609 56040
25 2578.6 612 55723
26 1248.37 586 56019
27 3067.74 608 55106
28 2432.42 619 56122
29 5129.19 601 55044
30 2329.34 621 56085
31 2085.16 632 55324
32 2559.73 606 56065
33 2073.7 600 55208
34 2254.04 597 55521
35 2026.51 621 55676
36 1756.14 608 55147
37 2016.45 612 55882
38 3256.23 613 55329
39 4855.33 594 55889
40 2066.48 623 55331
41 2008.95 605 56072
42 1236.65 625 55242
43 2296.91 614 56165
44 2246.27 658 55311
45 2262.75 634 55974
46 2871.26 615 55033
47 2132.84 634 56018
48 2082.18 597 55347
49 3294.24 633 56140
50 1323.26 635 55605
51 2539.27 623 56012
52 1985.56 633 55423
53 2718.09 615 56299
54 1555.93 647 55097
55 3800.26 599 55575
56 2110.86 634 55079
57 2084.31 604 55635
58 1956.84 613 55244
59 1337.48 634 56072
60 2630.07 610 55344
61 2566.58 629 56084
62 1542.38 642 55985
63 1430.1 630 56267
64 2887.64 656 55405
65 2746.5 629 55970
66 1792.72 609 55379
67 1443.72 639 56030
68 1416.76 603 55150
69 1743.95 601 55915
70 1561.49 618 55283
71 2465.11 601 55665
72 1470.66 597 55015
73 1608.07 630 56337
74 2057.01 592 55811
75 2654.15 581 55963
76 4666.73 623 55089
77 1240.95 602 55681
78 1925.32 639 54988
79 4481.06 632 56114
80 1677.51 632 55248
81 1980.78 626 57688
82 1676.72 628 54993
83 2383.96 609 55943
84 3138.83 604 55113
85 2008.44 583 56142
86 2155.69 606 55297
87 1847.54 622 55802
88 1953.28 614 55182
89 2248.77 577 56055
90 5467.9 612 54861
91 1773.79 609 55704
92 3730.15 588 54935
93 1279.53 635 56108
94 2959.38 633 54869
95 2341.03 604 55848
96 2051.28 626 55811
97 1912.46 631 56004
98 2030.19 639 55272
99 2506.71 633 56248
100 2415.08 625 55763
101 1864.2 632 55887
102 5559.14 628 55435
103 2694.69 630 55788
104 4379.03 586 55434
105 2480.92 638 55802
106 1483.58 595 55258
107 1682.25 644 55822
108 3853.88 625 55402
109 2073.09 574 56138
110 3563.38 620 55422
111 1590.18 624 56017
112 1857.08 592 55587
113 1242.76 587 56137
114 2506.23 611 55145
115 2369.95 626 56258
116 3245.69 611 55380
117 1504.39 612 55845
118 3170.87 622 54994
119 1593.57 606 56861
120 2090.2 608 55346
121 1357.76 615 55984
122 2608.18 608 55552
123 4827.98 643 54414
124 2580.5 613 54488
125 2479.98 615 54927
126 1558.2 618 55083
127 3239.86 620 55332
128 2053.58 654 55335
129 2269.23 618 55229
130 2300.6 594 56054
131 2427.02 623 54284
132 1112.73 602 54156
133 1741.84 588 56115
134 1580.63 608 53712
135 2716.81 603 53869
136 2091.99 627 55975
137 1538.38 611 53764
138 1659.2 603 55072
139 1692.57 624 53370
140 1545.02 636 56081
141 3761.18 619 53764
142 4870.01 638 54665
143 1987.22 595 56196
144 1594.04 623 53526
145 1630.28 636 54964
146 1269.78 660 53826
147 1591.91 619 55901
148 1783.02 620 53535
149 2946.57 617 55193
150 1087.04 632 53802
151 1343.41 625 55945
152 2370.43 602 53895
153 2686.27 631 54213
154 3000.31 615 55730
155 1466.62 600 56049
156 1258.01 624 55171
157 4419.56 630 55218
158 1519.35 616 54807
159 2104.71 593 53773
160 2232.74 600 54948
161 1198.8 607 53429
162 1961.28 629 56096
163 2712.46 624 53989
164 1296.55 619 56016
165 1965.08 644 53739
166 1684.57 614 53545
167 1712.12 600 54809
168 1326.77 574 53801
169 1411.5 612 54117
170 2076.72 637 56003
171 2428.65 626 53259
172 2434.5 608 54929
173 2256.53 629 53422
174 1610.27 636 53038
175 2784.73 612 55934
176 4002.93 592 53203
177 2219.81 629 54985
178 2241.35 599 53212
179 1373.78 581 55772
180 4373.2 642 53949
181 3064.04 623 53879
182 1758.4 616 56170
183 1433.79 598 54081
184 3374.93 602 55018
185 1833.71 616 53870
186 1451.5 630 56323
187 1684.96 608 54150
188 1611.36 616 54238
189 1868.54 609 56495
190 2622.47 610 53215
191 1589.8 610 54707
192 2121.72 607 53440
193 2363.72 632 56263
194 1779.71 612 53693
195 2274.39 622 54469
196 2119.02 610 56044
197 3196.74 630 53333
198 2661.53 627 54875
199 1384.52 595 53264
200 3144.99 610 55665
201 1060.43 620 53972
202 1688.58 630 54025
203 1814.51 634 56348
204 1363.02 615 53669
205 2255.91 622 54680
206 3935.23 628 53040
207 1750.48 640 55922
208 1624.79 606 54505
209 1179.2 618 54186
210 3626.35 595 56185
211 3234.29 645 53400
212 2193.04 634 55212
213 1375.3 617 53433
214 2552.64 620 55841
215 3489.4 644 54194
216 2209.73 607 54020
217 1149.32 648 56288
218 2557.01 618 56194
219 1351.47 619 54171
220 1869.45 593 53838
221 1741.73 619 55983
222 1425.21 589 53563
223 4380.87 604 54723
224 3517.55 618 53049
225 2156.29 637 55856
226 1244.1 608 54250
227 1975.35 615 54237
228 1659.02 646 56351
229 2590.1 615 53212
230 2429.01 578 54530
231 2311.43 620 53641
232 2881.74 604 55705
233 1527.28 644 54115
234 907.71 594 53961
235 1459.97 628 56055
236 2220.59 623 53142
237 1008.96 615 55061
238 2448.54 609 53284
239 3376.6 635 55891
240 1713.1 629 53790
241 2587.38 602 54528
242 1756.92 591 56407
243 3019.7 630 53352
244 1883.62 616 55021
245 1627.67 630 53619
246 2194.85 643 57146
247 1298.03 628 53975
248 1645.02 636 53846
249 3273.25 581 53769
250 2922.07 622 54360
251 2479.08 618 55001
252 1955.25 588 55158
253 2240.19 639 56150
254 2008.81 620 53819
255 1051.1 633 54598
256 1197.86 641 56289
257 2173.59 608 55032
258 1936.02 656 55759
259 1908.47 630 55172
260 1504.11 622 56034
261 1283.81 626 55236
262 1627.41 627 56164
263 1848.83 639 55341
264 2619.75 640 55978
