Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 20.3283 2035 1729
1 44.6117 2036 1799
2 51.9592 2035 1743
3 28.6412 2034 1751
4 71.0407 2036 1749
5 29.6284 2035 1866
6 34.7914 2039 1851
7 31.1302 2038 1854
8 30.4391 2036 1836
9 21.4811 2040 1860
10 58.5066 2036 1809
11 74.931 2039 1758
12 40.7549 2035 1766
13 33.5072 2036 1803
14 25.9385 2035 1827
15 27.9666 2039 1852
16 24.4475 2036 1775
17 36.7862 2040 1759
18 38.2504 2037 1764
19 41.2083 2038 1783
20 29.6861 2034 1774
21 34.3701 2037 1843
22 43.6383 2038 1832
23 42.5732 2040 1798
24 32.082 2037 1781
25 29.3741 2038 1843
26 56.6419 2036 1850
27 50.1035 2038 1831
28 47.193 2037 1803
29 42.3364 2033 1825
30 46.4778 2038 1806
31 27.4073 2040 1850
32 43.4777 2041 1822
33 39.2312 2033 1778
34 34.0155 2039 1722
35 63.5414 2038 1840
36 29.457 2036 1850
37 43.1985 2037 1850
38 56.4284 2038 1840
39 39.9252 2038 1810
40 34.3061 2037 1766
41 29.3537 2041 1767
42 26.7124 2038 1773
43 35.7789 2037 1767
44 41.6282 2037 1830
45 24.2135 2038 1744
46 36.4812 2036 1830
47 28.593 2039 1841
48 49.4292 2035 1789
49 75.7328 2039 1856
50 28.349 2035 1835
51 27.0727 2038 1867
52 48.5186 2039 1718
53 43.2421 2034 1846
54 33.3678 2036 1792
55 29.1269 2035 1761
56 43.1125 2036 1770
57 36.0173 2039 1846
58 37.158 2038 1792
59 27.1875 2040 1767
60 30.5376 2039 1757
61 29.0215 2038 1766
62 29.9671 2038 1790
63 77.6054 2037 1680
64 35.8897 2038 1831
65 49.778 2033 1860
66 31.0012 2037 1812
67 27.1919 2040 1778
68 35.5098 2035 1821
69 40.1473 2040 1827
70 34.1961 2036 1778
71 33.4126 2034 1835
72 34.6481 2039 1819
73 74.8247 2039 1830
74 30.0738 2038 1765
75 36.7866 2035 1769
76 24.7631 2039 1694
77 44.1492 2037 1753
78 40.6749 2037 1782
79 41.1245 2038 1714
80 46.0037 2039 1817
81 50.8385 2035 1823
82 29.9204 2037 1823
83 24.3036 2036 1788
84 27.1282 2036 1782
85 29.4121 2038 1800
86 50.2262 2034 1766
87 29.8388 2042 1793
88 19.9252 2038 1807
89 52.7832 2037 1847
90 29.4602 2038 1840
91 44.4783 2039 1833
92 28.4946 2038 1862
93 60.9114 2036 1834
94 28.6157 2038 1856
95 27.6005 2033 1721
96 30.2331 2036 1859
97 36.7656 2037 1846
98 34.8251 2042 1851
99 34.5427 2036 1715
100 26.5927 2038 1852
101 25.4147 2037 1855
102 44.6108 2038 1760
103 30.7088 2038 1757
104 28.0011 2038 1784
105 85.3941 2037 1796
