Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 369.381 247682 1019336
1 734.04 247806 817960
2 304.765 247829 837901
3 250.567 247877 790128
4 531.005 247927 539245
5 368.723 247737 663159
6 392.006 247907 594922
7 665.748 247794 573511
8 264.45 247707 609929
9 687.892 247589 492892
10 1360.38 247779 679768
11 425.4 247751 604638
12 509.978 247734 749111
13 417.487 247765 772571
14 388.029 247661 552707
15 468.115 247624 543583
16 1144.31 247718 546698
17 311.949 247826 562384
18 341.829 247818 544482
19 600.76 247793 541070
20 1325.04 247844 550533
21 475.612 247928 551268
22 419.493 247834 558902
23 655.133 247777 561857
24 452.044 247728 594581
25 360.395 247800 588781
26 389.186 247783 583571
27 620.781 247665 587309
28 694.704 247780 574130
29 791.875 247817 588590
30 372.655 247740 580244
31 611.472 247588 584368
32 329.972 247681 583060
33 556.926 247724 593672
34 423.159 247561 553581
35 386.692 247730 545282
36 840.73 247756 573266
37 313.072 247696 783676
38 619.299 247935 1156587
39 935.328 247776 552173
40 318.342 247661 627934
41 525.474 247649 584065
42 361.615 247734 574193
43 397.827 247793 572869
44 458.471 247747 567196
45 745.629 247745 587604
46 774.552 247664 566925
47 628.179 247767 564251
48 498.602 247611 563603
49 473.165 247840 549269
50 474.126 247760 544808
51 265.496 247769 550329
52 423.782 247654 550915
53 595.924 247854 545441
54 376.501 247690 544727
55 289.387 247647 556967
56 375.395 247857 544821
57 398.148 247778 541804
58 1121.35 247713 555096
59 538.922 247804 526303
60 383.715 247857 546914
61 382.674 247748 552846
62 269.744 247837 548702
63 574.768 247745 557654
64 355.888 247766 557061
65 372.253 247583 552823
66 315.797 247820 561573
67 254.97 247825 591894
68 367.356 247825 879351
69 483.009 247833 1102831
70 430.745 247753 598979
71 299.346 247807 1004661
72 250.066 247786 541264
73 436.872 247772 542371
74 292.034 247790 533928
75 493.149 247737 515357
76 498.071 247869 504514
77 318.054 247797 520441
78 604.844 247759 526985
79 623.94 247701 530525
80 468.003 247563 534100
81 495.054 247684 514688
82 484.54 247843 534629
83 484.632 247713 529512
84 457.996 247899 531573
85 395.083 247628 529560
86 385.36 247620 541617
87 412.175 247725 551965
88 400.725 247879 526693
89 366.5 247759 570592
90 352.444 247870 534862
91 711.791 247836 549279
92 609.295 247696 561777
93 394.229 247838 582797
94 545.158 247804 569218
95 407.773 247707 568342
96 633.56 247679 566775
97 317.897 247829 589850
98 267.702 247634 544461
99 457.806 247773 565230
100 612.685 247756 568497
101 447.579 247792 560551
102 349.323 247714 567229
103 516.429 247774 727104
104 385.834 247756 1042225
105 326.489 247893 753704
106 352.409 247739 1010355
107 398.542 247888 569708
108 290.042 247714 580860
109 579.793 247674 565169
110 380.398 247610 572068
111 593.594 247870 544830
112 413.267 247645 538959
113 356.157 247776 549315
114 366.46 247651 539665
115 378.733 247781 552806
116 312.686 247706 554150
117 372.931 247691 539997
118 442.616 247779 548667
119 394.512 247758 576342
120 254.13 247617 550703
121 326.499 247894 543304
122 650.509 247691 561681
123 525.037 247795 534196
124 322.74 247644 560491
125 364.565 247772 532243
126 390.743 247838 563718
127 382.11 247706 580980
128 363.594 247641 566404
129 591.398 247807 565456
130 397.084 247670 558588
131 601.541 247831 550648
132 809.064 247819 563710
133 465.067 247611 694934
134 523.037 247782 756207
135 385.404 247704 538514
136 325.185 247764 1072197
137 302.014 247896 559989
138 450.475 247769 539327
139 719.29 247761 564429
140 566.593 247653 536338
141 340.632 247775 557090
142 315 247662 552067
143 395.615 247779 527951
144 397.885 247676 537110
145 439.17 247748 518199
146 308.08 247755 508880
147 456.684 247636 554914
148 610.687 247652 509486
149 722.904 247861 520016
150 948.431 247783 513022
151 364.626 247773 521823
152 448.234 247663 541301
153 272.305 247798 536463
