Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 428.909 6789 62671
1 598.564 6867 61709
2 412.858 6871 59397
3 733.458 6866 59773
4 746.2 6821 59482
5 500.498 6792 59636
6 508.033 6927 59727
7 677.51 6821 59195
8 372.243 6873 59410
9 608.678 6828 59532
10 858.7 6877 61112
11 843.57 6937 61299
12 538.822 6827 60277
13 964.888 6766 59299
14 991.068 6784 59855
15 450.788 6703 61485
16 495.961 6890 61211
17 537.169 6825 61359
18 747.809 6809 61179
19 650.434 6908 61429
20 1113.32 6857 60597
21 638.873 6751 61054
22 658.036 6775 60913
23 476.354 6889 61105
24 980.72 6829 61216
25 516.765 6769 60743
26 550.611 6741 61340
27 517.247 6766 61284
28 568.554 6804 60913
29 650.478 6702 61375
30 504.512 6815 61351
31 654.705 6805 59413
32 397.168 6814 60008
33 751.102 6899 59869
34 601.906 6782 61028
35 572.334 6789 61007
36 1206.39 6813 60458
37 667.905 6827 60516
38 522.541 6799 61095
39 669.24 6745 61426
40 710.299 6869 61093
41 826.432 6819 61457
42 774.285 6803 61298
43 544.267 6971 60687
44 785.773 6860 60028
45 568.719 6819 60309
46 369.173 6906 60485
47 845.369 6746 61195
48 393.599 6717 60307
49 452.498 6731 59785
50 462.869 6803 60662
51 609.761 6801 61127
52 731.869 6839 61474
53 519.853 6822 60790
54 691.972 6824 59347
55 389.849 6865 59980
56 608.249 6883 59465
57 422.226 6795 59945
58 404.989 6853 61618
59 915.42 6838 60933
60 1046.74 6793 61355
61 855.836 6775 60815
62 848.864 6808 60514
63 664.43 6856 59908
64 717.846 6740 60491
65 588.134 6877 61474
66 697.005 6718 59357
67 904.682 6796 59698
68 482.491 6837 60760
69 740.934 6766 61336
70 712.452 6857 61671
71 541.344 6829 61046
72 795.568 6774 61044
73 498.081 6817 60058
74 750.402 6801 60806
75 459.026 6808 61803
76 830.331 6869 59467
77 1353.03 6769 60377
78 487.169 6755 61436
79 749.304 6842 61290
80 597.886 6720 60614
81 864.962 6909 59567
82 1083.72 6687 60384
83 709.023 6723 59256
84 667.781 6842 59257
85 568.349 6837 58867
86 582.909 6888 59226
87 729.668 6758 58202
88 722.32 6810 59499
