Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 81.5464 0 192
1 26.1108 2 213
2 125.477 1 169
3 81.6456 0 194
4 48.1185 0 203
5 37.132 0 182
6 63.0928 1 194
7 107.919 1 206
8 62.7968 1 192
9 199.251 0 195
10 99.8521 1 206
11 45.8784 0 194
12 81.6495 0 195
13 50.5279 0 191
14 53.4254 1 194
15 58.8167 0 195
16 47.764 1 199
17 93.7011 2 210
18 77.6812 2 193
19 123.137 2 196
20 39.3237 2 195
21 73.6113 1 182
22 35.3548 0 199
23 38.7519 1 207
24 57.7625 2 207
25 59.728 0 190
26 56.8475 1 203
27 75.184 1 174
28 63.1148 3 181
29 45.7189 3 199
30 158.431 1 195
31 36.0763 0 194
32 58.2478 1 175
33 46.2295 3 186
34 57.7544 1 194
35 20.7681 1 194
36 40.5315 2 194
37 46.1914 5 193
38 76.1518 1 218
39 89.4193 1 196
40 46.8701 1 192
41 57.1577 2 192
42 113.45 0 197
43 57.9062 4 187
44 58.1892 4 221
45 75.7078 3 197
46 119.286 0 196
47 63.2073 2 202
48 41.7764 1 186
49 50.351 2 233
50 85.3923 0 193
51 104.085 1 195
52 50.3314 2 178
53 49.4311 2 186
54 74.2198 1 188
55 137.503 0 197
56 35.4702 2 181
57 39.8713 1 198
58 39.1994 1 201
59 79.6378 0 178
60 48.5898 3 222
61 46.6698 4 202
62 143.561 1 175
63 103.463 1 196
64 47.284 3 188
65 39.9361 0 191
66 68.8622 2 195
67 43.0477 2 182
68 96.8525 1 194
69 60.9797 0 206
70 46.0039 2 193
71 41.6482 2 198
72 56.5648 1 193
73 126.587 0 184
74 41.2255 2 234
75 66.8905 0 194
76 50.7624 1 178
77 225.672 0 180
78 74.2862 4 203
79 99.6987 3 186
80 38.954 1 216
81 92.6106 2 195
82 59.8629 3 179
83 115.22 3 182
84 140.326 0 173
85 118.566 1 177
86 57.0569 0 192
87 99.4066 3 196
88 68.8302 2 192
89 133.329 1 185
90 109.791 1 214
91 95.3421 1 193
92 56.4271 1 192
93 135.418 2 185
94 44.1038 1 192
95 86.8137 2 191
96 161.081 3 191
97 47.5533 0 193
98 46.9861 3 200
99 32.7254 4 200
100 51.843 3 202
101 27.4313 2 220
102 120.869 3 195
103 88.1303 1 195
104 65.6453 0 191
105 55.8651 1 185
106 61.6476 3 193
107 80.7292 1 186
108 131.792 2 194
109 71.6352 2 181
110 55.3539 2 195
111 54.1817 2 204
112 304.159 2 202
113 65.3808 0 177
114 53.3009 1 194
115 112.951 2 183
116 87.4265 1 197
117 112.364 0 193
118 36.6967 0 189
119 49.2022 4 198
120 63.2902 1 189
121 30.7841 3 233
122 81.8617 1 215
123 36.0523 3 193
124 111.123 0 192
125 52.622 0 196
126 60.2613 2 187
127 47.9021 0 215
128 118.07 0 191
129 46.121 2 162
130 121.842 2 186
131 113.67 2 208
132 129.688 3 185
133 130.945 0 186
134 207.735 1 180
135 112.114 0 183
136 66.0861 1 187
137 116.855 1 196
138 62.3057 0 193
139 87.4262 3 197
140 34.3342 3 198
141 46.7683 1 193
142 89.4666 0 195
143 39.2878 1 184
144 115.367 2 189
145 55.9595 2 177
146 43.5971 3 194
147 65.8029 2 196
148 75.5738 1 185
149 128.897 1 197
150 95.2484 0 222
151 84.179 0 197
152 145.073 1 184
153 112.365 0 185
154 110.057 0 185
155 86.4244 0 211
156 66.5552 1 207
157 124.425 0 196
158 33.7981 3 198
159 30.1883 1 198
160 76.3594 1 194
161 71.438 1 186
162 74.9224 1 190
163 31.5499 2 207
164 44.8201 2 209
165 47.215 0 202
166 39.4381 1 191
167 79.9132 2 185
168 111.653 4 197
169 35.0273 1 189
170 33.2572 3 199
171 89.0501 2 185
172 67.764 1 190
173 43.5989 2 202
174 87.9066 1 196
175 104.769 3 175
176 30.8376 1 207
177 51.8706 1 203
178 90.7794 1 173
179 43.4219 2 194
180 79.3417 1 257
181 74.7696 0 208
182 44.7134 1 194
