Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 1.65234 7 15
1 1.21094 6 15
2 1.31641 7 13
3 2.27734 6 13
4 1.11328 6 13
5 2.21094 7 13
6 2.42578 7 13
7 0.832031 7 14
8 1.49609 7 15
9 1.5625 7 12
10 1.60547 7 13
11 1.05078 7 25
12 1.19141 7 13
13 1.81641 7 14
14 1.62109 7 16
15 1.72266 6 13
16 2.10156 7 12
17 1.64453 7 14
18 2.03906 7 13
19 2.26953 7 12
20 1.82422 7 12
21 1.63672 7 12
22 2.78906 6 12
23 1.49219 6 13
24 2.57422 7 13
25 1.33203 6 12
26 2.61328 7 13
27 2.14453 7 12
28 1.39453 7 13
29 2.08203 6 12
30 2.08203 7 13
31 2.60938 7 25
32 1.49609 6 12
33 1.46484 7 28
34 1.12891 7 13
35 1.60547 6 12
36 1.51172 7 12
37 1.31641 7 12
38 1.76953 6 12
39 1.69141 6 15
40 1.36328 7 13
41 1.48828 7 13
42 1.57422 6 25
43 1.36328 7 12
44 1.74219 7 22
45 2.82422 7 12
46 1.74609 7 13
47 1.08203 6 13
48 1.34766 6 13
49 2.03516 7 12
50 2.95703 7 19
51 1.91797 6 13
52 1.62109 7 13
53 2.30859 7 12
54 1.96094 7 12
55 2.31641 6 12
56 1.11328 7 12
57 1.04297 7 12
58 1.23828 6 12
59 2.08594 6 12
60 1.48828 6 12
61 1.8125 7 12
62 1.63672 6 13
63 3.31641 6 12
64 1.28516 7 13
65 1.73828 7 14
66 1.22266 6 19
67 1.47266 7 12
68 1.21875 7 44
69 1.32812 7 13
70 1.66016 6 15
71 1.27734 7 13
72 3.84766 7 13
73 1.60156 7 14
74 2.69922 6 15
75 1.45312 7 13
76 1.26953 7 14
77 1.42578 7 13
78 1.44922 7 13
79 1.55859 7 11
80 2.02734 7 13
81 2.42969 6 14
82 1.64062 7 13
83 1.33203 7 13
84 1.27734 7 15
85 1.47266 7 13
86 3.04297 7 13
87 2.22266 6 14
88 1.05078 6 26
89 1.32812 7 13
90 1.94922 6 13
91 1.80078 6 13
92 1.58594 7 13
93 1.68359 6 15
94 1.73438 7 13
95 1.83984 7 27
96 1.35938 6 13
97 3.27734 7 17
98 1.01562 7 13
99 1.95703 6 12
100 1.12891 6 13
101 1.86719 6 13
102 1.29297 6 14
103 1.06641 7 13
104 2.00391 6 13
105 0.871094 7 13
106 1.41016 7 13
107 1.64453 7 13
108 1.33203 7 25
109 1.80859 7 25
110 1.24609 6 12
111 1.95312 7 12
112 2.62109 7 19
113 1.30469 6 12
114 1.06641 6 13
115 1.48047 7 25
116 2.27344 7 13
117 1.07422 7 12
118 1.44141 7 12
119 1.44922 6 13
120 2.12109 6 12
121 1.63672 7 13
122 1.64453 6 12
123 1.04297 7 12
124 1.53906 7 13
125 2.33984 7 13
126 1.27344 6 12
127 1.80469 7 12
128 1.83984 7 13
129 1.51172 7 14
130 1.32422 7 30
131 1.55469 7 12
132 0.90625 7 13
133 1.79688 6 14
134 1.90234 7 13
135 1.51562 6 12
136 3.19922 6 25
137 1.42578 6 12
138 2.40234 7 13
139 1.97656 7 13
140 1.00391 7 14
141 0.996094 7 12
142 1.15625 7 12
143 2.55859 6 12
144 2.67578 7 13
145 2.70312 6 12
146 2.59766 7 13
147 1.91797 7 14
148 1.49609 7 13
149 1.23047 6 13
150 2.37891 6 25
151 1.43359 6 12
152 1.53906 7 12
153 1.91016 7 12
154 0.644531 7 12
155 1.51562 7 13
156 1.26562 7 13
157 0.925781 7 12
158 0.832031 7 13
159 0.957031 7 12
160 1.32422 6 13
161 2.78906 7 12
162 1.11719 7 13
163 1.30859 7 12
164 1.33984 7 12
165 1.57812 7 12
166 1.40625 6 12
167 2.23438 7 13
168 1.14062 7 13
169 1.36328 6 12
170 1.88672 7 12
171 1.20703 6 12
172 1.16016 7 13
173 1.16016 7 12
174 2.5625 6 13
175 3.99609 6 12
176 1.17969 7 13
177 3.01953 7 12
178 1.41797 7 12
179 1.23828 7 12
180 1.90234 6 12
181 1.60156 7 12
182 1.61328 7 13
183 2.38672 6 12
184 2.43359 7 12
185 1.85938 7 12
186 3.08984 7 12
187 1.78516 6 12
188 1.62109 6 12
189 2.00391 7 12
190 2.48047 7 12
191 1.04297 7 12
192 1.36328 7 12
193 1.16797 6 12
194 1.85547 7 12
195 1.44141 7 12
196 2.56641 6 12
197 1.96484 7 13
198 2.39453 7 12
