Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 249.595 65227 77093
1 340.642 65210 76815
2 207.194 65242 76216
3 192.04 65221 74592
4 325.992 65229 77810
5 368.253 65209 74767
6 162.006 65220 76163
7 300.687 65248 75951
8 173.705 65222 75971
9 361.905 65228 76849
10 313.927 65213 77764
11 167.865 65237 75921
12 187.944 65209 74479
13 258.591 65238 75751
14 259.365 65209 76112
15 208.181 65226 77893
16 228.254 65200 74655
17 298.837 65214 71295
18 212.813 65205 74237
19 285.538 65233 74248
20 237.961 65209 75158
21 270.416 65213 76299
22 162.621 65194 75164
23 204.68 65237 75732
24 195.459 65232 74989
25 243.939 65234 73872
26 129.439 65227 75472
27 169.594 65222 76794
28 415.536 65221 76268
29 212.044 65227 77191
30 369.721 65233 74339
31 196.832 65228 74212
32 155.54 65234 75978
33 193.346 65215 76376
34 105.272 65219 76550
35 427.513 65213 75629
36 311.966 65234 74844
37 218.248 65197 74806
38 196.779 65226 74784
39 218.879 65227 74621
40 248.444 65226 75563
41 225.106 65181 76065
42 270.317 65221 74766
43 216.606 65230 75311
44 182.762 65213 76363
45 175.614 65237 76044
46 172.979 65217 75832
47 209.527 65222 75401
48 136.863 65225 76290
49 337.212 65227 77115
50 230.514 65212 75201
51 226.131 65227 74268
52 232.848 65223 75546
53 155.824 65231 76455
54 238.573 65229 76127
55 177.013 65227 75381
56 344.383 65223 76006
57 222.486 65233 75658
58 161.478 65222 75815
59 374.841 65223 74435
60 99.7927 65215 76239
61 152.284 65231 76309
62 333.095 65230 75531
63 164.299 65209 76066
64 177.534 65183 75396
65 244.01 65209 76494
66 310.81 65203 74601
67 344.701 65233 75606
68 161.755 65238 76564
69 244.742 65244 74467
70 201.818 65223 75674
71 582.495 65223 74394
72 450.954 65204 74591
73 185.781 65201 76870
74 337.894 65240 74694
75 258.863 65220 74819
76 223.939 65220 76196
77 427.853 65238 74446
78 294.976 65214 75093
79 307.479 65198 75992
80 213.145 65217 74975
81 207.846 65224 75365
82 118.421 65246 76176
83 283.046 65241 74914
84 178.626 65239 75906
85 205.622 65215 74187
86 264.265 65216 74412
87 158.113 65235 75255
88 284.581 65217 75004
89 178.99 65214 76385
90 191.266 65226 75889
91 204.686 65246 74749
92 153.204 65214 75526
93 190.607 65205 74637
94 246.781 65206 75152
95 354.355 65198 76560
96 512.11 65222 74724
97 291.126 65221 75799
98 144.484 65217 78076
99 598.482 65214 74382
100 158.803 65221 75828
101 326.946 65223 74872
102 119.734 65221 74172
103 183.28 65219 75079
104 269.187 65228 74929
105 175.099 65219 75634
106 142.477 65221 77431
107 263.382 65230 74777
108 198.746 65231 75281
109 135.436 65222 77134
110 295.991 65231 74725
111 176.074 65209 74981
112 225.11 65234 74781
113 200.34 65216 75719
114 149.415 65207 75869
115 212.156 65215 75672
116 202.416 65213 75642
117 206.958 65234 76869
118 211.063 65231 75039
119 174.687 65226 75939
120 265.244 65225 74986
121 172.382 65228 75080
122 231.554 65228 75327
123 155.281 65237 74242
124 159.69 65219 75809
125 249.281 65236 76107
126 232.185 65242 76176
127 204.013 65226 75985
128 616.834 65239 74819
129 205.082 65243 78219
130 205.043 65208 76727
131 160.103 65210 78111
132 125.105 65203 77388
133 157.616 65221 77840
134 283.715 65216 74718
135 311.453 65204 74186
136 193.93 65215 77007
137 241.071 65211 75156
138 303.917 65230 74454
139 252.066 65214 76301
140 143.976 65234 76859
141 266.603 65208 74602
142 260.979 65248 77240
143 164.86 65197 74741
144 274.827 65219 77442
145 202.986 65216 75790
146 134.443 65219 76836
147 175.314 65224 75437
148 295.86 65225 76402
149 249.381 65235 74104
150 337.186 65225 74135
151 367.069 65227 75546
152 172.686 65238 76647
153 241.256 65221 76704
154 276.671 65240 75670
155 139.908 65218 76564
156 256.915 65208 75294
157 203.79 65225 77226
158 214.765 65210 76223
159 183.94 65210 76847
160 116.89 65217 78447
161 295.408 65228 75360
162 123.794 65216 74653
163 167.389 65227 75030
164 139.005 65225 76154
165 206.032 65213 71981
166 214.864 65213 78522
167 291.734 65215 76052
168 373.443 65218 76197
169 137.846 65226 77753
170 206.595 65234 77728
171 288.825 65237 74147
172 92.4047 65233 76300
173 167.394 65220 74602
174 293.768 65198 75078
175 257.286 65212 74349
176 189.275 65230 75012
177 256.572 65225 75542
178 203.799 65226 77562
179 150.982 65248 73742
180 121.802 65214 76982
181 289.01 65241 74474
182 272.111 65234 75843
183 325.95 65200 75888
184 220.199 65238 75919
185 248.622 65231 74994
186 214.969 65224 73560
187 190.702 65226 78556
188 185.196 65228 75439
189 280.08 65208 78618
190 261.854 65219 76930
191 146.283 65222 76008
192 271.523 65236 74809
193 200.287 65210 75509
194 160.296 65223 75400
195 207.428 65224 74314
196 169.854 65228 76560
197 599.75 65218 76927
198 212.433 65215 77587
199 186.448 65232 77756
200 251.901 65203 75282
201 170.922 65208 74113
202 220.826 65213 74469
203 241.046 65226 74745
204 219.444 65235 74935
205 166.654 65225 77671
206 349.061 65234 76650
207 262.22 65219 77466
208 313.849 65231 75719
209 258.012 65214 74864
210 377.967 65225 75440
211 178.286 65231 75152
212 195.32 65218 74727
213 172.144 65214 76719
214 215.309 65217 77055
215 145.487 65206 77590
216 239.829 65232 77433
217 193.482 65236 77365
218 437.012 65215 75773
219 177.921 65226 75879
220 267.309 65214 74654
221 200.705 65228 74848
222 295.15 65239 75073
223 435.292 65222 76706
224 153.382 65212 79156
225 132.515 65226 78167
226 225.067 65220 76675
227 224.976 65238 76614
228 248.208 65221 74790
229 205.285 65197 75403
230 396.464 65222 73681
231 142.311 65202 74586
232 126.453 65207 76929
233 179.736 65237 76786
234 313.578 65230 74070
235 149.555 65211 76779
236 187.534 65224 77106
237 201.99 65243 77972
238 347.201 65215 76357
239 136.175 65226 77733
240 154.668 65211 75020
241 275.458 65228 77472
242 199.504 65215 74514
243 285.011 65204 77399
244 124.689 65226 77074
245 272.368 65207 77336
246 204.333 65226 75073
247 153.553 65225 74386
248 154.047 65242 75731
249 212.55 65217 75357
250 255.312 65230 75041
251 162.862 65215 77309
252 214.789 65232 76911
253 214.618 65245 75024
254 288.937 65215 75205
255 208.132 65207 75006
256 174.392 65238 73262
257 150.838 65215 76703
258 318.252 65217 75282
259 437.27 65210 74388
260 222.413 65230 74878
261 122.487 65227 75294
262 183.036 65239 76643
263 380.962 65218 76287
264 249.948 65225 78319
265 235.452 65246 74439
266 187.235 65246 74785
267 140.619 65233 75620
268 254.753 65228 74917
269 217.34 65203 75268
270 265.556 65208 73981
271 213.593 65226 75573
272 131.96 65221 74936
273 367.148 65232 75258
274 451.991 65233 72125
275 185.435 65250 76965
276 213.143 65224 76800
277 553.482 65215 74150
278 124.61 65239 76458
279 273.863 65210 74115
280 216.014 65216 74294
281 341.448 65225 78444
282 294.833 65235 74087
283 546.448 65236 73255
284 196.93 65243 78045
285 223.441 65202 74370
286 195.203 65224 74063
287 231.467 65207 73641
288 166.305 65222 77795
289 180.972 65226 75351
290 146.767 65232 78484
291 392.25 65228 75206
292 330.688 65222 73014
293 350.449 65255 77191
294 193.981 65234 77730
295 188.705 65227 74468
296 204.765 65214 74692
297 243.627 65229 76361
298 311.031 65224 76903
299 197.537 65233 74698
300 176.229 65213 78569
301 201.222 65215 76046
302 210.841 65207 74719
303 152.255 65218 75301
304 244.316 65221 75212
305 254.883 65260 75686
306 114.87 65204 77512
307 191.278 65236 77253
308 347.392 65212 76121
309 131.26 65241 74541
310 189.451 65230 75338
311 261.627 65231 75110
312 332.276 65221 74444
313 209.885 65214 75185
314 509.626 65231 73650
315 281.623 65213 74668
316 246.01 65231 72364
317 208.053 65217 76444
318 157.81 65221 75157
319 144.763 65209 76883
320 146.281 65204 76950
321 144.941 65241 75245
322 203.269 65238 77182
323 257.382 65223 76605
324 154.181 65229 74594
325 172.151 65238 76621
326 200.012 65229 75751
327 206.377 65239 74701
328 159.038 65232 75403
329 163.044 65231 74637
330 240.46 65228 74760
331 299.366 65232 73912
332 176.435 65191 74632
333 218.561 65215 76525
334 240.744 65220 76620
335 371.19 65253 77211
336 129.297 65220 76646
337 292.516 65236 76824
338 192.323 65212 75227
339 167.114 65228 76055
340 204.751 65203 75507
341 183.031 65211 75744
342 166.321 65233 75517
343 209.388 65235 73953
344 242.5 65216 75362
345 377.036 65244 77456
346 130.724 65244 74971
347 234.566 65216 76631
348 192.606 65229 74920
349 163.371 65196 77116
350 246.194 65213 78947
351 421.553 65252 76254
352 175.267 65207 74931
353 357.546 65212 75149
354 217.046 65222 74785
355 223.899 65212 77113
356 154.353 65250 74405
357 354.472 65230 77486
358 271.806 65242 75848
359 317.21 65212 75253
360 134.299 65222 75576
361 506.185 65219 76307
362 162.396 65205 75980
363 175.231 65222 74365
364 282.187 65231 76101
365 145.198 65213 77638
366 237.593 65223 76426
367 138.617 65243 76980
368 208.046 65220 76563
369 144.225 65230 76782
370 134.453 65214 76635
371 369.079 65223 74907
372 152.785 65213 76859
373 269.242 65197 77077
374 315.376 65204 74128
375 125.919 65224 76421
376 197.27 65225 77688
377 276.165 65226 78288
378 292.794 65235 77414
379 184.658 65226 76305
380 162.006 65216 75063
381 425.893 65201 75666
382 134.937 65228 74554
383 429.869 65231 73348
384 194.054 65236 74226
385 188.114 65223 78310
386 258.681 65205 74718
387 239.58 65214 74653
388 389.731 65225 75778
389 223.777 65244 75851
390 170.372 65212 77834
391 376.402 65199 76013
392 266.857 65225 74537
393 278.209 65203 74445
