Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 151.959 418 3095
1 183.93 440 3184
2 92.1604 444 3164
3 207.496 433 3164
4 207.406 410 3109
5 142.001 440 3146
6 133.42 469 3148
7 103.142 418 3106
8 148.374 422 3020
9 126.538 433 3019
10 111.978 435 3041
11 132.39 415 3015
12 148.927 421 3083
13 205.32 425 3030
14 152.415 426 3012
15 93.0545 418 3129
16 139.553 409 3111
17 141.582 450 3043
18 104.548 447 3175
19 202.094 414 3027
20 162.308 439 3037
21 139.436 453 3142
22 179.728 437 3155
23 155.018 423 3026
24 92.8957 431 3132
25 180.888 427 3139
26 185.29 427 3057
27 118.912 448 3007
28 262.005 401 3005
29 171.474 419 2982
30 148.453 425 3008
31 115.975 410 3094
32 356.621 399 3091
33 105.763 431 3145
34 195.152 420 3097
35 187.961 422 3008
36 160.192 428 3098
37 198.221 412 3096
38 87.7788 441 3124
39 187.584 434 3010
40 86.8416 423 3129
41 120.149 421 3018
42 231.195 417 3035
43 231.685 413 3030
44 454.136 417 3123
45 118.01 428 3067
46 132.357 402 3011
47 160.851 430 3005
48 103.759 431 3013
49 188.099 432 3017
50 174.402 431 3003
51 136.766 414 3111
52 221.394 412 3105
53 108.597 451 2999
54 121.254 425 3006
55 148.618 442 3145
56 185.148 444 3122
57 195.441 414 2995
58 225.192 422 3100
59 303.617 438 3157
60 135.613 432 3126
61 103.509 420 3132
62 197.805 428 3024
63 109.644 420 3017
64 185.381 412 3118
65 157.37 416 3081
66 205.518 396 2993
67 268.253 422 3198
68 73.2373 436 3083
69 115.768 435 3233
70 96.8707 422 3132
71 274.275 429 3125
72 92.2382 409 3125
73 150.996 430 3047
74 213.079 407 3058
75 216.797 428 3192
76 165.437 409 3091
77 131.169 430 3026
78 134.155 445 3032
79 136.061 443 3113
80 136.744 427 3083
81 94.6931 407 3091
82 134.561 432 3136
83 112.077 429 3103
84 112.201 420 3116
85 221.98 414 3142
86 135.112 449 3130
87 191.009 420 3155
88 196.119 432 3154
89 119.06 412 3157
90 295.768 457 3153
91 120.873 415 3155
92 290.178 416 3159
93 142.21 409 3158
94 155.987 409 3250
95 142.64 445 3243
96 104.695 427 3161
97 125.18 432 3078
98 223.66 425 3177
99 225.1 417 3087
100 179.648 430 3094
101 312.478 412 3084
102 137.338 415 3226
103 149.536 419 3116
104 165.801 447 3085
105 96.8346 442 3038
106 183.444 430 3068
107 582.432 424 3118
108 107.58 449 3146
109 217.117 429 3008
110 120.115 411 3113
111 170.994 414 3116
112 161.881 434 3131
113 132.955 404 3012
114 102.854 415 3157
115 228.963 439 3155
116 159.335 422 3165
117 112.762 416 3244
118 122.361 449 3084
119 154.174 417 3182
120 168.371 433 3224
121 130.366 410 3240
122 203.193 417 3225
123 123.431 443 3256
124 146.18 404 3233
125 338.45 408 3167
126 159.785 425 3116
127 214.305 431 3057
128 145.945 422 3011
129 189.606 422 2989
130 190.184 432 3261
131 199.83 431 3183
132 120.708 437 3127
133 164.902 411 3132
134 160.686 427 3112
135 163.448 426 3052
136 137.093 422 3073
137 124.85 419 3178
138 137.27 431 3153
139 141.239 437 3073
140 171.439 435 3123
141 156.037 429 3228
142 84.9374 397 3129
143 105.835 421 3051
144 153.519 418 3251
145 127.384 426 3242
146 200.708 454 3253
147 227.781 435 3255
148 133.673 405 3116
149 97.6097 433 3155
150 159.137 410 3132
151 152.095 421 3162
152 127.882 443 3195
153 82.1351 426 3232
154 147.515 422 3113
155 220.224 422 3134
156 194.119 425 3147
157 133.596 411 3129
158 272.459 436 3130
159 142.832 426 3112
160 93.8266 415 3231
161 195.893 441 3166
162 145.113 419 3142
163 119.249 417 3266
164 517.759 421 3220
165 131.781 445 3095
166 196.521 445 3206
167 188.231 411 3126
168 165.59 434 3031
169 157.819 404 3052
170 207.215 422 3074
171 250.802 421 3103
172 161.436 424 3007
173 105.314 411 3237
174 114.945 423 3143
175 213.361 452 3127
176 207.57 406 3025
177 100.66 429 3060
178 186.677 417 3130
179 231.966 447 3133
180 125.184 433 3154
181 183.187 394 3181
182 206.437 428 3150
183 123.361 431 3123
184 116.147 428 3226
185 111.637 418 3242
186 137.185 410 3112
187 179.713 413 3219
188 198.708 428 3245
189 142.982 432 3246
190 140.289 435 3141
191 179.204 430 3006
192 130.366 421 3001
193 147.528 435 3112
194 449.078 422 3117
195 111.167 411 2993
196 150.527 406 3185
197 121.599 446 3269
198 143 437 3220
199 171.489 422 3137
200 245.005 421 3164
201 105.638 443 3029
202 90.8081 416 3149
203 186.073 437 3276
204 137.654 414 3305
205 164.914 415 3238
206 130.887 418 3218
207 165.065 445 3104
208 207.988 450 3087
209 222.648 457 3122
210 178.506 427 3101
211 121.843 406 3105
212 122.206 410 3100
213 104.487 423 3044
214 137.307 383 3153
215 271.719 425 3147
216 84.2267 416 3155
217 158.974 423 3126
218 251.892 403 3175
219 144.949 439 3182
220 130.967 424 3143
221 147.415 405 3164
222 129.785 416 3150
223 115.76 439 3166
224 248.671 424 3184
225 183.644 420 3154
226 365.642 429 3023
227 138.159 402 3084
228 186.252 430 3153
229 297.76 418 3025
230 149.857 404 3213
231 119.57 404 3262
232 251.723 435 3266
233 138.476 421 3282
234 175.354 416 3219
235 102.797 436 3080
236 150.802 440 3165
237 130.089 409 3256
238 158.971 426 3153
239 202.149 413 3143
240 187.147 416 3157
241 492.263 449 3181
242 113.408 412 3129
243 157.592 429 3070
244 255.789 447 3082
245 183.274 414 3155
246 113.82 430 3253
247 198.427 422 3277
248 175.518 437 3283
249 207.316 421 3176
250 120.517 446 3207
251 212.03 413 3167
252 516.027 413 3108
253 146.895 422 3118
254 179.801 430 3079
255 133.772 437 3114
256 130.887 420 3135
257 199.328 432 3167
258 148.024 417 3184
259 139.822 417 3298
260 141.006 416 3220
261 167.634 420 3296
262 109.866 424 3240
263 167.329 427 3027
264 134.599 434 3038
265 182.203 415 3017
266 141.458 428 3169
267 122.686 435 3112
268 109.936 431 3133
269 210.99 428 3034
270 121.35 474 3141
271 115.177 414 3116
272 142.603 436 3064
273 232.073 420 3148
274 143.818 417 3123
275 122.039 419 3139
276 84.0937 435 3149
277 223.787 432 3064
278 82.7891 427 3021
279 215.645 424 3105
280 241.073 418 3156
281 121.755 430 3169
282 154.149 421 3252
283 219.185 424 3081
284 273.373 403 3032
285 161.63 417 3032
286 197.006 431 3012
287 135.89 430 3007
288 245.459 447 3036
289 126.51 407 3087
290 186.882 431 3127
291 178.548 431 3156
292 193.25 438 3116
293 142.302 434 3112
294 104.268 428 3111
295 136.207 430 3119
296 149.411 412 3092
297 192.368 402 3019
298 221.28 428 3206
299 164.253 421 3144
300 314.507 427 2984
301 175.006 437 3007
302 183.903 436 3119
303 195.127 414 2990
304 193.806 427 3018
305 141.261 415 2999
306 337.642 429 2998
307 238.549 435 3039
308 153.544 430 3001
309 265.274 419 3096
310 153.939 443 3090
311 118.762 412 3028
312 111.296 415 2993
313 229.689 442 3235
314 72.9173 414 3243
315 217.271 439 3145
316 159.332 407 3241
317 124.225 410 3106
318 110.751 427 3117
319 329.989 435 3114
320 176.147 428 3012
321 110.199 412 3029
322 138.097 450 3239
323 79.7856 414 3137
324 125.877 437 3174
325 174.48 414 3238
326 109.254 408 3248
327 184.779 410 3211
328 141.822 432 3040
329 88.9093 412 3062
330 144.941 431 2993
331 229.4 423 3021
332 145.519 438 3108
333 231.532 442 3121
334 238.025 410 3089
335 125.166 427 3127
336 236.052 409 3097
337 77.7462 464 3113
338 132.413 427 3162
339 162.666 395 3080
340 287.609 442 3036
341 147.426 422 3123
342 110.991 408 3008
343 157.441 433 3023
344 89.6748 441 3009
345 121.783 417 3113
346 127.324 401 3004
347 192.813 408 2996
348 191.88 449 3011
349 278.617 433 3016
350 72.7564 423 3023
351 161.075 410 2993
352 184.855 426 3114
353 112.445 426 3110
354 153.779 393 3097
355 136.521 416 3024
356 223.193 434 3105
357 102.027 420 3109
358 259.196 438 3017
359 160.064 468 3146
360 114.565 416 3122
361 120.084 453 3108
362 120.665 420 3097
363 77.2284 435 3090
364 137.599 413 3012
365 116.266 390 3107
366 101.597 426 3100
367 262.184 411 3045
368 335.288 433 3107
369 231.672 444 3206
370 116.385 436 3199
371 135.307 403 3104
372 83.2841 414 2993
373 155.427 440 3003
374 181.92 424 3017
375 250.999 419 3079
376 150.441 441 3231
377 247.371 448 3244
378 236.39 426 3250
379 112.804 428 2999
380 149.715 440 3026
381 232.871 426 3114
382 164.675 440 3049
383 161.897 435 3069
384 92.0529 419 3106
385 144.735 421 3059
386 203.034 444 3050
387 134.9 423 3051
388 92.9008 438 3139
389 168.565 429 3032
390 106.451 424 3040
391 105.924 429 3046
392 201.212 429 3035
393 135.154 404 3043
394 220.969 433 3094
395 118.615 434 3110
396 279.565 392 3088
397 112.582 423 3047
398 156.421 417 3021
399 181.846 396 3007
400 393.236 417 3093
401 85.1131 427 3145
402 197.427 431 3199
403 127.965 443 3307
404 136.197 417 3133
405 207.371 430 3122
406 164.948 413 3028
407 107.214 423 3040
408 187.22 416 3133
409 163.367 414 3262
410 316.031 423 3165
411 299.014 412 3273
412 212.801 426 3146
413 228.208 416 3120
414 349.703 406 3004
