Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 2.16406 0 12
1 3.27734 0 11
2 5.85156 0 35
3 2.97656 0 11
4 1.90234 0 11
5 2.59766 0 11
6 2.46484 0 11
7 3.27734 0 11
8 3.98828 0 11
9 3.49219 0 11
10 1.65234 0 16
11 2.39453 0 11
12 1.53516 0 11
13 1.70703 0 11
14 2.22656 0 11
15 5.16016 0 11
16 2.75391 0 11
17 1.53906 0 11
18 0.816406 0 23
19 1.93359 0 11
20 2.27344 0 11
21 2.65625 0 11
22 2.16016 0 11
23 3.69922 0 11
24 1.39453 0 11
25 3.38672 0 11
26 1.33984 0 11
27 3.37891 0 11
28 2.74219 0 11
29 2.87891 0 11
30 5.01562 0 11
31 4.47656 0 20
32 3.58984 0 11
33 1.73828 0 11
34 2.95312 0 12
35 1.12891 0 11
36 2.05078 0 11
37 1.87109 0 11
38 2.94922 0 11
39 1.47266 0 11
40 2.95312 0 11
41 2.71484 0 12
42 4.08203 0 10
43 3.26172 0 11
44 3.26562 0 11
45 2.33984 0 11
46 2.44141 0 11
47 2.08984 0 11
48 2.23828 0 26
49 2.09766 0 11
50 2.62891 0 11
51 2.36719 0 11
52 2.28516 0 11
53 1.48438 0 11
54 1.37109 0 11
55 2.23047 0 14
56 1.12891 0 11
57 2.56641 0 11
58 3.51172 0 23
59 4.95703 0 11
60 1.28906 0 11
61 2.72656 0 11
62 0.648438 0 11
63 3.01953 0 11
64 6.05859 0 11
65 2.83203 0 12
66 5.09766 0 11
67 2.83984 0 11
68 4.91016 0 12
69 2.62891 0 11
70 3.77734 0 11
71 2.89062 0 11
72 5.91797 0 23
73 2.27734 0 16
74 1.875 0 11
75 1.81641 0 11
76 4.15234 0 11
77 1.36328 0 11
78 1.94141 0 11
79 1.01953 0 11
80 2.79297 0 11
81 3.00391 0 11
82 1.72266 0 11
83 1.78125 0 11
84 4.82422 0 11
85 2.56641 0 12
86 2.08984 0 10
87 2.76953 0 11
88 1.66016 0 11
89 2.61719 0 11
90 3.01172 0 11
91 3.62891 0 11
92 3.78516 0 11
93 1.90234 0 14
94 1.60547 0 11
95 1.76172 0 11
96 3.26172 0 11
97 1.37891 0 11
98 2.73047 0 11
99 1.45703 0 11
100 2.24609 0 11
101 2.42969 0 12
102 1.44141 0 11
103 3.09766 0 11
104 1.83203 0 12
105 3.35547 0 25
106 2.70703 0 11
107 4.00391 0 11
108 1.09766 0 11
109 2.16016 0 11
110 4.17188 0 11
111 3.05078 0 15
112 2.00391 0 11
113 2.36328 0 11
114 5.87891 0 21
115 4.03906 0 12
116 2.53516 0 11
117 3.72266 0 24
118 2.62109 0 11
119 1.63672 0 11
120 1.57422 0 11
121 1.69922 0 11
122 4.27734 0 10
123 1.01953 0 11
124 2.48828 0 10
125 1.69141 0 11
126 1.36719 0 11
127 1.64453 0 11
128 2.77734 0 11
129 7.76172 0 12
130 2.87109 0 11
131 6.42969 0 11
132 2.94141 0 11
133 1.69141 0 11
134 4.15234 0 10
135 1.52734 0 11
136 2.92969 0 11
137 3.95703 0 11
138 2.37891 0 11
139 2.62891 0 11
140 2.90234 0 11
141 2.57422 0 11
142 4.01172 0 11
143 3.41797 0 11
144 2.78516 0 11
145 2.53516 0 11
146 2.43359 0 11
147 1.74219 0 11
148 3.57812 0 11
149 1.58203 0 11
150 2.42188 0 11
151 4.10156 0 11
152 5.86719 0 11
153 1.64062 0 11
154 2.47266 0 11
155 1.41016 0 11
156 2.33984 0 11
157 2.34766 0 10
158 2.11719 0 11
159 1.36328 0 10
160 3.35938 0 11
161 3.13672 0 11
162 2.14453 0 11
163 0.699219 0 11
164 4.41016 0 14
165 1.33984 0 11
166 1.85547 0 14
167 1.67188 0 11
168 2.02344 0 11
169 2.35547 0 11
170 1.67578 0 11
171 1.49219 0 20
172 3.02344 0 11
173 4.23828 0 11
174 1.12891 0 11
175 6.67578 0 11
176 1.26562 0 10
177 1.33594 0 11
178 2.14453 0 11
179 3.71484 0 23
180 1.32812 0 11
181 1.17188 0 11
182 2.08203 0 11
183 1.60547 0 11
184 1.75 0 11
185 1.69141 0 11
186 3.26172 0 17
187 2.83594 0 11
188 2.73828 0 11
189 2.625 0 11
190 1.54297 0 11
191 1.67969 0 11
192 2.82422 0 11
193 1.87109 0 11
194 1.3125 0 11
195 2.84766 0 11
196 3.91797 0 10
197 2.91406 0 10
198 3.09766 0 11
199 2.32422 0 11
200 2.49609 0 11
201 2.72266 0 11
202 0.949219 0 10
203 1.63672 0 11
204 2.14453 0 11
205 7.44141 0 11
206 1.83984 0 19
207 1.41016 0 10
208 8.05078 0 11
209 2.86328 0 11
210 3.82422 0 11
211 2.36328 0 14
212 3.34766 0 11
213 4.05859 0 11
214 1.95703 0 16
215 2.14453 0 11
216 2.39062 0 13
217 2.08203 0 11
218 2.33984 0 11
219 2.41016 0 11
220 3.39453 0 11
221 4.40234 0 11
222 1.23828 0 11
223 1.91016 0 11
224 2.16797 0 11
225 4.19141 0 11
226 3.78516 0 11
227 4.06641 0 11
228 2.85547 0 11
229 3.05078 0 11
230 3.91797 0 11
231 2.00391 0 11
232 3.06641 0 11
233 1.67969 0 11
234 5.33203 0 11
235 1.60938 0 11
236 2.33984 0 11
237 3.09766 0 11
238 2.05859 0 11
239 1.42969 0 11
240 1.61328 0 11
241 2.10547 0 11
242 1.76953 0 11
243 1.97266 0 11
244 4.02734 0 11
245 2.14453 0 11
246 1.55859 0 11
247 3.30078 0 11
248 4.04297 0 11
249 3.23047 0 11
250 2.94922 0 11
251 0.949219 0 11
252 1.17578 0 11
253 5.36719 0 11
254 7.64453 0 11
255 1.05859 0 11
256 2.06641 0 11
257 1.14062 0 12
258 5.09766 0 11
259 3.94922 0 11
260 1.80859 0 11
261 1.86328 0 11
262 0.738281 0 11
263 2.55859 0 11
264 1.96484 0 11
265 4.68359 0 11
266 1.05859 0 11
267 1.36328 0 11
268 2.44922 0 13
269 4.70703 0 11
270 1.57422 0 11
271 3.71875 0 11
272 2.92578 0 11
273 4.74609 0 11
274 3.56641 0 11
275 1.20703 0 11
276 1.42578 0 10
277 3.35547 0 11
278 3.10156 0 11
279 2.16406 0 11
280 5.26172 0 11
281 1.71484 0 11
282 4.41797 0 11
283 3.08594 0 11
284 4.98828 0 11
285 4.76953 0 11
286 4.11328 0 11
287 2.49609 0 11
288 2.70703 0 11
289 2.20312 0 11
290 4.20312 0 11
291 6.32422 0 11
292 3.50391 0 11
293 2.75391 0 11
294 2.83594 0 11
295 1.07812 0 11
296 3.49609 0 23
297 2.37109 0 11
298 6.58203 0 11
299 1.14453 0 11
300 1.59766 0 11
301 4.84766 0 11
302 0.917969 0 13
303 1.77344 0 11
304 1.64453 0 11
305 3.47266 0 11
306 2.15625 0 11
307 3.30469 0 11
308 1.83594 0 11
309 3.47266 0 11
310 3.10938 0 11
311 3.92578 0 11
312 1.02734 0 11
313 3.46484 0 11
314 2.41406 0 11
315 5.83984 0 11
316 1.81641 0 11
317 1.48047 0 13
318 2.47266 0 11
319 1.69141 0 11
320 1.80859 0 11
321 2.25391 0 11
322 1.32422 0 11
323 3.81641 0 11
324 1.43359 0 11
325 1.33984 0 11
326 2.51562 0 11
327 3.17578 0 11
328 0.636719 0 11
329 1.35938 0 11
330 2.17578 0 24
331 2.96094 0 11
332 3.11719 0 11
333 2.51562 0 11
334 1.80859 0 11
335 5.39062 0 11
336 1.42578 0 11
337 2.39844 0 11
338 3.80078 0 11
339 1.14844 0 11
340 2.00391 0 11
341 1.51562 0 11
342 1.80469 0 11
343 1.70703 0 11
344 2.18359 0 11
345 2.54297 0 11
346 2.62891 0 11
347 3.05859 0 11
348 2.34766 0 11
349 2.80859 0 11
350 1.36719 0 11
351 2.34766 0 11
352 1.83203 0 11
353 4.51953 0 11
354 3.22266 0 11
355 1.26172 0 11
356 1.50391 0 11
357 1.37891 0 11
358 2.08984 0 11
359 2.55859 0 11
360 1.96484 0 11
361 2.50391 0 11
362 2.50391 0 11
363 3.33984 0 11
364 1.15234 0 21
365 3.81641 0 11
366 1.86719 0 11
367 4.60156 0 11
368 2.16016 0 11
369 1.85156 0 11
370 2.69141 0 11
371 3.91016 0 11
372 1.51953 0 11
373 2.83203 0 11
374 2.35547 0 11
375 3.33203 0 11
376 1.67578 0 11
377 2.15625 0 11
378 1.31641 0 11
379 2.19141 0 11
380 1.98438 0 11
381 1.64453 0 11
382 1.80469 0 11
383 3.61719 0 11
384 3.72656 0 11
385 7.57812 0 11
386 3.33203 0 11
387 3.48438 0 11
388 4.97266 0 11
389 1.60156 0 16
390 3.24219 0 11
391 1.40234 0 11
392 1.98047 0 11
393 2.30469 0 17
394 2.41016 0 11
395 3.80859 0 11
396 2.52734 0 11
397 1.79297 0 11
398 1.60547 0 11
399 1.02734 0 11
400 1.20703 0 11
401 2.39844 0 11
402 3.04297 0 11
403 1.84766 0 11
404 2.94922 0 11
405 1.73047 0 11
406 1.57812 0 11
407 2.83984 0 11
408 1.85156 0 11
409 1.60547 0 16
410 2.73047 0 11
411 1.58594 0 11
412 1.51953 0 11
413 4.18359 0 11
414 1.41797 0 11
415 1.56641 0 11
416 1.71094 0 11
417 3.76953 0 11
418 5.52344 0 11
419 2.18359 0 11
420 2.06641 0 11
421 1.04297 0 11
422 1.71484 0 25
423 2.85156 0 11
424 2.04297 0 10
425 3.11328 0 11
426 5.63672 0 11
427 3.98047 0 11
428 1.73438 0 11
429 2.42188 0 11
430 1.83203 0 11
431 1.49609 0 11
432 3.62891 0 11
433 2.96484 0 11
434 1.64453 0 11
435 2.22266 0 14
436 3.37891 0 11
437 3.24609 0 17
438 2.26953 0 11
439 3.89844 0 11
440 2 0 11
441 3.98047 0 11
442 2.90234 0 11
443 3.52734 0 11
444 2.94141 0 11
445 2.62891 0 11
446 3.87109 0 11
447 3.42188 0 11
448 4.59766 0 11
449 2.05469 0 11
450 1.80859 0 11
451 2.08203 0 11
452 2.23047 0 11
453 2.68359 0 11
454 4.08984 0 11
455 6.01953 0 11
456 2.52734 0 11
457 1.96484 0 11
458 5.5625 0 11
459 4.00391 0 11
460 4.05078 0 11
461 2.70703 0 11
462 3.39844 0 11
463 2.19141 0 11
464 3.00391 0 11
465 2.58984 0 11
466 3.80469 0 11
467 4.64453 0 11
468 1.73047 0 11
469 1.89844 0 11
470 1.56641 0 11
471 2.94141 0 11
472 1.87891 0 22
473 3.04297 0 11
474 1.04297 0 11
475 2.26562 0 11
476 3.05078 0 11
477 0.792969 0 11
478 3.18359 0 11
479 3.26953 0 11
480 3.01562 0 11
481 2.56641 0 11
482 2.67578 0 11
483 1.26953 0 15
484 1.36328 0 11
485 3.94922 0 11
486 1.61328 0 11
487 4.05469 0 11
488 3.95703 0 11
489 2.52734 0 11
490 3.94922 0 11
491 2.75391 0 11
492 3.46484 0 11
493 2.63672 0 11
494 3.62891 0 11
495 1.21094 0 11
496 2.39062 0 11
497 1.22266 0 11
498 1.54297 0 11
499 3.22266 0 13
500 4.06641 0 11
501 5.86328 0 11
502 2.03516 0 11
503 1.03516 0 11
504 1.20703 0 11
505 3.45703 0 11
506 2.33203 0 19
507 1.79688 0 11
508 1.38672 0 11
509 3.98438 0 11
510 1.54297 0 11
511 1.6875 0 15
512 1.87891 0 11
513 3.29688 0 12
514 1.6875 0 11
515 2.81641 0 13
516 2.54297 0 11
517 2.61719 0 11
518 1.5 0 11
519 1.01172 0 11
520 1.87891 0 11
521 0.878906 0 16
522 0.847656 0 11
523 4.24219 0 11
524 1.37109 0 11
525 1.72266 0 11
526 3.42578 0 24
527 1.08984 0 11
528 1.36719 0 11
529 3.09766 0 11
530 5.04297 0 11
531 1.15625 0 11
532 1.76953 0 11
533 3.35938 0 11
534 3.01172 0 11
535 1.11328 0 11
536 3.28906 0 11
537 1.58984 0 11
538 5.37891 0 11
539 2.48828 0 11
540 3.89062 0 11
541 1.55859 0 11
542 2.01172 0 11
543 0.796875 0 11
544 2.37109 0 11
545 2.14844 0 11
546 3.70703 0 11
547 2.58984 0 11
548 2.87109 0 11
549 1.94922 0 11
550 4.01953 0 10
551 2.23828 0 11
552 1.13672 0 10
553 2.69141 0 11
554 4.83203 0 11
555 1.71484 0 11
556 1.41016 0 11
557 3.02734 0 11
558 1.98438 0 14
559 2.33203 0 11
560 2.17578 0 11
561 3.64844 0 11
562 1.23047 0 12
563 1.54688 0 11
564 2.38672 0 11
565 1.76953 0 11
566 3.31641 0 11
567 2.21484 0 11
568 3.46484 0 11
569 2.89453 0 11
570 3.45703 0 11
571 5.41797 0 11
572 3.17188 0 11
573 3.40234 0 11
574 1.05859 0 11
575 1.24609 0 14
576 1.39844 0 11
577 5.43359 0 11
578 2.88672 0 11
579 2.96484 0 11
580 6.33203 0 11
581 2.46875 0 11
582 2.20312 0 11
583 3.73047 0 11
584 1.33984 0 11
585 2.13672 0 11
586 2.05078 0 11
587 2.80859 0 11
588 2.09766 0 18
589 3.31641 0 11
590 1.06641 0 11
591 2.43359 0 11
592 1.98828 0 11
593 3.50391 0 11
594 2.26953 0 11
595 3.26172 0 11
596 3.44141 0 11
597 2.00391 0 11
598 2.46484 0 11
599 4.71094 0 11
600 2.80078 0 11
601 2.24609 0 11
602 2.04297 0 11
603 1.36328 0 11
604 2.26953 0 11
605 2.34766 0 11
606 5.26953 0 11
607 1.57422 0 11
608 1.73047 0 11
609 1.31641 0 16
610 8.29297 0 11
611 2.33203 0 24
612 3.06641 0 11
613 1.23438 0 11
614 1.31641 0 11
615 2.5625 0 11
616 4.03516 0 11
617 2.62109 0 11
618 3.22266 0 11
619 2.57422 0 11
620 0.789062 0 11
621 2.14062 0 11
