Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 38.5902 2046 1788
1 33.9292 2046 1817
2 53.4125 2046 1836
3 28.0194 2046 1851
4 39.673 2046 1838
5 31.4974 2047 1875
6 27.212 2047 1820
7 33.7635 2047 1836
8 33.1761 2047 1852
9 80.3279 2046 1860
10 25.2667 2046 1810
11 32.463 2047 1824
12 30.7478 2047 1790
13 64.9117 2045 1761
14 73.7806 2047 1843
15 42.5547 2047 1821
16 47.4055 2047 1822
17 26.185 2046 1735
18 32.1883 2046 1687
19 30.6095 2046 1744
20 35.2164 2045 1791
21 32.6505 2046 1834
22 35.1029 2047 1781
23 24.9458 2047 1825
24 34.7366 2045 1833
25 32.2232 2046 1863
26 29.6498 2046 1916
27 32.3805 2046 1770
28 70.5847 2046 1846
29 22.2435 2047 1896
30 26.9211 2047 1841
31 23.8644 2047 1777
32 60.2737 2046 1732
33 37.9217 2047 1863
34 36.8058 2046 1849
35 65.1735 2047 1823
36 35.8873 2047 1735
37 32.1973 2046 1775
38 34.1485 2045 1759
39 42.0524 2046 1709
40 35.3608 2045 1807
41 42.3937 2045 1795
42 48.2041 2046 1797
43 52.005 2047 1736
44 34.1999 2046 1759
45 45.7919 2046 1839
46 33.7338 2046 1785
47 33.4354 2047 1825
48 21.5847 2047 1811
49 50.0234 2046 1843
50 76.1883 2045 1794
51 39.1431 2046 1838
52 43.5752 2046 1758
53 33.1818 2045 1842
54 39.1612 2046 1856
55 26.5169 2047 1802
56 42.2904 2047 1837
57 23.0917 2046 1819
58 50.4718 2046 1743
59 29.742 2046 1765
60 58.9663 2045 1718
61 52.0541 2047 1778
62 28.0156 2046 1738
63 21.1319 2046 1848
64 32.2513 2046 1845
65 36.651 2047 1748
66 44.0703 2046 1876
67 34.7724 2046 1823
68 41.7061 2045 1849
69 28.4515 2047 1869
70 33.1712 2046 1762
71 25.2149 2046 1860
72 30.8006 2046 1777
73 25.4899 2047 1827
74 25.4599 2046 1734
75 51.2444 2047 1823
76 31.7926 2047 1821
77 46.8134 2046 1860
78 45.3685 2047 1813
79 17.8915 2046 1724
80 24.6472 2045 1819
81 52.6243 2045 1764
82 39.7398 2047 1770
83 43.1121 2046 1798
84 35.9321 2047 1768
85 19.1931 2046 1836
86 28.763 2045 1854
87 43.3003 2046 1814
88 29.6284 2046 1849
89 34.1433 2046 1777
90 24.1977 2047 1820
91 45.3463 2047 1750
92 61.6701 2047 1759
93 23.6388 2046 1856
94 34.2781 2046 1699
95 43.6052 2047 1809
96 41.0512 2046 1824
97 51.5528 2046 1799
98 69.0799 2046 1739
99 38.7498 2046 1864
100 41.5915 2046 1779
101 42.0419 2046 1810
102 32.5423 2046 1761
103 37.5825 2047 1771
104 22.5267 2047 1748
105 30.4534 2046 1768
106 59.2441 2047 1848
107 24.336 2046 1848
108 59.9668 2045 1856
109 34.6877 2047 1839
110 42.8919 2046 1798
111 34.3674 2047 1831
112 49.3481 2047 1834
113 28.4255 2046 1832
114 72.2291 2046 1809
115 22.0208 2047 1863
116 42.2597 2047 1774
117 32.9781 2045 1790
118 26.4968 2046 1799
119 24.0681 2047 1841
120 26.6065 2046 1839
121 29.2184 2046 1796
122 29.6019 2045 1773
123 49.739 2046 1819
124 21.3859 2045 1700
125 32.0566 2045 1717
126 64.2818 2046 1744
127 49.2387 2047 1824
128 50.0004 2046 1757
129 24.6402 2046 1833
130 40.079 2046 1825
131 31.5221 2047 1856
132 32.0777 2046 1816
133 40.0656 2046 1815
134 30.4471 2047 1845
135 42.3933 2047 1848
136 32.0619 2046 1847
137 28.9839 2047 1850
138 41.3699 2046 1804
139 38.4013 2047 1789
