Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 6.57617 17 35
1 9.2041 17 35
2 5.08472 20 33
3 4.94019 18 35
4 7.57593 15 35
5 5.36353 19 35
6 6.32007 19 35
7 5.24048 18 34
8 4.88257 18 35
9 4.08618 17 65
10 4.3064 15 35
11 3.73462 19 34
12 3.43774 18 35
13 5.05493 21 35
14 4.04688 18 35
15 4.46338 15 34
16 3.85278 17 35
17 2.65527 20 35
18 4.64136 21 35
19 4.02466 18 34
20 4.9353 17 35
21 6.63525 15 34
22 4.80054 16 39
23 2.7356 18 35
24 4.64722 16 35
25 6.74023 17 35
26 6.42896 18 35
27 2.48242 16 34
28 8.65967 18 49
29 4.27026 20 35
30 6.67139 17 34
31 4.90332 17 35
32 4.66724 16 34
33 4.1814 19 35
34 4.64233 15 34
35 4.56201 19 35
36 11.968 15 34
37 4.59009 15 33
38 3.62183 18 35
39 9.43579 19 47
40 6.41113 15 34
41 4.84351 18 34
42 5.38452 17 34
43 2.45386 17 35
44 3.80396 22 34
45 6.24121 18 48
46 4.4585 18 35
47 6.51099 16 34
48 4.81787 17 35
49 5.54761 18 35
50 5.25244 15 35
51 4.28735 17 34
52 3.62329 15 32
53 11.7698 18 35
54 4.91138 18 35
55 4.34473 16 34
56 4.56128 16 34
57 6.56128 14 33
58 4.55298 19 35
59 4.30981 16 48
60 4.25171 19 34
61 3.6709 19 35
62 3.40259 21 37
63 6.23267 16 36
64 5.5105 17 34
65 6.73706 17 36
66 5.28345 15 32
67 5.05884 20 37
68 3.27197 18 34
69 11.1755 18 36
70 4.89233 20 41
71 3.67432 16 36
72 2.73022 17 35
73 9.4519 19 35
74 3.72388 17 39
75 8.3916 18 35
76 3.84155 18 34
77 9.3479 14 57
78 4.31226 19 33
79 3.28638 19 34
80 5.00366 18 33
81 3.8186 16 48
82 3.70459 18 35
83 7.94067 19 47
84 6.98267 19 34
85 6.37769 17 36
86 3.84204 15 33
87 5.53784 17 54
88 7.14966 15 32
89 6.77417 19 34
90 6.89746 17 35
91 7.0647 15 31
92 5.3689 19 52
93 4.42944 20 34
94 5.6687 19 36
95 6.20264 16 33
96 3.07983 19 44
97 3.80981 17 40
98 2.9519 16 35
99 4.17114 17 36
100 5.58569 18 48
101 6.75537 17 34
102 4.44604 21 36
103 3.02563 19 34
104 3.8689 18 32
105 4.62598 16 35
106 5.25317 19 33
107 14.0425 17 35
108 12.1436 19 34
109 5.77466 17 35
110 7.40356 19 35
111 4.41284 19 33
112 3.75806 18 33
113 6.5271 19 33
114 6.94238 18 34
115 2.38965 20 35
116 5.23291 18 35
117 7.40161 14 32
118 4.05029 13 34
119 5.81274 20 47
120 4.46558 19 35
121 2.75659 18 35
122 4.83081 19 39
123 5.48901 19 35
124 6.96313 17 44
125 3.39722 17 35
126 5.84985 18 33
127 3.35181 17 35
