Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 28.19 1022 838
1 28.2567 1023 873
2 25.7493 1022 844
3 36.2765 1022 839
4 29.1714 1023 849
5 36.1796 1023 834
6 21.4188 1023 782
7 27.3573 1023 814
8 36.0697 1023 795
9 19.2197 1023 855
10 16.9438 1023 825
11 22.2481 1023 817
12 43.2585 1022 844
13 28.367 1022 853
14 42.4438 1022 841
15 26.7612 1022 835
16 24.3106 1022 844
17 24.0764 1023 842
18 19.2259 1023 943
19 28.671 1023 826
20 26.2074 1022 863
21 31.3838 1023 858
22 24.5772 1022 851
23 23.1943 1022 862
24 32.6741 1022 862
25 15.28 1023 850
26 18.6525 1023 811
27 57.5455 1023 813
28 30.3957 1023 851
29 20.6798 1023 852
30 25.4532 1023 847
31 40.4883 1023 831
32 31.4304 1023 840
33 15.1164 1022 845
34 22.3976 1023 861
35 18.3073 1023 924
36 31.1713 1023 836
37 56.6409 1023 884
38 18.1566 1023 879
39 28.5786 1023 851
40 25.2676 1023 865
41 34.7481 1022 839
42 24.5259 1023 850
43 18.3363 1023 850
44 19.7649 1023 823
45 25.8557 1023 852
46 20.6369 1023 836
47 55.8273 1023 823
48 24.6076 1023 862
49 26.9622 1023 806
50 19.0439 1023 806
51 23.6091 1023 829
52 22.4417 1023 862
53 24.6729 1023 870
54 57.5953 1023 847
55 16.8998 1023 864
56 35.993 1023 857
57 25.2619 1022 813
58 19.4801 1023 868
59 24.2411 1021 860
60 21.4883 1023 830
61 63.7657 1023 852
62 49.2776 1023 872
63 33.3795 1023 880
64 40.6348 1023 873
65 21.1108 1023 891
66 24.7118 1023 849
67 27.1908 1023 837
68 15.0822 1023 844
69 33.4114 1023 819
70 24.7257 1022 793
71 19.1556 1023 861
72 48.8985 1023 811
73 18.4921 1022 842
74 34.0192 1022 824
75 19.3127 1021 828
76 29.3071 1023 880
77 25.0003 1023 858
78 24.2123 1023 859
79 21.0967 1023 866
80 27.954 1023 870
81 33.1363 1022 848
82 18.0184 1023 820
83 43.9889 1023 832
84 14.0486 1023 841
85 28.1653 1022 846
86 26.3502 1023 849
87 22.2786 1023 880
88 37.7621 1023 896
89 34.7237 1023 875
90 21.9803 1023 862
91 26.0355 1022 853
92 16.5845 1023 830
93 25.707 1023 826
94 14.5514 1022 840
95 25.7465 1023 845
96 12.4029 1023 847
97 33.5858 1023 885
98 55.9379 1023 875
99 23.2694 1023 803
100 31.8813 1022 871
101 35.8406 1023 822
102 40.9267 1023 794
103 27.7535 1023 806
104 23.3599 1022 840
105 24.9228 1023 816
106 27.0696 1022 822
107 30.5077 1023 857
108 18.1323 1023 865
109 22.1632 1022 797
110 23.5516 1023 801
111 22.3126 1023 870
112 22.3832 1022 810
113 12.4318 1023 806
114 21.4863 1023 862
115 20.1203 1023 875
116 38.7914 1023 867
117 26.8157 1023 851
118 27.9927 1023 809
119 24.3447 1021 824
120 24.0672 1023 843
121 28.6757 1023 855
122 18.9866 1022 845
123 18.9381 1023 806
124 16.706 1023 839
125 17.3364 1022 810
126 26.3756 1023 839
127 28.3856 1023 791
128 32.8517 1022 847
129 20.4362 1023 835
130 35.8622 1023 863
131 18.8467 1023 865
132 16.7148 1023 848
133 29.9642 1023 859
134 26.054 1023 847
135 27.8116 1023 824
136 34.2845 1023 795
137 32.7787 1023 855
138 38.2441 1023 857
139 37.8205 1022 852
140 23.5169 1023 828
141 50.9922 1023 893
142 19.8918 1023 877
143 30.3819 1023 841
144 20.9415 1022 833
145 30.1308 1023 870
146 39.1421 1023 852
147 28.72 1022 878
148 16.9438 1023 856
149 36.4618 1022 853
150 28.3264 1022 850
151 39.3955 1023 855
152 22.776 1022 811
153 17.4438 1023 876
154 28.4414 1022 825
155 40.0771 1023 800
156 47.0792 1022 781
157 32.4464 1023 828
158 32.3755 1022 853
159 18.5789 1022 838
160 35.1044 1022 839
161 30.0657 1022 815
162 62.9872 1023 864
163 17.2962 1022 825
164 14.964 1023 867
165 61.3279 1023 875
166 62.3642 1023 842
167 36.6032 1022 844
168 23.9459 1023 840
169 23.176 1023 850
170 45.5698 1023 849
171 16.0935 1023 845
172 24.919 1023 846
173 19.2295 1023 891
174 31.6993 1022 838
175 20.5576 1020 855
176 16.6977 1023 859
177 17.8031 1023 839
178 15.5029 1022 836
179 34.358 1022 853
180 26.7714 1023 859
181 20.8938 1023 808
182 22.6583 1023 810
183 33.7724 1023 853
184 20.8086 1023 898
185 27.268 1022 873
186 39.8216 1022 831
187 31.0414 1023 843
188 58.5333 1023 854
189 24.6145 1022 853
190 24.1992 1023 843
191 25.6408 1023 853
192 36.0352 1023 827
193 20.7532 1022 810
194 22.1351 1023 803
195 43.838 1022 838
196 14.5414 1023 816
197 29.5112 1023 825
198 25.8607 1022 797
199 26.2973 1023 804
200 24.2158 1023 864
201 24.1377 1022 823
202 30.3729 1022 841
203 18.9528 1022 831
204 29.2016 1022 834
205 13.367 1022 820
206 26.1536 1023 863
207 16.951 1022 813
208 22.149 1023 832
209 25.5381 1023 823
210 17.9265 1023 844
211 33.5136 1023 820
212 24.8636 1023 840
213 42.7838 1023 824
214 29.3934 1023 837
215 23.6469 1023 888
216 29.1535 1023 861
217 17.178 1023 892
218 61.3308 1023 840
219 15.1943 1022 833
220 46.1033 1023 799
221 89.0345 1023 805
222 43.0038 1023 843
223 18.9184 1023 854
224 18.6951 1023 800
225 29.1418 1023 844
226 43.1717 1023 814
227 25.7652 1023 830
228 60.4562 1023 815
229 36.4078 1023 828
230 44.6162 1023 865
231 35.5255 1023 824
232 23.2333 1023 808
233 30.2609 1022 843
234 22.8677 1023 832
235 31.5122 1023 842
236 30.8348 1023 840
237 18.6039 1022 827
238 20.2138 1023 826
239 39.7854 1023 821
240 26.8541 1023 850
241 32.9476 1023 781
242 27.6391 1023 847
243 16.118 1023 868
244 36.5525 1023 852
245 24.0813 1023 791
246 29.0984 1023 805
247 30.2797 1023 830
248 33.8844 1023 850
249 20.3658 1023 860
250 37.1754 1023 849
251 21.2467 1022 852
252 21.7288 1023 862
253 25.9756 1023 879
254 31.136 1022 845
255 44.6791 1023 852
256 28.6201 1022 838
257 39.1644 1022 830
258 28.898 1023 829
259 19.6328 1023 839
260 19.7193 1023 877
261 19.4242 1022 806
262 34.9474 1023 817
263 13.1179 1023 823
264 39.6416 1023 784
265 15.3974 1023 827
266 23.4532 1023 845
267 73.6588 1022 801
268 9.93149 1023 828
269 23.6352 1023 829
270 25.5094 1023 860
271 23.3962 1023 894
272 30.2029 1023 857
273 37.4928 1023 872
274 18.2401 1023 884
275 17.3055 1022 880
276 30.5182 1022 854
277 23.8153 1023 830
278 53.5747 1023 844
279 21.0112 1023 870
280 28.1105 1023 836
281 37.4888 1023 855
282 34.6309 1023 835
283 17.3638 1023 824
284 20.619 1022 797
285 22.5017 1023 811
286 27.8212 1023 853
287 24.9295 1023 892
288 19.7127 1023 861
289 25.5093 1022 821
290 29.9819 1022 894
291 12.9463 1023 854
292 22.579 1023 879
293 23.5984 1023 878
294 33.669 1023 907
295 24.097 1023 856
296 18.6776 1023 880
297 28.8276 1023 856
298 39.1264 1022 885
299 22.6308 1023 846
300 18.3464 1023 838
301 36.8404 1023 852
302 16.2435 1023 865
303 23.0978 1023 865
304 16.5309 1023 876
305 65.4914 1022 833
306 22.3209 1023 820
307 28.5526 1023 820
308 28.5859 1023 860
309 21.8297 1023 829
310 33.1594 1023 861
311 21.6947 1023 828
312 17.7775 1023 859
313 22.7125 1023 869
314 18.7429 1023 825
315 21.6052 1023 894
316 20.7459 1023 825
317 19.974 1023 859
318 33.6765 1023 846
319 29.2953 1023 827
320 90.6332 1023 833
321 17.3181 1022 858
322 23.7527 1023 829
323 39.446 1023 850
324 21.1004 1022 822
325 26.3022 1023 832
326 18.2348 1023 877
327 29.7687 1023 826
328 13.7797 1023 803
329 37.864 1022 820
330 54.8363 1023 833
331 56.2326 1023 823
332 27.4255 1023 812
333 23.856 1023 826
334 24.7222 1023 826
335 22.5003 1023 836
336 26.4406 1023 878
337 20.6712 1023 863
338 24.0905 1022 858
339 22.291 1023 860
340 23.7856 1023 870
341 40.8645 1022 813
342 40.5045 1022 866
343 28.6744 1023 847
344 22.712 1022 827
345 26.151 1023 855
346 21.8436 1022 803
347 29.6414 1022 842
348 42.3855 1023 856
349 39.8144 1023 853
350 16.6967 1023 818
351 21.7448 1023 836
352 19.6243 1023 846
353 26.5795 1023 843
354 42.3533 1023 826
355 24.8152 1023 822
356 22.3684 1023 831
357 20.8184 1023 853
358 27.0124 1023 867
359 22.1766 1023 861
360 16.401 1023 855
361 19.5757 1023 857
362 15.8276 1023 870
363 37.925 1023 825
364 19.7982 1023 863
365 30.2504 1023 853
366 32.2815 1023 858
367 32.8903 1022 813
368 23.6592 1023 861
369 20.382 1022 838
370 23.5126 1023 843
371 38.4031 1022 804
372 31.1375 1023 835
373 23.0975 1023 812
374 21.0415 1022 832
375 35.0877 1023 824
376 19.4668 1023 867
377 45.5129 1023 842
378 24.035 1022 847
379 17.3591 1023 858
380 22.9208 1022 889
381 24.8888 1023 839
382 19.7752 1023 878
383 50.2009 1022 839
384 26.2214 1023 864
385 22.9758 1023 854
386 15.6337 1022 873
387 18.9652 1022 840
388 43.9655 1023 875
389 18.735 1022 802
390 23.528 1021 869
391 30.1522 1023 845
392 25.9012 1023 814
393 28.9527 1023 814
394 21.7171 1023 857
395 26.3132 1022 862
396 19.2004 1023 830
397 30.2105 1023 846
398 34.5732 1023 866
399 26.3903 1022 833
400 34.4457 1023 864
401 21.9057 1023 853
402 30.0104 1023 865
403 28.6972 1023 846
404 35.473 1023 809
405 61.9093 1023 807
406 20.861 1023 825
407 26.7036 1023 825
408 26.9093 1023 819
409 68.0399 1022 789
410 34.0466 1023 819
411 21.0491 1023 863
412 25.3214 1023 818
413 23.1726 1022 798
414 31.8596 1023 845
415 27.8624 1023 865
416 52.8403 1022 819
417 37.2569 1023 859
418 26.0543 1022 821
419 18.4154 1023 869
420 52.8774 1023 829
421 27.0627 1022 841
422 18.384 1023 860
423 36.9718 1023 881
424 14.6778 1023 879
425 27.578 1023 868
426 21.3538 1022 856
427 19.5326 1022 834
428 44.7883 1022 843
429 37.8137 1023 848
430 35.8726 1023 885
431 17.0418 1023 824
432 21.9267 1023 845
433 15.5308 1023 882
434 26.3089 1022 855
435 22.0728 1023 846
436 23.2209 1023 849
437 25.2327 1023 818
