Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 82.6869 0 169
1 183.145 0 186
2 196.058 0 176
3 173.699 0 180
4 188.933 0 180
5 70.4638 0 181
6 65.5146 0 183
7 76.4914 0 194
8 89.2281 0 175
9 55.834 1 188
10 54.4638 0 193
11 69.6503 0 171
12 79.0956 0 186
13 92.2635 0 204
14 78.2547 0 207
15 51.979 0 191
16 103.605 0 183
17 39.9154 0 176
18 163.539 0 195
19 77.52 0 189
20 77.989 0 190
21 40.4445 0 171
22 75.1315 0 178
23 92.8369 0 177
24 49.5174 0 178
25 32.0538 0 186
26 63.9375 0 215
27 29.5664 0 182
28 78.3221 0 192
29 57.2763 0 186
30 41.1943 0 184
31 54.2356 0 196
32 56.4844 0 192
33 227.682 0 192
34 44.339 0 184
35 59.3488 0 181
36 176.619 0 191
37 62.7905 0 192
38 158.831 0 193
39 73.1479 0 178
40 71.8608 0 192
41 92.2776 0 194
42 77.7177 0 181
43 48.4711 0 173
44 68.9419 0 201
45 47.9946 0 196
46 68.7043 0 177
47 142.627 0 181
48 66.4528 0 224
49 143.291 0 194
50 95.9143 0 185
51 123.017 0 178
52 22.2466 0 184
53 102.557 0 197
54 43.8557 0 189
55 45.0035 0 176
56 47.5159 0 186
57 37.5848 0 205
58 80.8535 0 195
59 80.7115 0 183
60 91.3771 0 181
61 84.4261 0 189
62 34.7811 0 183
63 65.3714 0 186
64 77.45 0 191
65 76.3246 0 190
66 60.7632 0 188
67 100.794 0 175
68 72.9142 0 193
69 87.0762 0 182
70 252.865 0 192
71 96.1675 0 182
72 66.3735 0 174
73 127.572 0 194
74 56.4419 0 206
75 84.1397 0 170
76 144.457 0 190
77 54.3445 0 182
78 47.7243 0 216
79 50.5512 0 191
80 83.1275 0 190
81 49.22 0 181
82 56.8145 0 171
83 129.665 0 183
84 47.5913 0 182
85 55.5685 0 180
86 56.2873 0 172
87 38.3881 0 179
88 83.2006 0 192
89 88.9452 0 183
90 70.3886 0 171
91 39.7568 0 191
92 53.7302 0 190
93 72.4381 0 191
94 84.3393 0 183
95 113.621 0 190
96 81.3485 0 193
97 94.539 0 190
98 55.8345 0 170
99 134.408 0 180
100 57.4774 0 203
101 34.1869 0 192
102 95.7218 0 191
103 65.4941 0 182
104 194.174 0 185
105 251.193 0 195
106 95.7788 0 174
107 63.6267 0 182
108 72.9235 1 182
109 120.575 0 194
110 31.4873 0 159
111 45.7351 1 185
112 32.1867 0 175
113 40.5698 0 193
114 59.6309 0 192
115 154.332 0 179
116 116.283 0 183
117 275.186 0 194
118 114.932 0 183
119 158.536 0 180
120 57.1489 0 182
121 40.8172 0 180
122 46.2099 0 170
123 59.3491 0 176
124 44.1129 0 183
125 59.4195 0 192
126 87.0357 0 191
127 52.5614 0 190
128 99.0812 0 170
129 101.141 0 180
130 34.3178 0 183
131 56.5245 0 181
132 188.887 0 194
133 61.083 0 170
134 174.808 0 201
135 51.7205 0 183
136 110.733 0 173
137 80.7807 0 170
138 147.076 0 217
139 38.4306 0 194
140 63.811 0 190
141 99.9132 0 180
142 166.268 0 213
143 60.6633 0 192
144 109.206 0 177
145 80.948 0 182
146 69.4225 0 183
147 38.43 0 183
148 94.8717 0 176
149 42.0273 0 181
150 41.5415 0 180
151 116.001 0 191
152 35.7283 0 160
153 46.7331 0 179
154 41.5854 0 191
155 57.4914 0 177
156 96.5374 0 191
157 64.1295 0 182
158 84.4803 0 188
159 119.875 0 196
160 41.4342 0 175
161 147.287 0 194
162 84.9079 0 183
163 52.618 0 195
164 102.604 0 191
165 83.934 0 194
166 41.4241 0 186
167 60.634 0 192
168 22.2971 0 183
169 65.7022 0 190
170 166.023 0 171
171 65.9083 0 214
172 131.797 0 170
173 96.2328 0 190
174 63.0235 0 183
175 38.4302 0 187
176 108.218 0 189
177 129.863 0 180
178 33.779 0 170
179 105.084 0 175
180 121.127 0 194
181 88.4012 0 193
182 73.6943 0 170
183 76.3508 0 175
184 133.378 0 179
185 99.1586 0 195
186 132.969 0 191
187 27.6441 0 180
188 85.0269 0 190
189 73.9332 0 183
190 87.7337 0 190
191 39.8698 0 192
192 38.9919 0 176
193 281.909 0 179
194 93.6352 0 190
195 38.8647 0 177
196 27.8328 0 195
197 36.6306 0 191
198 59.6755 0 177
199 74.3364 0 175
200 163.751 0 170
201 101.851 0 228
202 127.021 0 179
203 122.336 0 179
204 120.451 0 192
205 219.544 0 171
206 42.4254 0 193
207 62.3014 0 195
208 65.8148 0 183
209 60.8473 0 170
210 82.5592 0 215
211 138.72 0 191
212 46.1247 0 191
213 98.1596 0 182
214 131.22 0 192
215 49.0829 0 183
216 78.412 0 182
217 108.415 0 182
218 65.3574 0 180
219 77.0134 0 183
220 46.6641 0 171
221 64.3782 0 192
222 155.236 0 171
223 99.1586 0 212
224 106.799 0 180
225 100.645 0 176
226 182.28 0 191
227 47.5117 0 193
228 31.4321 0 192
229 39.0759 0 185
230 110.73 0 170
231 34.4429 0 170
232 123.63 0 203
233 34.8269 0 182
234 28.1527 0 181
235 43.2692 0 181
236 120.259 0 185
237 114.182 0 195
238 97.3948 0 174
239 110.331 0 192
240 59.3162 0 193
241 63.596 0 177
242 42.2095 0 174
243 61.1844 0 178
244 78.3023 0 180
245 211.489 0 177
246 93.8624 0 173
247 50.8462 0 181
248 113.471 0 218
249 34.9545 0 179
250 111.582 0 174
251 50.7178 0 177
252 54.6523 0 182
253 46.547 0 176
254 60.6562 0 160
255 81.7909 0 182
256 34.3475 1 177
257 82.6167 0 183
258 70.1067 0 177
259 60.1541 0 187
260 77.6816 0 171
261 65.1983 0 184
262 87.9828 0 191
263 66.1 0 181
264 80.5667 0 193
265 112.804 0 195
266 67.2849 0 188
267 78.544 0 195
268 124.468 0 184
269 49.8846 0 177
270 128.343 0 186
271 22.6486 0 181
272 37.9675 0 191
273 69.4555 0 186
274 34.551 0 185
275 75.5462 0 196
276 110.881 0 192
277 53.2559 0 183
278 49.7867 0 189
279 68.0014 0 196
280 147.736 0 169
281 118.165 0 180
282 32.4076 0 173
283 73.1147 0 180
284 111.652 0 174
285 87.7111 0 176
286 95.9854 0 181
287 103.951 0 183
288 62.9681 0 160
289 45.5883 0 184
290 51.4419 0 171
291 58.8392 0 174
292 70.6885 0 178
293 70.1537 0 190
294 51.3169 0 171
295 51.2723 0 206
296 68.2095 0 193
297 64.1208 0 189
298 201.492 0 193
299 91.3648 0 189
300 47.4235 0 189
301 105.355 0 179
302 23.7198 0 180
303 65.9555 0 174
304 209.542 0 217
305 127.322 0 193
306 162.5 0 177
307 224.223 0 196
308 183.56 0 181
309 60.3396 0 193
310 80.5911 0 174
311 101.571 0 176
312 127.493 0 185
313 82.6473 0 193
314 52.0664 0 175
315 69.9981 0 175
316 63.7831 0 183
317 76.7468 0 227
318 143.487 0 191
319 228.234 0 194
320 59.0009 0 188
321 68.0488 0 171
322 80.4185 0 202
323 53.61 0 179
324 82.9343 0 174
325 75.0719 0 183
326 51.0137 0 187
327 111.774 0 170
328 85.8416 0 183
329 103.798 0 187
330 97.1054 0 192
331 79.7785 0 183
332 86.3604 0 193
333 173.482 0 183
334 64.7448 0 170
335 86.2949 0 196
336 91.0252 0 193
337 96.151 0 192
338 57.4141 0 194
339 42.3244 0 181
340 175.69 0 192
341 149.276 0 183
342 50.9934 0 193
343 60.3497 0 190
344 176.337 0 188
345 108.411 0 182
346 85.0346 0 178
347 74.4875 0 183
348 100.131 0 192
349 74.3972 0 181
350 77.5198 0 179
351 49.2539 0 171
352 31.5076 0 211
353 47.2543 0 195
354 39.2845 0 176
355 45.9946 0 192
356 113.409 0 183
357 45.8565 0 194
358 51.9428 0 189
359 64.3506 0 175
360 43.4515 0 183
361 133.429 0 187
362 200.672 0 180
363 66.3138 0 183
364 128.146 0 180
365 78.7112 0 190
366 50.6421 0 178
367 177.168 0 171
368 38.8187 0 182
369 56.9485 0 186
370 100.828 0 183
371 162.587 0 195
372 42.3478 0 192
373 24.9668 1 202
374 177.646 0 195
375 73.2702 0 190
376 102.768 0 187
377 68.2988 0 171
378 169.433 0 171
379 84.8561 0 193
380 154.478 0 183
381 75.2499 0 171
382 102.804 0 181
383 47.5252 0 187
384 227.943 0 176
385 96.2528 0 183
386 78.7785 0 204
387 45.0517 0 195
388 42.3955 0 194
389 201.947 0 189
390 77.2204 0 183
391 72.9215 0 181
392 118.012 0 191
393 93.7786 0 192
394 102.607 0 163
395 72.0415 0 182
396 232.5 0 192
397 46.5522 0 171
398 96.9625 0 180
399 38.7687 0 181
400 27.8711 0 172
401 20.2209 0 194
402 174.187 0 180
403 115.088 0 186
404 67.2495 0 193
405 56.8215 0 186
406 43.3273 0 179
407 219.176 0 185
408 76.14 0 193
409 107.347 0 171
410 53.79 0 202
411 54.4603 0 177
412 89.6058 0 173
413 103.493 0 170
414 37.2278 0 206
415 58.7464 0 177
416 116.466 0 192
417 91.9607 0 193
418 47.3632 0 221
419 62.1129 0 196
420 45.2922 0 176
421 94.2743 0 190
422 60.9567 0 170
423 59.9692 0 193
424 123.916 0 179
425 49.9198 0 176
426 92.6002 0 197
427 105.307 0 196
428 44.5083 0 196
429 197.476 0 197
430 91.1399 0 164
431 124.51 0 208
432 78.4397 0 188
433 49.7343 0 194
434 90.6918 0 193
435 29.2363 0 194
436 32.5728 0 184
437 90.7987 0 197
438 64.4057 1 197
439 95.6511 0 193
440 67.5535 0 170
441 62.6721 0 180
442 73.0286 0 171
