Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 218.686 14 1458
1 364.388 14 1347
2 366.141 21 1432
3 230.396 17 1397
4 254.347 22 1415
5 535.906 15 1372
6 260.064 16 1380
7 377.034 16 1369
8 150.182 19 1360
9 461.486 19 1323
10 307.551 19 1350
11 349.265 23 1325
12 146.278 20 1344
13 213.348 18 1309
14 186.378 17 1369
15 312.796 20 1391
16 309.955 20 1374
17 540.623 15 1370
18 535.202 20 1409
19 609.081 21 1362
20 368.315 16 1393
21 310.873 17 1337
22 326.465 18 1408
23 178.932 19 1339
24 135.627 14 1333
25 315.123 22 1349
26 372.151 25 1401
27 116.437 16 1389
28 410.48 16 1391
29 348.43 21 1362
30 293.197 16 1326
31 254.778 17 1342
32 462.77 21 1372
33 347.752 15 1442
34 253.642 20 1432
35 294.964 18 1445
36 184.904 18 1431
37 299.529 11 1491
38 475.781 16 1460
39 310.695 19 1387
40 362.084 12 1427
41 632.812 14 1327
42 226.519 15 1348
43 190.644 21 1410
44 293.244 20 1379
45 326.744 19 1380
46 379.147 20 1446
47 237.354 14 1427
48 276.872 15 1418
49 251.473 19 1419
50 413.091 16 1344
51 189.669 19 1399
52 267.371 20 1410
53 299.627 18 1400
54 529.801 15 1376
55 217.14 20 1334
56 111.776 22 1438
57 240.869 12 1464
58 329.746 18 1404
59 662.8 18 1376
60 232.931 17 1348
61 251.106 19 1364
62 410.191 16 1436
63 183.401 24 1522
64 319.13 22 1501
65 228.787 13 1458
66 303.361 24 1384
67 415.193 22 1394
68 269.225 22 1405
69 119.482 16 1441
70 214.159 16 1439
71 291.019 17 1440
72 271.644 19 1440
73 635.47 19 1426
74 192.503 23 1412
75 272.399 20 1367
76 199.795 16 1374
77 243.79 15 1383
78 839.331 20 1446
79 505.98 20 1358
80 268.964 16 1457
81 492.946 25 1508
82 392.139 17 1467
83 477.9 22 1446
84 340.455 17 1406
85 288.455 18 1463
86 214.607 15 1478
87 379.017 19 1459
88 246.365 18 1440
89 539.144 14 1449
90 145.837 18 1431
91 579.064 15 1460
92 513.321 18 1502
93 255.002 18 1451
94 232.681 16 1435
95 332.678 16 1378
96 269.59 14 1349
97 563.374 13 1370
98 313.496 15 1402
99 154.479 22 1453
100 239.229 17 1445
101 244.264 21 1487
102 277.008 17 1436
103 388.155 18 1400
104 248.355 26 1452
105 451.62 20 1472
106 597.83 24 1491
107 238.091 18 1446
108 375.771 16 1396
109 499.935 14 1449
110 304.881 19 1437
111 496.273 15 1362
112 226.442 22 1406
113 287.619 17 1455
114 208.677 19 1448
115 142.667 15 1331
116 389.53 22 1382
117 222.482 16 1440
118 209.065 18 1423
119 480.386 15 1393
120 520.036 18 1382
121 191.576 18 1341
122 274.563 18 1424
123 443.649 22 1448
124 304.533 16 1445
125 411.314 20 1401
126 182.708 19 1471
127 220.178 26 1469
128 232.536 22 1445
129 326.184 17 1422
130 149.566 22 1428
131 205.384 19 1375
132 423.694 14 1398
133 542.518 14 1416
134 299.427 18 1380
135 362.666 16 1380
136 367.583 22 1404
137 408.429 20 1433
138 213.803 24 1479
139 201.638 14 1385
140 256.652 23 1394
141 570.483 16 1375
142 566.499 15 1402
143 180.278 18 1411
144 513.502 13 1427
145 398.691 15 1445
146 650.742 20 1440
147 352.145 22 1440
148 290.666 19 1443
149 412.711 21 1440
150 429.509 16 1377
151 265.954 22 1414
152 247.268 16 1348
153 233.079 14 1386
154 198.31 24 1354
155 328.589 18 1388
156 206.573 16 1375
157 434.661 15 1329
158 249.477 20 1382
159 134.124 18 1403
160 440.392 19 1430
161 367.612 18 1409
162 433.681 20 1397
163 386.008 15 1407
164 261.953 22 1401
165 173.792 17 1463
166 391.008 16 1412
167 156.687 18 1415
168 452.823 22 1409
169 201.139 20 1407
170 261.48 15 1403
171 327.356 22 1397
172 293.515 20 1410
173 199.66 17 1445
174 245.357 20 1394
175 383.696 12 1443
176 211.469 17 1405
177 512.829 19 1411
178 113.2 19 1425
179 281.014 14 1422
180 342.018 15 1406
