Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 487.431 3338 28202
1 736.011 3370 28142
2 336.476 3396 28370
3 458.335 3358 27955
4 1233.37 3416 27444
5 400.823 3482 27602
6 261.689 3437 27380
7 512.685 3399 27413
8 565.336 3416 27320
9 443.576 3400 28581
10 493.96 3307 28259
11 251.38 3439 28244
12 490.975 3379 27637
13 449.126 3445 28191
14 369.818 3444 27997
15 544.42 3413 28383
16 317.606 3430 28488
17 355.664 3401 28327
18 547.629 3386 28014
19 909.764 3457 28122
20 471.513 3407 28299
21 509.805 3395 27963
22 496.304 3382 28234
23 462.567 3456 28035
24 460.367 3464 28518
25 295.11 3379 27968
26 667.796 3354 28150
27 456.05 3346 28039
28 588.946 3415 28519
29 281.562 3380 28143
30 402.171 3435 28349
31 409.766 3428 27922
32 300.7 3418 28373
33 421.535 3301 27971
34 472.143 3419 28320
35 444.625 3326 27943
36 348.177 3365 28431
37 422.808 3461 28120
38 654.916 3428 27413
39 379.256 3421 27269
40 445.765 3385 27822
41 627.794 3384 28269
42 587.959 3433 27337
43 404.986 3395 27373
44 438.493 3372 27965
45 428.442 3454 28391
46 384.865 3396 28090
47 447.487 3403 28318
48 600.716 3388 27950
49 484.889 3412 28546
50 362.088 3406 28023
51 469.037 3347 28796
52 375.607 3409 28033
53 521.159 3440 28203
54 367.219 3419 28313
55 306.558 3390 28334
56 550.015 3392 28042
57 490.805 3424 27656
58 358.363 3444 27948
59 322.929 3425 28392
60 352.565 3444 28035
61 730.009 3331 28269
62 591.312 3403 27958
63 410.151 3384 28537
64 356.219 3386 27892
65 290.551 3508 28439
66 480.378 3416 27995
67 439.243 3412 27517
68 412.218 3427 27456
69 309.717 3458 28043
70 548.756 3385 28250
71 855.778 3414 27988
72 740.928 3312 28502
73 449.075 3389 27990
74 270.059 3377 28350
75 915.058 3394 27897
76 625.294 3456 28790
77 253.967 3380 28058
78 607.741 3370 28308
79 504.892 3423 28176
80 308.795 3417 28419
81 869.071 3364 28087
82 298.095 3420 28429
83 302.329 3354 27907
84 346.45 3421 28648
85 541.973 3460 27906
86 385.105 3393 28356
87 348.925 3429 28073
88 460.86 3407 28253
89 558.875 3412 28153
90 853.225 3508 28075
91 332.262 3413 27422
92 294.221 3427 27427
93 383.986 3401 27376
94 692.663 3370 27553
95 608.617 3324 28048
96 427.868 3373 28450
97 491.994 3353 27972
98 296.651 3371 28676
