Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 2.47656 7 14
1 2.30078 7 13
2 1.64844 7 13
3 2.24609 7 13
4 1.57422 7 13
5 1.21484 7 12
6 1.47266 7 12
7 2.37891 7 12
8 1.39453 7 12
9 1.47266 7 13
10 4.24219 7 13
11 2.66406 7 13
12 1.81641 7 13
13 1.58984 7 13
14 1.66797 7 14
15 1.43359 7 13
16 1.41797 7 12
17 1.26172 7 14
18 1.14844 7 17
19 2.75391 7 17
20 1.61328 7 12
21 2.45703 7 13
22 1.14844 7 13
23 1.76172 7 13
24 2.46484 7 12
25 2.83984 7 12
26 1.29297 7 12
27 1.92578 7 12
28 1.41797 7 12
29 1.39844 7 12
30 2.25391 7 12
31 1.94922 7 12
32 1.77734 7 12
33 3.05078 7 12
34 1.53516 7 12
35 1.53516 7 12
36 2.01172 7 12
37 1.70312 7 12
38 2.52734 7 16
39 1.79297 7 13
40 1.01562 7 12
41 4.21484 7 12
42 1.53516 7 25
43 1.82422 7 12
44 1.31641 7 12
45 2.41797 7 12
46 2.02734 7 12
47 1.35547 7 12
48 1.59766 7 12
49 1.76172 7 12
50 1.75391 7 12
51 1.90234 7 12
52 1.98047 7 13
53 1.49609 7 12
54 1.17188 7 12
55 1.55078 7 18
56 1.26172 7 12
57 2.94922 7 12
58 1.18359 7 13
59 1.66016 7 14
60 0.992188 7 12
61 1.85547 7 12
62 2.12109 7 12
63 1.10547 7 13
64 1.61328 7 13
65 2.77734 7 14
66 1.69141 7 13
67 1.85938 7 13
68 1.55078 7 13
69 1.55859 7 12
70 1.96094 7 25
71 1.78516 7 13
72 2.57422 7 13
73 1.23828 7 12
74 1.30078 7 12
75 1.45703 7 23
76 1.54688 7 13
77 1.99609 7 13
78 2.01953 7 13
79 0.902344 7 12
80 1.58203 7 12
81 1.14062 7 16
82 1.51172 7 12
83 2.39844 7 13
84 3.27734 7 12
85 0.9375 7 12
86 2.30078 7 13
87 1.39062 7 13
88 1.06641 7 12
89 1.18359 7 12
90 1.98047 7 12
91 1.82812 7 12
92 1.79297 7 13
93 1.26953 7 12
94 2.08984 7 25
95 1.74219 7 12
96 1.48438 7 13
97 1.84375 7 13
98 1.42969 7 13
99 3.54688 7 12
100 1.87109 7 12
101 1.54688 7 12
102 1.4375 7 12
