Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 4.57446 31 35
1 5.37451 31 36
2 4.04761 31 61
3 3.427 31 35
4 4.75 31 35
5 3.95459 31 48
6 6.34985 31 34
7 4.66187 31 47
8 6.5481 31 39
9 3.72827 31 34
10 2.11841 31 40
11 3.54224 31 41
12 3.02686 30 34
13 5.1853 31 47
14 4.92212 31 34
15 6.40161 31 34
16 5.2041 31 34
17 5.09692 31 35
18 4.13867 31 34
19 4.48511 31 35
20 2.10474 31 34
21 8.12573 31 37
22 4.22681 31 35
23 3.32397 31 41
24 2.95923 31 35
25 3.73975 31 35
26 3.37817 31 35
27 2.71265 31 35
28 3.88428 31 34
29 2.94165 31 35
30 4.50122 31 45
31 3.16675 31 34
32 4.07764 31 35
33 3.48901 31 34
34 3.59009 31 35
35 3.33081 31 35
36 4.13062 31 35
37 6.97217 31 35
38 4.06079 31 35
39 3.11841 31 34
40 4.04224 31 35
41 3.69214 31 35
42 2.17017 31 35
43 3.74194 31 60
44 3.65308 31 35
45 3.52197 31 35
46 4.62036 31 34
47 5.53394 31 34
48 3.2019 31 35
49 7.7312 31 35
50 2.34204 31 35
51 4.73999 31 35
52 3.73999 31 35
53 2.63159 31 35
54 5.63501 31 35
55 3.11743 31 35
56 5.03711 31 47
57 3.47974 31 34
58 4.05566 31 35
59 7.14331 31 35
60 3.83765 31 35
61 6.80176 31 35
62 3.49731 31 35
63 2.78223 31 34
64 2.9978 31 35
65 9.41089 31 47
66 2.77271 31 35
67 5.24536 31 39
68 6.19678 31 34
69 3.1814 31 36
70 2.68896 31 35
71 4.32104 31 35
72 5.1936 31 34
73 4.64575 31 35
74 4.20825 31 47
75 5.14185 31 35
76 2.5249 31 34
77 4.42822 31 34
78 3.82495 31 35
79 6.13501 31 35
80 3.96167 31 35
81 6.02637 31 34
82 5.88696 31 34
83 3.65771 31 48
84 2.7373 31 35
85 3.88354 31 35
86 3.79517 31 35
87 8.62964 31 48
88 2.38159 31 35
89 2.63013 31 35
90 2.50244 31 35
91 2.82593 31 48
92 5.21167 31 34
93 4.30493 31 47
94 4.23657 31 48
95 5.11255 31 50
96 6.21851 31 35
97 3.63696 31 35
98 3.50073 31 33
99 4.17993 31 35
100 3.96655 31 33
101 2.98291 31 35
102 2.80249 31 35
103 5.70874 31 36
104 4.09155 31 35
105 3.30737 31 35
106 3.05103 31 34
107 2.9563 31 35
108 3.82129 31 35
109 5.65601 31 35
110 3.62842 31 46
111 3.27124 31 35
112 4.34082 31 35
113 9.55566 31 35
114 3.70972 31 35
115 4.06079 31 47
116 3.98169 31 35
117 3.57202 31 35
118 3.17114 31 35
119 2.85864 31 38
120 3.1499 31 35
121 3.48193 31 34
122 2.56714 31 35
123 3.64746 31 36
124 3.80103 31 34
125 5.36084 31 34
126 2.30103 31 34
127 6.4856 31 35
128 3.79541 31 35
129 4.41772 31 48
130 2.22095 31 35
131 3.4812 31 35
132 3.98608 31 35
133 2.63159 31 47
134 4.01978 31 35
135 2.14941 31 35
136 6.35864 31 35
137 4.39038 31 33
138 5.25903 31 35
139 4.71216 31 35
140 3.75732 31 35
141 11.489 31 35
142 4.68921 31 48
143 3.22827 31 34
144 3.83521 31 35
145 5.44385 31 34
146 3.1228 31 47
147 2.78198 31 35
148 4.6897 31 35
149 5.13672 31 35
150 5.26147 31 35
151 11.3718 31 34
152 3.19751 31 58
153 3.05591 31 35
154 5.82788 31 34
155 2.23682 31 35
156 3.97168 31 34
157 2.01196 31 35
158 2.23657 31 35
159 4.45605 31 35
160 4.95532 31 35
161 5.33276 31 35
162 3.2644 31 35
163 4.9729 31 39
164 6.56714 31 35
165 4.23071 31 37
166 3.38379 31 35
167 2.47437 31 34
168 10.1306 31 34
169 3.52173 31 35
170 2.73169 31 35
171 2.44385 31 35
172 4.49756 31 34
173 4.89917 31 34
174 7.71997 31 35
175 4.46704 31 37
176 3.35254 31 35
177 4.79028 31 35
178 2.45557 31 35
179 3.92944 31 40
180 2.06226 31 50
181 5.60303 31 35
182 5.30054 31 34
183 3.45044 31 34
184 2.08716 31 35
185 4.46216 31 34
186 2.66284 31 47
187 5.14307 31 35
188 3.20166 31 35
189 5.27441 31 35
190 1.93506 31 34
191 2.62476 31 34
192 3.05566 31 35
193 2.96997 31 35
194 3.10425 31 45
195 3.43042 31 35
196 3.62183 31 38
197 4.67456 31 35
198 3.16089 31 34
199 5.0437 31 34
200 3.11646 31 35
201 3.91943 31 35
202 3.07593 31 34
203 3.23901 31 35
204 3.3877 31 35
205 5.68091 31 35
206 3.55444 31 35
207 2.6355 31 35
208 3.25806 31 35
209 3.30054 31 39
210 12.6975 31 34
211 6.73169 31 35
212 3.23755 31 35
213 4.18335 31 47
214 8.34473 31 34
215 3.85083 31 35
216 2.46411 31 47
217 6.48169 31 35
218 3.42944 31 34
