Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 74.3218 9665 15707
1 240.056 9622 16027
2 111.509 9619 15710
3 84.2901 9577 15948
4 113.18 9572 15811
5 97.5016 9580 15791
6 215.609 9529 15744
7 162.649 9598 15798
8 165.091 9647 15919
9 168.206 9570 15818
10 172.862 9603 15088
11 116.243 9611 16034
12 196.661 9510 15773
13 193.938 9703 15897
14 119.93 9599 15053
15 102.586 9583 15857
16 190.485 9584 15195
17 272.461 9559 15865
18 128.626 9661 15915
19 107.246 9562 15929
20 174.849 9587 15748
21 110.998 9570 15775
22 106.53 9628 15524
23 94.9757 9572 15738
24 84.0876 9580 15791
25 145.309 9590 15787
26 172.816 9650 14968
27 161.03 9585 15774
28 151.116 9588 15616
29 185.349 9704 15671
30 136.174 9599 16019
31 122.479 9662 16045
32 123.527 9582 15823
33 100.932 9610 15038
34 90.7569 9646 15679
35 162.925 9660 15777
36 142.274 9607 14880
37 269.642 9601 15813
38 98.2728 9525 15787
39 138.126 9654 15878
40 123.796 9541 16055
41 159.953 9586 15045
42 139.104 9600 15956
43 246.656 9600 15782
44 159.391 9630 15012
45 184.863 9583 15736
46 111.431 9551 15810
47 189.077 9554 15851
48 112.596 9616 15655
49 96.6386 9580 15787
50 72.9103 9598 15914
51 94.401 9654 15988
52 96.2069 9615 15778
53 72.7442 9658 15747
54 191.397 9606 15843
55 120.385 9535 16073
56 118.117 9594 15889
57 140.772 9654 15176
58 239.695 9525 15928
59 115.678 9649 15940
60 240.979 9552 15563
61 118.661 9632 15777
62 209.138 9619 15722
63 196.87 9615 15002
64 119.476 9595 15931
65 148.948 9636 15832
66 88.842 9576 15775
67 171.819 9569 16045
68 111.101 9644 15774
69 112.156 9647 15851
70 206.05 9560 15924
71 152.622 9577 15910
72 268.202 9596 15657
73 157.43 9631 14932
74 104.823 9562 15830
75 131.237 9600 15619
76 145.991 9567 15746
77 288.303 9552 15766
78 175.604 9656 15736
79 122.803 9596 15677
80 318.283 9664 15640
81 91.9739 9564 15756
82 178.727 9676 15697
83 170.71 9608 15957
84 150.58 9650 15804
85 87.9461 9556 15715
86 143.419 9577 15959
87 164.105 9581 15935
88 143.855 9585 15768
89 141.428 9646 15726
90 202.358 9649 15820
91 140.811 9573 15906
92 113.887 9664 16080
93 153.131 9695 15944
94 123.818 9598 15836
95 172.734 9638 15016
96 187.182 9650 15922
97 117.971 9657 15917
98 109.227 9630 16106
99 98.9596 9573 15693
100 182.164 9594 15707
101 177.051 9624 15886
102 156.269 9600 14956
103 115.008 9593 15093
104 132.067 9588 15895
105 143.968 9603 15980
106 119.495 9637 16022
107 190.194 9665 15846
108 99.967 9536 15776
109 89.4633 9644 15069
110 106.752 9652 15900
111 88.4578 9564 15936
112 224.355 9618 16076
113 130.367 9644 15826
114 162.177 9638 15103
115 233.682 9578 15735
116 124.752 9582 16067
117 127.281 9612 15947
118 87.881 9606 15952
119 177.419 9582 15901
120 122.638 9628 15718
121 153.319 9574 15044
122 125.63 9546 15865
123 92.3321 9599 15695
124 141.525 9622 14963
125 153.692 9556 16175
126 113.9 9603 15918
127 103.426 9604 15862
128 121.137 9590 16020
129 251.446 9590 15806
130 249.687 9563 15707
131 137.763 9688 15864
132 119.772 9565 15726
133 128.215 9556 15913
134 117.088 9676 15925
135 136.561 9624 14932
136 180.409 9599 15766
137 236.632 9576 15830
138 116.276 9556 15715
139 193.008 9616 15706
140 134.545 9637 15190
141 136.878 9512 15914
142 153.149 9583 15625
143 150.102 9590 15893
144 205.053 9591 15020
145 112.543 9587 15993
146 146.164 9554 14994
147 184.319 9593 15840
148 170.012 9573 15903
149 207.453 9561 15789
150 118.907 9630 15528
151 116.223 9560 16072
152 155.165 9568 15811
153 94.3099 9561 15733
154 478.786 9594 15786
155 149.38 9578 14863
156 175.838 9617 14966
157 93.2624 9595 15860
158 98.8909 9541 15830
159 135.723 9570 15841
160 238.373 9558 15622
161 106.439 9557 15841
162 125.978 9548 15797
163 97.1056 9649 15757
164 149.47 9675 15543
165 176.694 9576 15131
166 173.376 9575 15917
167 88.3984 9562 15840
168 142.268 9665 15857
169 125.782 9587 16050
170 120.191 9601 15895
171 102.09 9599 15004
172 88.1212 9617 16024
173 161.71 9646 15906
174 154.434 9647 15651
175 113.495 9520 15639
176 160.356 9520 15995
177 126.778 9719 15887
178 129.307 9519 16070
179 126.433 9592 16093
180 87.7488 9612 15782
181 95.7957 9578 15612
182 97.3956 9643 15175
183 159.639 9662 15802
184 148.718 9631 15751
185 151.27 9599 15870
186 134.171 9554 15870
187 76.8452 9597 15922
188 142.058 9572 15597
189 98.7463 9566 15771
190 446.702 9621 15904
191 117.093 9609 15800
192 204.073 9619 15803
193 158.021 9563 15778
194 137.11 9511 15731
195 91.4197 9609 16148
196 147.191 9574 15774
197 160.579 9585 16020
198 166.303 9616 16077
199 203.751 9632 15771
200 119.605 9639 15854
201 131.196 9577 15817
202 112.178 9666 16024
203 208.986 9640 15718
204 129.773 9640 15674
205 199.548 9567 15969
