Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 4.06073 63 62
1 3.10846 62 62
2 4.01923 63 75
3 6.81403 63 63
4 8.9032 63 63
5 6.30499 63 62
6 4.57001 63 63
7 6.22113 63 61
8 3.55243 63 62
9 7.008 63 67
10 6.02106 63 62
11 3.70764 63 62
12 3.10785 63 63
13 8.98871 63 62
14 9.15045 63 67
15 4.74054 63 62
16 4.84351 62 62
17 5.43536 63 61
18 7.08905 62 62
19 9.5694 63 61
20 4.45819 63 61
21 4.66339 63 72
22 6.07245 63 62
23 6.09863 63 62
24 7.79938 63 61
25 9.46136 63 61
26 5.98297 62 62
27 4.40356 63 62
28 4.75311 61 61
29 4.23163 63 61
30 4.25323 63 61
31 3.99994 63 61
32 4.54926 63 72
33 4.70685 63 62
34 3.86072 63 62
35 4.23871 63 62
36 7.87494 63 61
37 3.54718 63 61
38 6.64581 63 62
39 4.64777 63 62
40 3.77704 63 62
41 7.3075 63 61
42 5.23474 62 62
43 13.1453 63 83
44 5.37445 63 62
45 5.40845 63 61
46 3.92279 63 62
47 7.24274 63 61
48 4.66229 63 62
49 8.3056 63 61
50 5.26007 63 62
51 6.93744 63 62
52 4.10883 62 61
53 4.19849 62 62
54 6.97443 62 62
55 6.05786 63 62
56 11.7033 63 62
57 6.26984 63 62
58 4.32196 63 62
59 6.77026 63 63
60 4.57269 63 62
61 8.45215 63 61
62 7.72992 63 62
63 6.95782 63 70
64 4.75983 63 62
65 6.26849 63 61
66 4.51947 62 61
67 4.18677 63 61
68 5.74011 63 61
69 5.72107 63 61
70 6.27264 62 61
71 5.177 63 62
72 8.47992 63 62
73 7.7981 63 61
74 3.41107 63 63
75 5.92175 63 61
76 7.14246 62 66
77 7.07196 63 63
78 3.43573 63 62
79 4.73395 63 62
80 4.59155 63 60
81 11.173 63 61
82 6.90204 62 62
83 7.73541 62 75
84 5.67999 63 62
85 3.87421 63 62
86 4.04529 63 62
87 4.79852 63 62
88 5.09741 63 61
89 5.55927 62 61
90 4.67755 63 62
91 4.82684 63 62
92 5.53754 63 61
93 4.7204 63 62
94 4.36041 63 61
95 7.84369 63 62
96 5.05829 63 61
97 3.98578 62 61
98 4.94525 63 61
99 4.64264 63 61
100 5.34857 63 61
101 8.26215 62 62
102 7.57489 63 62
103 6.82281 63 62
104 4.58038 62 62
105 5.30267 63 72
106 9.00519 63 61
107 3.73712 63 61
108 4.44897 62 62
109 8.50427 63 62
110 5.61432 63 62
111 6.27753 62 62
112 4.37079 63 62
113 3.43951 63 62
114 10.0375 63 61
115 5.86334 63 62
116 5.6369 63 62
117 6.43488 63 62
118 5.52203 62 61
119 7.56171 63 62
120 5.59924 63 62
121 5.04706 63 62
122 12.1896 62 61
123 4.64728 63 62
124 7.60901 63 61
125 4.62 63 74
126 4.72174 63 61
