Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 19.8978 1020 852
1 25.6205 1018 807
2 27.8041 1019 806
3 31.3718 1017 813
4 46.3138 1019 801
5 22.0546 1018 858
6 25.8937 1017 844
7 20.4339 1019 841
8 18.2175 1019 801
9 26.208 1020 825
10 26.1827 1019 817
11 42.5699 1020 800
12 17.0829 1018 795
13 24.0741 1015 804
14 24.8171 1018 825
15 23.5884 1019 829
16 19.1101 1019 828
17 43.6563 1019 812
18 16.9972 1018 842
19 25.2251 1020 797
20 35.4924 1016 889
21 40.0798 1018 872
22 16.5568 1017 892
23 52.1138 1018 841
24 19.3358 1016 857
25 24.1858 1017 856
26 13.847 1017 850
27 45.0911 1019 832
28 31.0895 1017 821
29 21.2119 1019 818
30 16.459 1017 802
31 21.9912 1016 836
32 25.0262 1021 810
33 29.9497 1017 834
34 21.5743 1019 835
35 22.2878 1015 826
36 34.5785 1020 824
37 49.8957 1018 802
38 21.3879 1016 850
39 30.486 1018 861
40 25.1793 1019 866
41 23.5851 1019 854
42 14.9118 1019 799
43 26.9451 1020 822
44 19.4342 1019 845
45 27.7486 1020 825
46 19.365 1019 868
47 23.0692 1020 809
48 17.4626 1015 848
49 30.0574 1018 803
50 29.5712 1018 780
51 37.6002 1018 824
52 19.5549 1019 818
53 24.8708 1019 818
54 15.701 1019 834
55 29.5177 1016 829
56 32.8534 1019 841
57 19.5654 1017 841
58 20.5193 1019 831
59 50.8767 1018 865
60 30.0109 1017 848
61 30.3694 1016 833
62 26.5932 1019 825
63 26.5174 1018 836
64 25.1933 1018 861
65 25.2269 1015 859
66 38.8323 1020 855
67 27.2029 1022 876
68 43.1139 1018 835
69 34.6673 1019 844
70 23.7589 1017 857
71 17.8083 1019 877
72 22.8699 1018 867
73 39.8643 1019 843
74 16.4181 1021 782
75 23.2888 1017 837
76 23.4062 1018 856
77 32.2179 1019 832
78 37.8189 1021 839
79 31.3781 1016 824
80 23.613 1021 863
81 52.2551 1019 878
82 33.3377 1019 854
83 45.187 1018 865
84 14.8219 1020 865
85 44.0187 1016 840
86 44.3606 1015 844
87 12.3048 1021 851
88 31.785 1019 854
89 30.188 1019 827
90 23.5647 1018 832
91 40.4648 1016 835
92 26.0221 1019 819
93 26.1307 1017 846
94 19.5595 1018 815
95 27.3746 1020 838
96 44.453 1018 842
97 19.1506 1017 832
98 27.0736 1016 820
99 24.6826 1018 801
100 51.7205 1018 805
101 30.0168 1017 856
102 28.5116 1016 862
103 17.9374 1019 840
104 46.1716 1018 890
105 37.1295 1019 823
106 33.4386 1021 821
107 16.2083 1019 853
108 43.0716 1014 820
109 32.0828 1017 828
110 19.7817 1018 820
111 18.0076 1017 843
112 41.6045 1021 859
113 35.9086 1015 860
114 22.7859 1019 858
115 46.1499 1018 891
116 36.8414 1017 852
117 29.7188 1017 857
118 57.1695 1018 844
119 32.9359 1018 830
120 22.054 1021 825
121 38.9935 1018 870
122 51.6797 1018 856
123 46.2704 1016 864
124 16.6491 1019 898
125 23.6088 1017 841
126 29.1601 1019 874
127 49.4994 1020 825
128 25.3724 1019 850
129 21.5296 1017 905
130 24.2743 1018 882
131 43.3131 1017 869
132 66.1676 1016 883
133 65.701 1018 884
134 25.6984 1018 864
135 17.6581 1017 915
136 37.3821 1018 887
137 19.6547 1019 884
138 26.5997 1017 844
139 17.7753 1015 887
140 17.9909 1016 881
141 26.3114 1016 854
142 32.7317 1019 883
143 16.8288 1016 886
144 15.0249 1019 932
145 18.2979 1021 887
146 47.2749 1018 893
147 25.6772 1019 910
148 40.266 1018 846
149 69.0997 1017 856
150 23.2383 1017 911
151 39.0854 1018 893
152 29.0233 1018 918
153 42.0308 1018 887
154 38.875 1017 933
155 19.4926 1017 892
156 25.7555 1019 895
157 40.3321 1016 922
158 19.519 1020 890
159 22.8947 1018 861
160 29.5907 1019 866
161 15.6761 1018 849
162 15.6391 1018 865
163 31.8306 1020 850
164 29.8129 1017 890
165 50.7237 1014 883
166 31.7871 1018 834
167 37.9526 1017 862
168 23.1006 1018 845
169 18.0548 1018 858
170 32.8948 1018 790
171 18.0194 1019 800
172 27.8779 1017 832
173 25.932 1017 830
174 13.3207 1018 845
175 32.192 1020 838
176 27.7206 1018 801
177 15.2612 1019 794
178 24.8806 1018 798
179 25.8345 1021 779
180 30.5152 1018 789
181 20.026 1020 792
182 21.4984 1019 857
183 24.4432 1019 819
184 33.5293 1017 856
185 28.5941 1018 851
186 36.4478 1018 821
187 13.8032 1020 831
188 39.8607 1017 829
189 12.4777 1019 826
190 34.8529 1017 831
191 24.0275 1019 819
192 28.5445 1018 839
193 25.4373 1018 847
194 18.0465 1018 852
195 31.6268 1018 857
196 23.0704 1018 826
197 24.5084 1019 846
198 45.7984 1020 848
199 24.7356 1021 821
200 23.1054 1018 846
201 28.608 1019 822
202 23.1345 1019 811
203 50.5794 1017 797
204 24.5253 1020 784
205 27.687 1020 821
206 22.0148 1019 809
207 17.6045 1017 821
208 37.6812 1020 813
209 35.3586 1019 857
210 39.7248 1019 857
211 42.625 1021 849
212 25.7681 1018 862
213 19.837 1017 833
214 37.2783 1020 848
215 34.2912 1018 823
216 58.499 1017 840
217 21.1943 1018 838
218 24.651 1016 803
219 16.9801 1019 819
220 38.6077 1016 828
221 45.7953 1018 824
222 37.0347 1018 813
223 37.7781 1018 820
224 19.0533 1016 787
225 25.5787 1017 830
226 26.1373 1020 846
227 22.1519 1017 836
228 22.7459 1016 801
229 20.8615 1018 832
230 22.683 1017 854
231 21.4945 1019 868
232 21.776 1019 830
233 20.8755 1020 868
234 15.7242 1019 863
235 30.7867 1017 872
236 20.8492 1018 831
237 24.5755 1019 835
238 43.7195 1020 788
239 18.329 1016 830
240 56.8131 1018 833
241 19.7269 1017 871
242 20.0159 1018 841
243 25.5985 1021 852
244 23.0299 1018 821
245 27.7608 1016 865
246 28.7653 1021 826
247 14.1521 1016 837
248 27.5177 1021 813
249 25.1504 1018 803
250 18.9218 1019 856
251 14.8594 1020 818
252 20.3779 1019 840
253 25.4379 1016 868
254 24.4843 1017 876
255 35.535 1016 832
256 11.581 1021 900
257 22.6602 1017 816
258 20.2875 1020 827
259 25.7285 1016 825
260 19.4899 1016 830
261 17.3958 1019 821
262 29.4091 1017 819
263 24.3978 1019 838
264 52.1546 1017 873
265 30.1183 1018 808
266 27.7053 1017 799
267 22.522 1018 818
268 24.7398 1018 820
269 16.4184 1017 857
270 21.1967 1020 870
271 22.0126 1021 877
272 17.2014 1016 849
273 25.7905 1019 816
274 35.2168 1020 815
275 20.7997 1019 842
276 32.5104 1020 818
277 25.1745 1015 879
278 27.8574 1020 846
279 23.0907 1019 871
280 25.0369 1019 866
281 35.471 1018 888
282 24.7883 1018 887
283 23.9144 1020 854
284 23.2726 1021 821
285 25.2377 1017 867
286 20.0009 1019 823
287 17.0178 1015 816
288 18.167 1019 853
289 32.7973 1019 855
290 19.0501 1018 813
291 27.7026 1020 844
292 35.5973 1017 841
293 20.8544 1019 884
294 15.9977 1018 881
295 20.2854 1021 868
296 26.979 1018 850
297 17.5334 1017 859
298 19.9473 1018 876
299 53.7569 1020 841
300 26.4295 1013 852
301 34.7777 1018 857
302 30.084 1017 806
303 27.1035 1017 817
304 34.4081 1016 860
305 28.9267 1016 838
306 25.4815 1017 861
307 29.2772 1018 859
308 40.1115 1018 820
309 24.5116 1019 805
310 36.466 1016 824
311 15.9285 1020 822
312 25.9881 1021 829
313 26.585 1018 841
314 23.7282 1019 834
315 24.6611 1018 813
316 30.7726 1019 849
317 21.3009 1017 826
318 34.7619 1019 830
319 39.83 1018 843
320 30.962 1016 859
321 16.2053 1018 833
322 23.5914 1018 859
323 39.1096 1022 876
324 18.1747 1019 846
325 35.7332 1018 794
326 24.4719 1019 822
327 31.4788 1019 837
328 25.2104 1020 876
329 24.6111 1019 883
330 40.2746 1018 841
331 34.1718 1020 790
332 19.2746 1019 792
333 37.0364 1019 814
334 21.0943 1018 856
335 27.087 1017 822
336 21.6309 1015 822
337 28.0256 1019 831
338 38.1717 1019 827
339 19.0016 1020 805
340 33.1238 1019 858
341 19.9521 1021 836
342 27.0641 1017 857
343 18.9061 1018 841
344 30.6484 1020 847
345 11.073 1017 844
346 25.1478 1017 799
347 23.9418 1018 829
348 18.08 1018 877
349 26.2004 1019 864
350 31.6063 1018 852
351 32.3232 1017 840
352 13.6658 1017 849
353 39.4087 1018 844
354 38.8392 1017 829
355 22.6262 1018 857
356 28.8941 1020 849
357 30.1078 1017 800
358 36.123 1019 793
359 33.327 1018 876
360 22.9803 1019 854
361 47.1929 1016 857
362 21.1713 1020 838
363 42.6505 1016 823
364 31.3942 1018 826
365 19.4144 1018 818
366 32.4851 1018 850
367 23.149 1017 838
368 24.5512 1019 863
369 34.8925 1018 859
370 36.5617 1019 886
371 26.3165 1018 845
372 30.8456 1019 836
373 30.7175 1015 824
374 14.3661 1016 830
375 28.0456 1020 811
376 28.2411 1019 814
377 26.1288 1017 825
378 17.5437 1017 811
379 25.0056 1018 833
380 29.567 1016 815
381 17.214 1019 859
382 20.2252 1016 854
383 23.2655 1019 842
384 25.6067 1019 829
385 26.9551 1016 855
386 24.8331 1017 880
387 25.216 1017 870
388 22.0137 1017 844
389 67.3512 1016 872
390 25.5515 1021 838
391 32.0506 1019 837
392 15.7715 1019 834
393 33.4934 1018 847
394 29.7143 1015 838
395 38.7049 1018 819
396 31.0477 1020 784
397 44.5959 1019 842
398 23.7891 1017 831
399 30.0125 1019 838
400 16.9586 1017 845
401 25.2208 1019 808
402 41.4995 1017 848
403 14.5295 1016 827
404 21.9774 1019 815
405 46.7358 1017 834
406 20.9319 1020 841
407 28.0664 1020 871
408 35.5477 1018 870
409 33.4924 1017 890
410 17.9498 1017 875
411 48.1644 1018 868
412 22.9366 1018 892
413 15.1089 1019 866
414 24.9012 1018 883
415 25.9632 1018 878
416 29.9796 1019 869
417 21.7715 1016 847
418 32.766 1020 832
419 28.3852 1018 848
420 24.6683 1019 849
421 41.1349 1017 856
422 29.2372 1019 823
423 22.2662 1020 810
424 27.6112 1019 825
425 27.1949 1020 892
426 29.8951 1019 857
427 14.5936 1016 837
428 25.3315 1019 851
429 26.5271 1017 856
430 50.5524 1020 898
431 21.8371 1019 868
432 22.9703 1016 873
433 27.1756 1017 855
434 48.7921 1017 824
435 26.1915 1018 812
436 35.8253 1019 834
437 18.764 1016 843
438 26.3868 1016 813
439 20.0741 1019 815
440 11.8059 1022 846
441 16.5646 1016 848
442 23.5482 1018 849
443 28.0145 1017 842
444 46.0107 1018 810
445 47.2632 1018 807
446 23.0011 1020 859
447 19.8403 1019 813
448 26.9333 1020 833
449 45.6273 1017 845
450 27.1619 1018 835
451 24.1604 1020 835
452 24.9821 1021 805
453 17.6271 1017 806
454 31.5473 1018 833
455 18.9867 1021 828
456 31.5966 1020 834
457 22.5609 1017 877
458 28.9236 1020 885
459 26.1081 1019 902
460 21.1693 1019 857
461 29.8676 1020 856
462 40.3445 1017 873
463 36.1086 1018 845
464 26.9702 1017 834
465 44.6248 1018 863
466 17.7906 1021 834
467 22.0451 1018 879
468 35.4467 1019 872
469 17.527 1019 842
470 20.3207 1018 828
471 25.4911 1021 804
472 13.8788 1018 824
473 23.9083 1019 897
474 17.8275 1020 841
475 15.9927 1017 809
476 40.913 1018 827
477 20.1294 1019 809
478 30.1512 1020 820
479 19.3553 1018 836
480 22.0134 1018 845
481 20.6484 1018 797
482 30.6753 1019 818
483 25.7422 1018 819
484 33.9252 1019 791
485 31.3349 1019 823
486 30.8037 1017 820
487 30.4346 1017 810
488 21.8806 1019 866
489 27.9913 1022 849
490 34.0624 1015 860
491 23.6564 1014 832
492 22.3866 1020 837
493 40.0395 1017 826
494 19.5838 1018 841
495 32.5901 1018 810
496 20.3037 1019 830
497 27.2311 1019 857
498 26.5477 1018 844
499 26.541 1020 835
500 17.3669 1018 833
501 21.9259 1018 828
502 44.1761 1019 837
503 17.5242 1019 856
504 30.3392 1019 809
505 36.5547 1018 827
506 17.2114 1018 824
507 33.8444 1019 858
508 30.9594 1016 860
509 30.3154 1018 870
510 22.1965 1019 872
511 26.4359 1019 860
512 31.8504 1018 879
513 58.8716 1015 844
514 27.4643 1019 874
515 21.2514 1014 866
516 19.9666 1020 882
517 27.9583 1020 879
518 41.5876 1021 867
519 21.5918 1018 850
520 46.2678 1016 812
521 29.9441 1019 829
522 20.4085 1018 816
523 20.2207 1020 861
524 33.1371 1016 850
525 25.138 1020 815
526 28.2626 1017 802
527 18.9377 1020 801
528 27.1254 1020 821
529 27.8881 1016 838
530 26.2621 1016 829
531 48.4149 1020 828
532 23.9132 1017 815
533 23.3751 1018 849
534 46.5416 1019 850
535 36.6006 1019 844
536 24.1024 1020 856
537 30.5386 1016 867
538 26.2569 1016 843
539 39.2193 1017 846
540 16.6462 1019 844
541 18.598 1020 837
542 25.8419 1019 862
543 29.5854 1018 847
544 33.9142 1020 826
545 36.6532 1018 847
546 19.8734 1016 879
547 28.607 1020 823
548 55.5094 1016 810
549 23.2974 1018 816
550 18.8099 1019 829
551 18.4921 1020 849
552 21.0706 1017 856
553 36.271 1021 879
554 19.0946 1017 838
555 34.0521 1017 847
556 20.1597 1017 841
557 17.3554 1017 859
558 26.3111 1017 855
559 29.7065 1020 854
560 18.2261 1019 821
561 18.7207 1015 855
562 17.9486 1016 823
563 36.9436 1019 866
564 26.5886 1020 857
565 18.2684 1017 837
566 32.7138 1019 826
567 34.3909 1018 799
568 38.4471 1017 784
569 18.8726 1017 862
570 30.8282 1015 843
571 20.4428 1016 838
572 25.4999 1016 852
573 20.2564 1017 837
574 72.7862 1020 853
575 27.5024 1018 851
576 59.2635 1017 858
577 34.1472 1018 880
578 24.3669 1019 864
579 31.6174 1020 853
580 36.1032 1014 860
581 45.4308 1020 886
582 22.3767 1016 868
583 21.2426 1020 847
584 17.3818 1018 874
585 32.1229 1017 847
586 36.9307 1019 866
587 15.4602 1018 826
588 22.5911 1018 801
589 22.0435 1017 828
590 38.5712 1017 855
591 29.0961 1016 809
592 20.6956 1019 855
593 29.8922 1018 840
594 28.4317 1016 818
595 44.9896 1021 825
596 17.5743 1019 851
597 21.0461 1018 855
598 18.7142 1019 843
599 25.3674 1018 853
600 21.2949 1018 811
601 21.4997 1017 855
602 30.6549 1018 824
603 18.401 1018 858
604 21.1701 1020 843
605 13.7259 1020 857
606 19.3374 1019 851
607 26.3476 1016 861
608 30.585 1017 830
609 37.9313 1019 820
610 17.5018 1018 797
611 22.9538 1017 808
612 26.6971 1019 801
613 21.2885 1015 814
614 31.7763 1017 802
615 35.6935 1019 808
616 36.0303 1017 799
617 16.3182 1018 852
618 21.806 1019 829
619 28.7575 1018 870
620 32.2986 1017 837
621 112.788 1018 854
622 24.2499 1020 840
623 18.5699 1020 855
624 26.3127 1021 858
625 42.798 1019 844
626 24.249 1015 842
627 15.9639 1014 846
628 28.5586 1019 849
629 21.6723 1019 834
630 17.9552 1018 803
631 23.2718 1017 851
632 24.0742 1017 851
633 25.7098 1019 795
634 27.8061 1019 821
635 32.3756 1018 841
636 33.8112 1018 885
637 27.3587 1018 852
638 25.8285 1019 831
639 17.3689 1016 826
640 21.8946 1018 852
641 33.2046 1017 856
642 15.6761 1017 839
643 20.2955 1016 835
644 21.8121 1017 829
645 27.4671 1015 827
646 43.9558 1018 868
647 18.2679 1018 865
648 51.731 1017 860
649 24.8318 1019 886
650 11.5443 1020 849
651 30.5701 1019 878
652 17.9874 1017 858
653 38.8777 1016 822
654 23.9645 1018 811
655 52.9454 1017 818
656 21.7429 1016 842
657 33.9803 1017 818
658 23.0309 1019 803
659 63.3016 1017 810
660 25.2437 1016 855
661 33.8652 1019 831
662 17.7549 1019 881
663 22.4487 1019 844
664 24.666 1020 869
665 16.291 1018 862
666 16.146 1021 876
667 21.7846 1019 860
668 18.0043 1017 876
669 39.2272 1017 839
670 17.3275 1020 818
671 33.1081 1019 879
672 22.343 1018 866
673 18.4908 1021 822
674 26.2259 1018 832
675 33.6446 1019 787
676 26.9912 1017 812
677 27.505 1018 846
678 43.4791 1018 875
679 37.2544 1016 869
680 32.4263 1017 813
681 19.7526 1020 849
682 18.6188 1020 863
683 17.5185 1016 819
684 25.7471 1016 821
685 22.813 1015 883
686 11.7882 1018 821
687 27.4208 1018 824
688 45.8947 1020 846
689 26.3515 1016 869
690 75.6407 1021 823
691 17.2971 1016 877
692 22.4938 1016 814
693 33.485 1019 827
694 41.9934 1016 813
695 31.8009 1014 817
696 24.1747 1019 805
697 27.2998 1020 784
698 28.8662 1018 821
699 22.3846 1018 839
700 17.5259 1019 856
701 50.5738 1018 820
702 45.8452 1019 843
703 18.8254 1017 830
704 22.8491 1016 857
705 31.4883 1019 856
706 33.7083 1018 824
707 41.5837 1018 794
708 51.0371 1018 842
709 23.3646 1019 828
710 31.1255 1019 845
711 15.4963 1018 838
712 26.3691 1018 877
713 33.8373 1017 843
714 40.18 1015 851
715 35.3935 1019 863
716 24.4195 1017 874
717 43.385 1018 879
718 16.985 1014 866
719 18.4616 1019 866
720 62.5119 1019 827
721 30.1162 1016 833
722 24.5553 1019 835
723 23.7814 1020 813
724 25.6112 1018 880
725 37.8112 1019 844
726 22.2257 1018 814
727 27.4674 1019 831
728 24.6326 1018 888
729 22.5635 1021 923
730 21.2011 1019 866
731 25.9791 1016 854
732 26.0562 1018 826
733 19.3431 1019 826
734 18.9214 1015 855
735 39.7669 1018 852
736 36.6189 1016 842
737 29.3211 1018 845
738 35.5792 1019 830
739 29.4711 1019 852
740 29.6833 1018 843
741 28.8132 1018 865
742 46.7035 1019 778
743 15.9385 1016 779
744 17.0369 1018 804
745 38.9927 1017 822
746 28.7708 1018 819
747 50.0266 1016 830
748 42.926 1018 827
749 48.6881 1020 858
750 18.9847 1018 851
751 32.2069 1017 855
752 31.995 1017 856
753 54.3111 1018 887
754 35.5581 1018 864
755 17.2747 1017 883
756 41.6948 1017 834
757 22.372 1018 856
758 14.2628 1020 868
759 14.6635 1017 854
760 29.2198 1019 861
761 21.611 1019 886
762 23.4089 1019 863
763 16.7566 1020 821
764 24.0273 1017 856
765 29.7051 1020 826
766 15.6739 1019 877
767 23.0954 1019 849
768 27.523 1021 856
769 33.4756 1018 855
770 19.306 1020 851
771 45.9188 1018 828
772 29.3578 1017 864
773 30.138 1019 881
774 22.0593 1019 877
775 15.5267 1016 879
776 23.9572 1020 851
777 21.8226 1017 819
778 71.667 1018 854
779 35.1411 1019 811
780 27.9943 1018 799
781 21.8949 1019 802
782 23.7091 1016 861
783 21.2236 1017 808
784 24.1443 1020 845
785 30.646 1018 814
786 27.0202 1019 812
787 37.6707 1018 820
788 22.7074 1018 822
789 23.4485 1018 836
790 22.7779 1018 862
791 13.3165 1017 853
792 34.788 1019 875
793 23.2443 1018 868
794 46.6179 1018 834
795 26.5742 1018 854
796 24.2185 1019 838
797 44.4369 1018 827
798 17.9784 1018 804
799 11.4639 1017 832
800 26.3057 1018 849
801 23.172 1019 865
802 23.2479 1019 852
