Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 5528.36 24 25518
1 4032.63 20 23494
2 5505.63 23 23543
3 4617.2 25 23667
4 6141.82 22 23553
5 2459.78 22 24590
6 4373.08 35 23996
7 3012.18 27 23839
8 2492.1 28 23890
9 4537.36 24 23695
10 5671.44 22 23867
11 5329.39 24 24038
12 4960.47 30 24093
13 6407.15 33 24355
14 5163.5 20 23761
15 5930.53 30 24156
16 3981.74 24 24011
17 4006.52 23 23802
18 3801.59 27 24376
19 6566.32 29 24054
20 4372.64 29 23943
21 3433.09 28 23977
22 2605.73 28 23930
23 9034.38 36 24033
24 4503.22 28 23915
25 3621.6 19 23742
26 9165.37 30 23829
27 5530 25 24185
28 3939.72 22 24326
29 3373.74 21 23934
30 5873.48 22 24047
31 6155.01 23 23812
32 6089.15 21 23961
33 2401.81 27 24393
34 5547.63 24 24452
35 5873.11 27 24306
36 2968.28 26 24420
37 4064.37 22 24283
38 8932.61 19 24045
39 3026.27 25 24570
40 3101.88 27 24671
41 3754.56 26 24411
42 7397.99 26 24517
43 4387.94 24 24509
44 3282.61 28 24425
45 8118.85 20 24291
46 2232.52 26 24699
47 2756.82 24 24590
48 2623.37 23 24498
49 3348.39 24 24185
50 9047.59 18 24084
51 3346.04 22 24457
52 1650.43 25 24587
53 3145.99 21 24445
54 6759.71 24 24253
55 4701.97 26 24529
56 6686.84 26 24138
57 7337.9 28 24552
58 8962.44 24 24599
59 5354.43 20 24309
60 4170.52 28 24615
61 2956.1 23 24526
62 4695.49 30 24503
63 7085.62 25 24443
64 3966.94 23 24548
65 4282.88 21 24318
66 7415.35 22 24614
67 4526.35 25 24468
68 4730.9 26 24500
69 3515.97 25 24531
70 6880.72 16 24203
71 4374.08 21 24804
72 8371.68 24 24380
73 2837.11 27 24678
74 4655.84 26 24625
75 2345.39 26 24717
76 2890.18 27 24278
77 10588.4 24 24403
78 2755.6 26 24683
79 16103.3 20 24345
80 3035.62 28 25234
81 4793.85 29 24972
82 4257.89 22 24485
83 3804.93 17 24419
84 8633.52 17 24167
85 4905.1 26 24508
86 7202.8 20 24390
87 5786.05 23 24412
88 5877.89 28 24532
89 6034.77 19 24413
90 4910.63 19 24446
91 3404.57 27 24630
92 4524.02 32 24719
93 5935 20 24429
94 4756.86 19 24333
95 7953.44 19 24553
96 5498.29 28 24427
97 4892.46 29 24971
98 3314.54 25 24491
99 4640.19 27 24607
100 2451.19 25 24367
101 2720.95 28 24675
102 2884.53 27 24849
103 1913.84 29 24703
104 2333.43 26 24546
105 4684.34 21 24527
106 2950.76 27 24712
107 6317.3 36 24477
108 4224.74 21 24319
109 7309.45 23 24573
110 3021.33 25 24682
111 7944.87 22 24458
112 4162.53 29 24690
113 5403.82 18 24562
114 4230.75 23 24477
115 4453.04 30 24549
116 5554.05 22 24380
117 4801.93 23 24559
118 5267.36 32 24527
119 6421.33 25 24474
120 2342.25 19 24315
121 3829.43 27 24843
122 3582.52 30 24711
123 3179.26 26 24892
124 3091.49 24 26017
125 8919.94 27 25353
126 4525.56 28 24659
127 7554.01 27 24534
128 4000.92 32 24666
129 3794.39 25 24466
130 3714.01 19 24195
131 5824.58 21 24730
132 4898.65 20 24351
133 6718.19 25 24696
134 3192.89 23 24532
135 3276.76 27 24750
136 5137.81 26 24426
137 4144.18 19 24575
138 3553.27 18 24403
139 3506.13 25 24486
140 6427.35 28 24475
141 3259.79 24 24654
142 3025.46 23 24592
143 7240.75 24 24464
144 4696.9 23 24385
145 3402.87 24 24567
146 7370.73 23 24563
147 5398.19 20 24360
148 4946.4 22 24495
149 6800.26 29 24674
150 3098.59 17 24406
151 6500.65 29 24602
152 5075.81 22 24446
153 5411.87 22 24631
154 2761.62 20 24677
155 6371.78 28 24743
156 3345.84 20 24350
157 7528.27 19 24402
158 5165.74 24 24210
159 6041.18 31 24534
160 3240.95 23 24472
161 2245.99 19 24583
162 6601.97 22 24496
163 2493.75 33 24703
164 3023.89 22 24442
165 2720.43 22 24673
166 5388.64 25 24475
167 8660.67 19 24423
168 4053.33 24 24537
169 5443.06 31 24830
170 4964.16 23 24312
171 3056.11 29 24746
172 5316.32 22 24390
173 2486.78 29 24857
174 6037.34 25 24502
175 3893.49 20 24425
176 4138.74 22 24469
177 3128.04 29 24695
178 2998.11 25 24454
179 5251.97 19 24425
180 3495.41 23 24674
181 3317.18 26 24883
182 4415.73 25 24468
183 4843.77 21 24527
184 5417.07 35 24455
185 3045.92 24 24461
186 4253.5 25 24514
187 4467.39 18 24495
188 3789.8 21 24500
189 3534.49 25 24405
190 4440.55 23 24308
191 4060.36 23 24412
192 3870.28 22 24286
193 4057.57 25 24473
194 3449.88 21 24333
195 3695.64 29 24790
196 2490.14 21 24253
197 3908.64 26 24731
198 6662.1 24 24377
199 8012.72 19 24331
200 3996.59 21 24500
201 7503.69 21 24770
202 2727.53 25 24638
203 1934.21 28 24718
204 7093.94 23 24527
205 8875.9 32 24684
206 5321.03 27 24871
207 2180.69 32 25028
208 7864.82 21 24283
209 4322.99 21 24404
210 5641.12 21 24487
211 3541.38 21 24629
212 3486.47 22 24440
213 10325 22 24347
214 4399.98 19 24289
215 3685.98 25 24663
216 3910.11 25 24467
217 4090.56 15 24484
218 3017.78 22 24222
219 4496.3 23 24692
220 4258.11 20 24280
221 3100.44 28 24618
222 5640.47 24 24408
223 4320.99 24 24589
224 5526.19 23 24592
225 4512.17 21 24553
226 12911.7 22 24187
227 2492.37 25 24751
228 5702 20 24310
229 4037.64 23 24558
230 5717.05 21 24497
231 5403.29 22 24482
232 3824.01 28 24591
233 7161.4 21 24416
234 8273.28 28 24548
235 3464.6 17 24397
236 3614.42 22 24602
237 3296.44 27 24827
238 3310.11 26 24501
239 4072.47 26 24659
240 8379.49 26 24616
241 3311.49 27 24766
242 3175.81 26 24613
243 5720.36 20 24559
244 1989.53 30 24846
245 5297.12 20 24410
246 2242.37 28 24763
247 5056.09 25 24731
248 4505.44 24 24729
249 4146.07 25 24625
250 3425.07 26 24542
251 4624.15 18 24745
252 3609.5 25 24635
253 4871.92 27 24699
254 5303.3 30 24462
255 6543.51 26 24450
256 4191.98 18 24306
257 2653.39 23 24521
258 5238.88 23 24430
259 6295.35 19 24444
260 4225.83 20 24270
261 7987.43 31 24523
262 5301.98 24 24415
263 4587.97 23 24571
264 4106.12 28 24524
265 3954.32 22 24705
266 3606.09 20 24351
267 7884.78 28 24627
268 2474.91 22 24443
269 3207.24 22 24767
270 4097.19 29 24690
271 4819.21 21 24488
272 3976.81 26 24366
273 7207.92 23 24464
274 6785.72 20 24354
275 5702.74 17 24354
276 6785.15 25 24443
277 4205.84 24 24570
278 4186.24 25 24741
279 3626.42 23 24785
280 6964.27 22 24288
281 2913.77 24 24566
282 1694.64 27 24427
283 4190.3 21 24502
284 3658.85 26 24572
285 2645.84 29 24501
286 9324.49 23 24377
287 4803.9 24 24697
288 3457.8 24 24335
289 5920.82 20 24338
290 3889.63 24 24582
291 6210.33 22 24506
292 4164.06 22 24491
293 5280.63 22 24479
294 2422.23 25 24575
295 4106.57 24 24616
296 10236.9 29 24709
297 3807.94 21 24546
298 4339.54 26 24657
299 1840.91 28 24982
300 2595.9 25 24452
301 2734.98 26 24594
302 3757.41 26 24599
303 4165.31 22 24258
304 2795.42 19 24354
305 3722.63 18 24274
306 5749.48 20 24341
307 3480.95 21 24424
