Polymer_Index R_g^2 N_3 Sample_Time(10^(-6)s)
0 2909.87 1202 127326
1 2522.57 1256 125300
2 3816.82 1221 125004
3 2102.56 1258 121487
4 3046.7 1267 122699
5 2502.49 1227 120377
6 1886.7 1262 120823
7 2856.43 1216 120416
8 2803.49 1238 121338
9 2874.25 1260 120366
10 3268.1 1200 122768
11 3272.73 1230 121271
12 2586.62 1240 121528
13 2753 1222 120879
14 3900.04 1238 122440
15 4478.4 1235 121045
16 2176.18 1246 121652
17 9137.34 1193 122632
18 4790.4 1228 123261
19 2506.75 1224 122859
20 4217.81 1236 121736
21 3140.13 1287 122401
22 4605.8 1235 123881
23 5661.43 1258 121549
24 2254.69 1213 121504
25 2113.97 1257 121453
26 1942.19 1223 124264
27 4040.02 1220 122952
28 1678.3 1230 122795
29 5840.86 1231 123802
30 2779 1252 122700
31 1454.81 1278 122549
32 2935.68 1296 121088
33 3250.04 1209 124600
34 1707.24 1251 122262
35 7568.08 1216 119688
36 1689.28 1219 120559
37 2422.25 1216 128222
38 2490.8 1234 123293
39 3178.82 1201 118527
40 5479.86 1269 121331
41 4532.55 1220 127821
42 2385.41 1220 125688
43 6109.35 1248 123031
44 3255.03 1240 125639
45 2641.08 1276 119690
46 3766.99 1218 124819
47 2408.15 1242 123124
48 5379.76 1223 119915
49 2833.64 1229 120447
50 2649.34 1226 127257
51 2379.2 1248 123099
52 2866.92 1213 119331
53 4589.45 1286 121299
54 2669.47 1205 127534
55 3367.3 1200 122477
56 2847.35 1233 119302
57 2623.07 1254 120866
58 2006.04 1213 127445
59 3164.15 1234 122493
60 1574.53 1229 119487
61 2645.82 1274 121505
62 3511.61 1240 128036
63 4819.85 1247 122027
64 3386.39 1225 119361
65 2406.41 1208 121227
66 6245.8 1196 119395
67 2786.19 1184 126448
68 3440.14 1216 121708
69 1695.99 1200 118884
70 3294.55 1219 121058
71 3336.2 1225 127614
72 2211.65 1262 122281
73 2674.8 1219 119083
74 3867.41 1262 120748
75 2067.18 1260 128805
76 2898.64 1242 122376
77 2880.33 1269 120376
78 3911.35 1219 120653
79 2589.7 1213 127602
80 2870.29 1220 122621
81 1847.58 1215 119772
82 8010.68 1270 120727
83 3073.88 1229 127592
84 3913.4 1213 123303
85 3303.87 1207 119712
86 2611.25 1208 126253
87 3176.6 1267 122148
88 2316.05 1212 119736
89 2439.64 1203 120230
90 2536.79 1233 129757
91 3407.92 1238 122072
92 3119.61 1219 125628
93 3324.52 1217 117577
94 1637.34 1220 121530
95 2588.02 1268 128627
96 4012.27 1206 122300
97 4671.82 1215 119138
98 2297.03 1230 120587
99 5758.28 1207 128592
100 3493.9 1271 123044
101 2072.92 1207 118696
102 3256.23 1285 121130
103 3078 1253 127591
104 2576.53 1246 122152
105 2137.56 1254 118809
106 5673.15 1258 125762
107 5537.65 1224 122498
108 2424.46 1200 119282
109 2027.89 1214 120972
110 2623.39 1222 127971
111 2248.16 1220 122356
112 1602.31 1255 119200
113 2353.67 1208 121403
114 2696.87 1273 127773
115 6909.54 1231 122198
116 4379.16 1255 118792
117 3182.32 1224 121251
118 5004.95 1234 128932
119 2175.76 1275 123340
120 3985.78 1257 125196
121 2373.57 1225 119011
122 2551.04 1264 123100
123 2086.74 1284 126869
124 3682.15 1252 123391
125 1940.96 1234 122992
126 2023.58 1258 126175
127 1918.63 1296 122873
128 2531.6 1230 124020
129 3574.31 1255 117845
130 7323.42 1257 120376
131 4945.63 1208 127080
132 2977.52 1276 122582
133 3856.4 1214 118166
134 2163.74 1215 120262
135 2592.13 1216 127801
136 2148.48 1212 122175
137 2196.82 1230 118179
138 3087.61 1243 122574
139 2298.91 1223 127431
140 8319.58 1279 122115
141 4808.3 1240 119106
142 5961.09 1239 120152
143 2917.94 1229 127962
144 3805.13 1207 122917
145 3259.51 1237 120901
146 3805.73 1219 124730
147 1773.28 1235 122395
148 2152.01 1235 119806
149 2611.03 1234 120940
150 3653.9 1270 127920
151 2637.7 1238 122341
152 1885.72 1262 119693
153 3846.87 1235 125309
154 3239.16 1280 122600
155 2269.9 1249 119469
156 5158.82 1284 121506
157 2667.83 1244 128216
158 3581.49 1230 121952
159 2744.56 1259 119792
160 2542.25 1246 121766
161 4617.66 1200 127633
162 8251.23 1239 122131
163 2412.52 1219 124319
164 4377.03 1225 119264
165 3600.58 1287 126590
166 5482.17 1215 122219
167 2731.65 1246 119670
168 3384.2 1278 121661
169 2862.89 1210 128361
170 2864.29 1254 123141
171 1608.01 1228 120036
172 2447.78 1242 121512
173 2361.9 1196 128289
174 1590.5 1224 123131
175 3217.82 1204 117909
176 2330.09 1218 120824
177 4489.23 1276 128103
178 2525.73 1246 122556
179 4669.63 1288 126161
180 3094.35 1234 122066
181 4522.79 1203 118701
182 3620.98 1258 120759
183 2347.97 1241 127847
184 3779.29 1221 122797
185 3563.83 1262 119496
186 2182.56 1247 120761
187 2842.36 1273 128034
188 2608.21 1247 122574
189 5478.93 1210 119343
190 3284.49 1207 120692
191 1766.17 1242 128497
192 2840 1228 120144
193 1790.02 1278 122301
194 4164.21 1249 128231
195 3563.69 1249 125841
196 4605.88 1232 119497
197 3036.04 1258 121270
198 2342.9 1263 127993
199 2677.82 1219 125055
200 2694.24 1284 120025
201 3469.23 1255 124745
202 3417.25 1253 121830
203 2791.76 1222 119456
204 1814.91 1260 125802
205 1863.21 1249 123338
206 3127.73 1248 119994
207 2691.76 1260 121499
208 4284.85 1252 130807
209 3222.54 1247 119580
210 3616.86 1223 125992
211 4134.32 1212 122104
212 3588.75 1222 120098
213 2599.99 1276 120593
214 2806.42 1242 125327
215 3467.53 1210 122627
216 2595.64 1221 128345
217 2092.84 1251 122332
218 1710.73 1278 119750
219 3493.38 1229 121169
220 4630.26 1188 126734
221 2516.57 1244 122585
222 3753.53 1277 119204
223 2708.68 1234 120139
224 2379.5 1237 127462
225 2220.75 1271 122300
226 5008.3 1206 119026
227 3195.01 1253 120583
228 1843.35 1258 127345
229 3357.14 1234 123089
230 2577.8 1272 119822
231 4589.6 1229 120651
232 2859.81 1206 128027
233 3463.56 1224 122619
234 3490.79 1218 119304
235 3133.49 1231 120571
236 3496.28 1245 127701
